elapsed_s,left_position_rad,right_position_rad,left_command_torque_nm,right_command_torque_nm,left_actual_torque_nm,right_actual_torque_nm
1.6600,0.1695049,0.3301894,0.0028,-0.0028,0.0367,0.0226
1.6700,0.1695049,0.3301894,0.0028,-0.0028,-0.0197,0.0012
1.6800,0.1695049,0.3298059,0.0025,-0.0025,-0.0009,0.0226
1.6900,0.1695049,0.3301894,0.0021,-0.0021,-0.0197,0.0275
1.7000,0.1695049,0.3298059,0.0016,-0.0016,-0.0009,0.0226
1.7100,0.1695049,0.3301894,0.0011,-0.0011,-0.0009,0.0061
1.7200,0.1695049,0.3298059,0.0006,-0.0006,-0.0009,0.0275
1.7300,0.1695049,0.3298059,0.0002,-0.0002,-0.0009,0.0183
1.7400,0.1695049,0.3298059,0.0000,-0.0000,-0.0197,-0.0427
1.7500,0.1695049,0.3298059,-0.0003,0.0003,-0.0009,0.0183
1.7600,0.1695049,0.3298059,-0.0005,0.0005,0.0174,0.0061
1.7700,0.1695049,0.3298059,-0.0006,0.0006,0.0174,-0.0214
1.7800,0.1695049,0.3298059,-0.0009,0.0009,-0.0009,0.0012
1.7900,0.1695049,0.3298059,-0.0009,0.0009,-0.0009,0.0061
1.8000,0.1695049,0.3298059,-0.0010,0.0010,0.0174,-0.0031
1.8100,0.1695049,0.3298059,-0.0011,0.0011,0.0174,0.0165
1.8200,0.1695049,0.3294224,-0.0013,0.0013,-0.0009,0.0012
1.8300,0.1695049,0.3294224,-0.0014,0.0014,-0.0009,0.0012
1.8400,0.1695049,0.3294224,-0.0015,0.0015,-0.0009,-0.0195
1.8500,0.1695049,0.3294224,-0.0018,0.0018,-0.0009,-0.0122
1.8600,0.1695049,0.3290389,-0.0020,0.0020,-0.0009,-0.0061
1.8700,0.1698884,0.3290389,-0.0022,0.0022,-0.0009,-0.0244
1.8800,0.1698884,0.3290389,-0.0025,0.0025,-0.0390,-0.0183
1.8900,0.1702719,0.3286554,-0.0028,0.0028,0.0009,0.0104
1.9000,0.1710389,0.3286554,-0.0031,0.0031,-0.0047,0.0104
1.9100,0.1718059,0.3282719,-0.0035,0.0035,0.0000,-0.0244
1.9200,0.1718059,0.3275049,-0.0038,0.0038,-0.0282,0.0153
1.9300,0.1721894,0.3263544,-0.0041,0.0041,-0.0071,0.0153
1.9400,0.1729563,0.3252039,-0.0044,0.0044,0.0103,0.0043
1.9500,0.1737233,0.3248204,-0.0046,0.0046,0.0118,-0.0031
1.9600,0.1744903,0.3240534,-0.0048,0.0048,-0.0118,0.0043
1.9700,0.1756408,0.3229030,-0.0050,0.0050,-0.0071,0.0073
1.9800,0.1756408,0.3221360,-0.0052,0.0052,-0.0127,0.0061
1.9900,0.1760243,0.3202185,-0.0053,0.0053,-0.0188,0.0317
2.0000,0.1760243,0.3202185,-0.0055,0.0055,0.0555,0.0061
2.0100,0.1764078,0.3202185,-0.0056,0.0056,-0.0141,0.0122
2.0200,0.1760243,0.3202185,-0.0057,0.0057,0.0033,0.0122
2.0300,0.1760243,0.3202185,-0.0058,0.0058,-0.0024,0.0317
2.0400,0.1760243,0.3202185,-0.0060,0.0060,0.0033,0.0122
2.0500,0.1760243,0.3198350,-0.0061,0.0061,-0.0141,0.0061
2.0600,0.1760243,0.3198350,-0.0062,0.0062,-0.0141,0.0122
2.0700,0.1764078,0.3198350,-0.0062,0.0062,-0.0306,0.0061
2.0800,0.1764078,0.3202185,-0.0062,0.0062,0.0400,0.0317
2.0900,0.1767913,0.3198350,-0.0061,0.0061,-0.0174,0.0317
2.1000,0.1767913,0.3198350,-0.0061,0.0061,0.0033,0.0061
2.1100,0.1771748,0.3198350,-0.0060,0.0060,-0.0165,-0.0012
2.1200,0.1771748,0.3198350,-0.0060,0.0060,-0.0150,-0.0214
2.1300,0.1775583,0.3194515,-0.0060,0.0060,-0.0150,0.0061
2.1400,0.1779418,0.3194515,-0.0060,0.0060,0.0033,0.0134
2.1500,0.1783253,0.3194515,-0.0063,0.0063,-0.0343,0.0256
2.1600,0.1790923,0.3190680,-0.0066,0.0066,0.0047,0.0244
2.1700,0.1802427,0.3186845,-0.0066,0.0066,0.0244,-0.0043
2.1800,0.1802427,0.3179175,-0.0065,0.0065,0.0174,0.0061
2.1900,0.1810097,0.3167670,-0.0063,0.0063,-0.0174,0.0226
2.2000,0.1813932,0.3156165,-0.0062,0.0062,-0.0390,0.0256
2.2100,0.1821602,0.3148496,-0.0060,0.0060,-0.0047,-0.0012
2.2200,0.1833107,0.3148496,-0.0059,0.0059,0.0047,0.0275
2.2300,0.1840777,0.3148496,-0.0056,0.0056,-0.0165,-0.0195
2.2400,0.1840777,0.3144661,-0.0049,0.0049,-0.0103,0.0317
2.2500,0.1840777,0.3140826,-0.0042,0.0042,0.0047,0.0287
2.2600,0.1840777,0.3140826,-0.0037,0.0037,-0.0376,0.0061
2.2700,0.1840777,0.3140826,-0.0031,0.0031,-0.0376,0.0061
2.2800,0.1840777,0.3140826,-0.0025,0.0025,0.0103,0.0061
2.2900,0.1840777,0.3140826,-0.0019,0.0019,0.0047,0.0061
2.3000,0.1840777,0.3140826,-0.0013,0.0013,0.0103,0.0012
2.3100,0.1840777,0.3140826,-0.0007,0.0007,-0.0009,0.0317
2.3200,0.1840777,0.3144661,-0.0002,0.0002,0.0047,0.0012
2.3300,0.1840777,0.3140826,0.0001,-0.0001,0.0047,0.0378
2.3400,0.1840777,0.3144661,0.0005,-0.0005,0.0047,0.0549
2.3500,0.1840777,0.3144661,0.0008,-0.0008,-0.0165,0.0549
2.3600,0.1836942,0.3140826,0.0010,-0.0010,0.0103,-0.0689
2.3700,0.1840777,0.3144661,0.0011,-0.0011,0.0047,-0.0153
2.3800,0.1840777,0.3144661,0.0013,-0.0013,0.0103,-0.0195
2.3900,0.1840777,0.3144661,0.0013,-0.0013,0.0259,0.0012
2.4000,0.1836942,0.3140826,0.0014,-0.0014,0.0259,-0.0195
2.4100,0.1840777,0.3140826,0.0012,-0.0012,-0.0376,0.0012
2.4200,0.1836942,0.3144661,0.0008,-0.0008,0.0259,-0.0409
2.4300,0.1840777,0.3140826,0.0007,-0.0007,-0.0103,-0.0153
2.4400,0.1840777,0.3140826,0.0007,-0.0007,0.0315,-0.0458
2.4500,0.1840777,0.3144661,0.0009,-0.0009,0.0047,-0.0256
2.4600,0.1840777,0.3144661,0.0011,-0.0011,0.0103,0.0275
2.4700,0.1840777,0.3144661,0.0009,-0.0009,0.0047,0.0012
2.4800,0.1840777,0.3140826,0.0006,-0.0006,0.0047,0.0061
2.4900,0.1836942,0.3140826,0.0003,-0.0003,0.0047,-0.0195
2.5000,0.1836942,0.3140826,0.0002,-0.0002,0.0047,-0.0153
2.5100,0.1836942,0.3144661,0.0001,-0.0001,-0.0376,-0.0195
2.5200,0.1840777,0.3144661,-0.0000,0.0000,-0.0165,0.0317
2.5300,0.1836942,0.3144661,-0.0001,0.0001,0.0315,0.0061
2.5400,0.1836942,0.3140826,-0.0002,0.0002,0.0047,-0.0409
2.5500,0.1836942,0.3144661,-0.0003,0.0003,0.0315,0.0061
2.5600,0.1836942,0.3140826,-0.0004,0.0004,0.0188,0.0275
2.5700,0.1836942,0.3140826,-0.0006,0.0006,-0.0024,0.0061
2.5800,0.1836942,0.3144661,-0.0006,0.0006,0.0047,-0.0153
2.5900,0.1833107,0.3144661,-0.0008,0.0008,0.0118,0.0275
2.6000,0.1833107,0.3144661,-0.0010,0.0010,0.0259,-0.0195
2.6100,0.1833107,0.3144661,-0.0009,0.0009,0.0047,0.0317
2.6200,0.1829272,0.3144661,-0.0011,0.0011,0.0047,-0.0458
2.6300,0.1829272,0.3144661,-0.0013,0.0013,-0.0174,0.0061
2.6400,0.1825437,0.3144661,-0.0014,0.0014,-0.0390,0.0061
2.6500,0.1813932,0.3144661,-0.0013,0.0013,-0.0174,-0.0195
2.6600,0.1806262,0.3148496,-0.0014,0.0014,0.0047,-0.0397
2.6700,0.1794758,0.3152331,-0.0014,0.0014,-0.0165,0.0336
2.6800,0.1787088,0.3156165,-0.0014,0.0014,-0.0141,-0.0214
2.6900,0.1775583,0.3160000,-0.0014,0.0014,0.0400,-0.0214
2.7000,0.1760243,0.3160000,-0.0016,0.0016,0.0024,-0.0104
2.7100,0.1744903,0.3163835,-0.0017,0.0017,-0.0235,-0.0214
2.7200,0.1752573,0.3163835,-0.0018,0.0018,0.0235,0.0183
2.7300,0.1752573,0.3167670,-0.0019,0.0019,0.0024,-0.0092
2.7400,0.1748738,0.3171505,-0.0018,0.0018,0.0024,0.0214
2.7500,0.1748738,0.3175340,-0.0016,0.0016,0.0367,0.0061
2.7600,0.1748738,0.3183010,-0.0017,0.0017,-0.0024,0.0506
2.7700,0.1748738,0.3190680,-0.0018,0.0018,-0.0118,0.0061
2.7800,0.1748738,0.3209855,-0.0018,0.0018,0.0103,0.0031
2.7900,0.1744903,0.3209855,-0.0017,0.0017,-0.0541,0.0061
2.8000,0.1741068,0.3217525,-0.0017,0.0017,-0.0103,-0.0427
2.8100,0.1737233,0.3229030,-0.0016,0.0016,0.0118,0.0043
2.8200,0.1737233,0.3244369,-0.0015,0.0015,-0.0080,0.0043
2.8300,0.1725728,0.3267379,-0.0015,0.0015,-0.0080,0.0165
2.8400,0.1718059,0.3278884,-0.0015,0.0015,-0.0212,0.0195
2.8500,0.1706554,0.3301894,-0.0014,0.0014,-0.0259,-0.0226
2.8600,0.1695049,0.3317234,-0.0013,0.0013,0.0165,-0.0000
2.8700,0.1668204,0.3332573,-0.0011,0.0011,-0.0244,0.0256
2.8800,0.1660534,0.3351748,-0.0009,0.0009,-0.0127,-0.0012
2.8900,0.1660534,0.3370923,-0.0006,0.0006,0.0282,-0.0104
2.9000,0.1652864,0.3401603,0.0000,-0.0000,0.0047,-0.0287
2.9100,0.1633690,0.3405437,0.0007,-0.0007,-0.0047,-0.0043
2.9200,0.1603010,0.3413107,0.0016,-0.0016,0.0353,0.0183
2.9300,0.1583835,0.3424612,0.0026,-0.0026,-0.0056,0.0226
2.9400,0.1580000,0.3459127,0.0038,-0.0038,-0.0056,-0.0043
2.9500,0.1580000,0.3482136,0.0054,-0.0054,-0.0056,0.0183
2.9600,0.1576165,0.3501311,0.0072,-0.0072,-0.0056,0.0195
2.9700,0.1549321,0.3505146,0.0086,-0.0086,-0.0056,0.0195
2.9800,0.1518641,0.3505146,0.0099,-0.0099,0.0376,0.0226
2.9900,0.1472622,0.3520486,0.0112,-0.0112,0.0400,-0.0031
3.0000,0.1441942,0.3566505,0.0122,-0.0122,0.0174,-0.0153
3.0100,0.1399758,0.3612525,0.0130,-0.0130,-0.0071,0.0031
3.0200,0.1376748,0.3685389,0.0135,-0.0135,0.0414,0.0012
3.0300,0.1338398,0.3735243,0.0134,-0.0134,-0.0174,-0.0275
3.0400,0.1292379,0.3804272,0.0135,-0.0135,0.0033,-0.0134
3.0500,0.1257864,0.3827282,0.0134,-0.0134,0.0024,-0.0244
3.0600,0.1208010,0.3827282,0.0131,-0.0131,-0.0024,0.0165
3.0700,0.1169660,0.3827282,0.0123,-0.0123,-0.0033,0.0061
3.0800,0.1123641,0.3850292,0.0112,-0.0112,0.0141,0.0012
3.0900,0.1096796,0.3884806,0.0101,-0.0101,-0.0268,-0.0195
3.1000,0.1066117,0.3934661,0.0087,-0.0087,-0.0056,-0.0031
3.1100,0.1066117,0.3934661,0.0087,-0.0087,-0.0056,-0.0031
3.1200,0.1008592,0.4045874,0.0062,-0.0062,0.0103,-0.0275
3.1300,0.0985583,0.4091894,0.0048,-0.0048,-0.0024,-0.0134
3.1400,0.0943398,0.4130243,0.0030,-0.0030,0.0376,-0.0073
3.1500,0.0943398,0.4130243,0.0030,-0.0030,0.0376,-0.0073
3.1600,0.0832185,0.4137913,-0.0012,0.0012,-0.0071,0.0214
3.1700,0.0793835,0.4141748,-0.0023,0.0023,-0.0343,-0.0000
3.1800,0.0747816,0.4149418,-0.0031,0.0031,-0.0414,0.0256
3.1900,0.0728641,0.4153253,-0.0048,0.0048,-0.0282,0.0012
3.2000,0.0728641,0.4153253,-0.0048,0.0048,-0.0282,0.0012
3.2100,0.0713301,0.4176263,-0.0097,0.0097,0.0188,0.0031
3.2200,0.0686456,0.4222282,-0.0115,0.0115,0.0306,-0.0153
3.2300,0.0663447,0.4264467,-0.0122,0.0122,-0.0367,0.0061
3.2400,0.0636602,0.4329661,-0.0121,0.0121,-0.0259,-0.0183
3.2500,0.0617427,0.4371845,-0.0134,0.0134,-0.0056,-0.0104
3.2600,0.0586748,0.4421700,-0.0138,0.0138,-0.0306,-0.0043
3.2700,0.0575243,0.4440874,-0.0159,0.0159,-0.0056,0.0244
3.2800,0.0559903,0.4417865,-0.0182,0.0182,0.0080,0.0214
3.2900,0.0552233,0.4417865,-0.0212,0.0212,-0.0390,0.0195
3.3000,0.0552233,0.4417865,-0.0212,0.0212,-0.0390,0.0195
3.3100,0.0521553,0.4437039,-0.0241,0.0241,0.0329,0.0244
3.3200,0.0502379,0.4433205,-0.0235,0.0235,-0.0470,0.0244
3.3300,0.0502379,0.4433205,-0.0222,0.0222,-0.0244,0.0244
3.3400,0.0502379,0.4433205,-0.0222,0.0222,-0.0244,0.0244
3.3500,0.0502379,0.4433205,-0.0209,0.0209,-0.0244,0.0244
3.3600,0.0498544,0.4433205,-0.0223,0.0223,-0.0244,0.0226
3.3700,0.0498544,0.4433205,-0.0223,0.0223,-0.0244,0.0226
3.3800,0.0494709,0.4433205,-0.0257,0.0257,-0.0127,0.0244
3.3900,0.0487039,0.4433205,-0.0275,0.0275,-0.0103,0.0488
3.4000,0.0464029,0.4437039,-0.0259,0.0259,0.0033,0.0244
3.4100,0.0444854,0.4440874,-0.0243,0.0243,-0.0508,0.0244
3.4200,0.0418010,0.4456214,-0.0217,0.0217,-0.0541,0.0183
3.4300,0.0418010,0.4456214,-0.0217,0.0217,-0.0541,0.0183
3.4400,0.0410340,0.4486894,-0.0139,0.0139,-0.0080,-0.0031
3.4500,0.0410340,0.4486894,-0.0139,0.0139,-0.0080,-0.0031
3.4600,0.0410340,0.4525243,-0.0070,0.0070,-0.0414,-0.0287
3.4700,0.0410340,0.4536748,-0.0044,0.0044,-0.0188,0.0165
3.4800,0.0410340,0.4552088,-0.0025,0.0025,0.0024,0.0409
3.4900,0.0414175,0.4559758,-0.0020,0.0020,-0.0009,0.0226
3.5000,0.0418010,0.4575098,-0.0023,0.0023,-0.0282,0.0226
3.5100,0.0418010,0.4575098,-0.0023,0.0023,-0.0282,0.0226
3.5200,0.0421845,0.4582768,-0.0032,0.0032,0.0009,0.0061
3.5300,0.0421845,0.4617282,-0.0040,0.0040,0.0009,0.0195
3.5400,0.0421845,0.4624952,-0.0035,0.0035,-0.0118,-0.0043
3.5500,0.0421845,0.4624952,-0.0035,0.0035,-0.0118,-0.0043
3.5600,0.0421845,0.4617282,-0.0019,0.0019,-0.0047,-0.0043
