time,fp_l_force_x,fp_l_force_y,fp_l_force_z,fp_l_cop_x,fp_l_cop_y,fp_l_cop_z,fp_r_force_x,fp_r_force_y,fp_r_force_z,fp_r_cop_x,fp_r_cop_y,fp_r_cop_z
42.265,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.27,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.275,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.28,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.285,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.29,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.295,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.3,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.305,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.31,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.315,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.32,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.325,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.33,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.335,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.34,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.345,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.35,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.355,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.36,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.365,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.37,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.375,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.38,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.385,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.39,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.395,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.4,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.405,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.41,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.415,NaN,NaN,NaN,NaN,NaN,NaN,15.31844,0,-26.99155,-5.008049,0.8063189,-1.124745
42.42,NaN,NaN,NaN,NaN,NaN,NaN,19.39364,41.07435,-34.68725,-5.064521,0.8079053,-1.056611
42.425,NaN,NaN,NaN,NaN,NaN,NaN,20.60188,76.26455,-38.1069,-5.088159,0.8085834,-1.027459
42.43,NaN,NaN,NaN,NaN,NaN,NaN,17.88002,124.968,-35.53188,-5.101067,0.8089747,-1.010598
42.435,NaN,NaN,NaN,NaN,NaN,NaN,10.97911,187.0822,-26.21759,-5.10904,0.8092346,-0.9993613
42.44,NaN,NaN,NaN,NaN,NaN,NaN,0.645217,260.5815,-10.68114,-5.114395,0.8094239,-0.9911544
42.445,NaN,NaN,NaN,NaN,NaN,NaN,-11.491,342.0346,9.250977,-5.118325,0.8095742,-0.9846198
42.45,NaN,NaN,NaN,NaN,NaN,NaN,-23.31847,427.6416,30.74584,-5.121543,0.8097054,-0.9789009
42.455,NaN,NaN,NaN,NaN,NaN,NaN,-32.82024,514.3501,50.6418,-5.124502,0.809831,-0.9734217
42.46,NaN,NaN,NaN,NaN,NaN,NaN,-38.61225,600.5461,66.32573,-5.127476,0.809959,-0.9678361
42.465,NaN,NaN,NaN,NaN,NaN,NaN,-40.26502,686.0078,76.48761,-5.130581,0.8100919,-0.9620363
42.47,NaN,NaN,NaN,NaN,NaN,NaN,-38.33375,771.1675,81.45161,-5.133793,0.8102269,-0.9561476
42.475,NaN,NaN,NaN,NaN,NaN,NaN,-34.13532,856.0617,82.96688,-5.136983,0.8103572,-0.9504678
42.48,NaN,NaN,NaN,NaN,NaN,NaN,-29.37942,939.5001,83.569,-5.13997,0.8104747,-0.9453533
42.485,NaN,NaN,NaN,NaN,NaN,NaN,-25.77652,1018.856,85.76667,-5.142583,0.8105726,-0.9411007
42.49,NaN,NaN,NaN,NaN,NaN,NaN,-24.71674,1090.547,91.33262,-5.144705,0.810647,-0.9378755
42.495,NaN,NaN,NaN,NaN,NaN,NaN,-27.05953,1150.941,100.9013,-5.146286,0.8106973,-0.9357006
42.5,NaN,NaN,NaN,NaN,NaN,NaN,-33.03203,1197.272,113.9372,-5.147336,0.8107258,-0.9344827
42.505,NaN,NaN,NaN,NaN,NaN,NaN,-42.23307,1228.23,129.0082,-5.147906,0.8107361,-0.9340515
42.51,NaN,NaN,NaN,NaN,NaN,NaN,-53.74658,1244.115,144.2309,-5.148076,0.8107331,-0.9341929
42.515,NaN,NaN,NaN,NaN,NaN,NaN,-66.34743,1246.597,157.7496,-5.147947,0.8107223,-0.9346735
42.52,NaN,NaN,NaN,NaN,NaN,NaN,-78.74942,1238.259,168.128,-5.147627,0.8107088,-0.9352621
42.525,NaN,NaN,NaN,NaN,NaN,NaN,-89.83458,1222.069,174.5748,-5.147223,0.8106974,-0.9357501
42.53,NaN,NaN,NaN,NaN,NaN,NaN,-98.81317,1200.961,176.9757,-5.146837,0.8106921,-0.9359696
42.535,NaN,NaN,NaN,NaN,NaN,NaN,-105.2839,1177.578,175.757,-5.14655,0.8106954,-0.9358042
42.54,NaN,NaN,NaN,NaN,NaN,NaN,-109.193,1154.182,171.6431,-5.146421,0.8107089,-0.9351891
42.545,0,0,0,0,0,0,-110.728,1132.612,165.3903,-5.146487,0.8107331,-0.9341054
42.55,0,0,0,0,0,0,-110.1991,1114.245,157.5815,-5.146762,0.8107675,-0.9325724
42.555,0,0,0,0,0,0,-107.956,1099.908,148.5418,-5.147238,0.810811,-0.9306443
42.56,0,0,0,0,0,0,-104.3497,1089.786,138.3946,-5.147889,0.8108615,-0.9284085
42.565,0,0,0,0,0,0,-99.73143,1083.379,127.2206,-5.148675,0.8109164,-0.9259838
42.57,0,0,0,0,0,0,-94.46112,1079.563,115.2357,-5.149545,0.8109725,-0.923513
42.575,0,0,0,0,0,0,-88.90765,1076.755,102.8927,-5.150448,0.8110262,-0.9211489
42.58,0,0,0,0,0,0,-83.4285,1073.195,90.84932,-5.151332,0.8110743,-0.9190356
42.585,0,0,0,0,0,0,-78.33426,1067.269,79.81092,-5.152151,0.8111142,-0.9172879
42.59,0,0,0,0,0,0,-73.85205,1057.813,70.32054,-5.152869,0.8111443,-0.9159759
42.595,0,0,0,0,0,0,-70.10173,1044.293,62.59268,-5.153456,0.8111641,-0.915118
42.6,0,0,0,0,0,0,-67.08988,1026.812,56.46815,-5.153894,0.8111743,-0.914685
42.605,0,0,0,0,0,0,-64.72011,1005.964,51.5079,-5.154176,0.8111762,-0.9146133
42.61,0,0,0,0,0,0,-62.81748,982.5809,47.17991,-5.154302,0.8111717,-0.914825
42.615,0,0,0,0,0,0,-61.16372,957.5013,43.05623,-5.154284,0.8111623,-0.9152471
42.62,0,0,0,0,0,0,-59.53704,931.3986,38.94018,-5.154142,0.8111492,-0.9158263
42.625,0,0,0,0,0,0,-57.74972,904.7231,34.88084,-5.153901,0.8111332,-0.9165343
42.63,0,0,0,0,0,0,-55.67816,877.7349,31.0833,-5.15359,0.8111144,-0.9173628
42.635,0,0,0,0,0,0,-53.28136,850.5893,27.76534,-5.153233,0.8110928,-0.9183112
