time,hip_flexion_l_moment,hip_adduction_l_moment,hip_rotation_l_moment,knee_angle_l_moment,ankle_angle_l_moment,subtalar_angle_l_moment,hip_flexion_r_moment,hip_adduction_r_moment,hip_rotation_r_moment,knee_angle_r_moment,ankle_angle_r_moment,subtalar_angle_r_moment
135,-1.26739242534948,-1.25696019044828,0.258585485728984,0.674816841369381,-1.93555671633352,0.37142823489822,0.526408201225912,0.0621547541742972,-0.0732055607139313,0.208163685915398,0.0480848107109674,-0.00278678003789619
135.005,-1.25146869555968,-1.31486184047263,0.270658931404533,0.796310731761816,-2.12686440072116,0.398288263550909,0.508826383666306,0.052570778990513,-0.0619803027567051,0.212798175731803,0.0489413618760245,-0.00334062508620546
135.01,-1.23106906065073,-1.36491423898053,0.280847208809127,0.911442019729591,-2.31536057617862,0.423667941571215,0.492250919827165,0.0417519814066567,-0.0501429629126368,0.216848271409276,0.0492937673183077,-0.00392479868190456
135.015,-1.20646611161757,-1.40707625528235,0.288954422422134,1.01811055906476,-2.49862569370545,0.447247596770263,0.476789370964556,0.0301931077938712,-0.0380121881585499,0.220201017772574,0.0491916608143992,-0.00453136694300606
135.02,-1.17801603263676,-1.44147069935374,0.29482625638076,1.1143237468143,-2.67426436689818,0.468732717322347,0.462501053807436,0.0184041903622519,-0.0259083047486604,0.222749723322724,0.0487050537475799,-0.00515359058363512
135.025,-1.14613740766019,-1.46836146681657,0.2983527554406,1.19825272655676,-2.83995146976625,0.487858727848699,0.449390123746289,0.00689003742507006,-0.0141442370388047,0.224392764314994,0.0479198465146791,-0.00578572694332001
135.03,-1.11128853324867,-1.48812657855094,0.299469965947514,1.26828494868239,-2.99347665018143,0.504394952073961,0.437400271604735,-0.00386931151569608,-0.00301687660911946,0.225032142028381,0.0469329318170164,-0.00642278332096401
135.035,-1.07394434212612,-1.5012285511381,0.298160464441167,1.32307129244366,-3.13278623782064,0.518147735746128,0.426411297445655,-0.0134365266106447,0.00720086016226459,0.224571991324842,0.0458470698992013,-0.00706023295017451
135.04,-1.03457399653501,-1.50818356446894,0.294452823214313,1.36156614169713,-3.25602162366727,0.528962736329202,0.416237764182666,-0.0214327771459436,0.0162670828576536,0.222917236914813,0.0447657128215609,-0.00769370644803153
135.045,-0.993620128779471,-1.50953085240632,0.288420078363698,1.38305904730421,-3.36155330363819,0.536726412992049,0.40662986656156,-0.0275509226797545,0.0239769208059363,0.219972580896868,0.0437879480867607,-0.00831867289096117
135.05,-0.951480593788531,-1.50580364538977,0.280177278614283,1.38719689567113,-3.44800990716741,0.541366770286012,0.397276579557548,-0.0315657633066108,0.0301673336347174,0.21564198180297,0.0430037218497465,-0.00893012572517223
