time,insole_l_force_x,insole_l_force_y,insole_l_force_z,insole_l_cop_x,insole_l_cop_z,insole_r_force_x,insole_r_force_y,insole_r_force_z,insole_r_cop_x,insole_r_cop_z
135,-516.433293684199,1321.92133440843,131.154520736737,0.184877253756802,-0.0129187035030173,0,0,0,0,0
135.005,-550.502533763776,1406.37933973588,91.8536046123942,0.189259068070777,-0.00949027144376235,0,0,0,0,0
135.01,-574.406924378221,1480.93274222807,50.5758883482286,0.192851319963144,-0.00615007490094899,0,0,0,0,0
135.015,-591.216185409996,1548.05031293896,12.6949742253795,0.195741906765336,-0.00296311918885672,0,0,0,0,0
135.02,-604.001205870806,1609.58517166164,-18.64685543126,0.198119033618615,-1.00433868227556e-05,0,0,0,0,0
135.025,-614.958324339653,1666.35291481004,-42.8131544798371,0.200190023501148,0.00263043910837946,0,0,0,0,0
135.03,-625.045227692601,1718.02699385641,-60.8925455700935,0.202123809929088,0.00491077641123971,0,0,0,0,0
135.035,-634.153774099071,1763.32458873282,-74.5116659564704,0.20401908974884,0.00683372692382922,0,0,0,0,0
135.04,-641.605792420542,1800.4218952376,-84.9716847866797,0.205914949718862,0.00844526736937445,0,0,0,0,0
135.045,-646.652025434313,1827.46820444974,-93.0443862502767,0.207822429375321,0.00980643204157788,0,0,0,0,0
135.05,-648.781880178065,1843.0816224743,-99.2311406473881,0.209751178833742,0.0109591848041194,0,0,0,0,0
135.055,-647.822866612242,1846.66756512117,-104.011064320131,0.211715093383757,0.0119094638610843,0,0,0,0,0
135.06,-643.918568385406,1838.49927573827,-107.765610754021,0.213733348791043,0.0126345628327985,0,0,0,0,0
135.065,-637.43651888404,1819.54330026909,-110.461148358971,0.215815040546704,0.0131080659569601,0,0,0,0,0
135.07,-628.83592413091,1791.13951617228,-111.446194349299,0.217940560401144,0.013321830826433,0,0,0,0,0
135.075,-618.525571776775,1754.63451464296,-109.649699455432,0.220052837136053,0.0132931764332613,0,0,0,0,0
135.08,-606.777060097793,1711.10435800335,-104.151420613105,0.222060227133349,0.0130522916520532,0,0,0,0,0
135.085,-593.721753010087,1661.23386253838,-94.7869949148079,0.223869889446963,0.0126250573272514,0,0,0,0,0
