time,fp_l_force_x,fp_l_force_y,fp_l_force_z,fp_l_cop_x,fp_l_cop_y,fp_l_cop_z,fp_r_force_x,fp_r_force_y,fp_r_force_z,fp_r_cop_x,fp_r_cop_y,fp_r_cop_z
135,97.09375,1413.975,150.4273,0.2460838,0,-1.199055,0,0,0,0,0,0
135.005,78.93841,1502.466,160.4918,0.2481221,0,-1.189563,0,0,0,0,0,0
135.01,59.62201,1579.704,163.2284,0.2500158,0,-1.179433,0,0,0,0,0,0
135.015,43.90461,1648.784,160.4407,0.2517212,0,-1.16877,0,0,0,0,0,0
135.02,34.5392,1712.001,154.2375,0.2531725,0,-1.157771,0,0,0,0,0,0
135.025,31.84668,1770.398,146.3402,0.2543069,0,-1.146644,0,0,0,0,0,0
135.03,34.37299,1823.695,137.6998,0.2550985,0,-1.135553,0,0,0,0,0,0
135.035,40.02369,1870.534,128.5195,0.2555794,0,-1.124589,0,0,0,0,0,0
135.04,46.95014,1908.962,118.562,0.2558305,0,-1.113782,0,0,0,0,0,0
135.045,53.82289,1937.009,107.4959,0.2559494,0,-1.103132,0,0,0,0,0,0
135.05,59.65481,1953.231,95.10299,0.2560129,0,-1.092634,0,0,0,0,0,0
135.055,63.61835,1957.042,81.32146,0.2560586,0,-1.082283,0,0,0,0,0,0
135.06,65.15473,1948.768,66.19879,0.2560911,0,-1.072077,0,0,0,0,0,0
135.065,64.28589,1929.417,49.82135,0.2561072,0,-1.062005,0,0,0,0,0,0
135.07,61.78172,1900.31,32.25776,0.2561184,0,-1.052031,0,0,0,0,0,0
135.075,58.91376,1862.709,13.54879,0.2561577,0,-1.042086,0,0,0,0,0,0
135.08,56.84865,1817.59,-6.234256,0.2562657,0,-1.032069,0,0,0,0,0,0
135.085,56.02993,1765.595,-26.88835,0.2564695,0,-1.021879,0,0,0,0,0,0
135.09,55.9444,1707.112,-48.00316,0.2567685,0,-1.011444,0,0,0,0,0,0
135.095,55.43198,1642.429,-68.97008,0.2571373,0,-1.000746,0,0,0,0,0,0
135.1,53.34565,1571.878,-89.08187,0.2575436,0,-0.9898269,0,0,0,0,0,0
135.105,49.15739,1495.92,-107.6764,0.2579656,0,-0.9787715,0,0,0,0,0,0
135.11,43.17779,1415.166,-124.2485,0.2584004,0,-0.9676815,0,0,0,0,0,0
135.115,36.33178,1330.372,-138.468,0.2588568,0,-0.9566555,0,0,0,0,0,0
135.12,29.69618,1242.438,-150.1091,0.2593394,0,-0.9457783,0,0,0,0,0,0
135.125,24.08955,1152.444,-158.9633,0.2598349,0,-0.935113,0,0,0,0,0,0
135.13,19.89887,1061.671,-164.8163,0.2603086,0,-0.9246834,0,0,0,0,0,0
135.135,17.13957,971.5769,-167.4984,0.2607119,0,-0.9144483,0,0,0,0,0,0
135.14,15.61175,883.6978,-166.9567,0.260996,0,-0.9042858,0,0,0,0,0,0
135.145,15.01056,799.4819,-163.2898,0.2611231,0,-0.8940115,0,0,0,0,0,0
135.15,14.9481,720.0876,-156.733,0.2610713,0,-0.8834438,0,0,0,0,0,0
135.155,14.94983,646.1945,-147.6156,0.2608355,0,-0.8724975,0,0,0,0,0,0
135.16,14.50837,577.8927,-136.3242,0.2604267,0,-0.8612688,0,0,0,0,0,0
135.165,13.20765,514.7042,-123.2942,0.2598717,0,-0.8500621,0,0,0,0,0,0
135.17,10.8527,455.7463,-109.0368,0.25921,0,-0.8393288,0,0,0,0,0,0
135.175,7.531251,399.994,-94.17233,0.2584852,0,-0.8295372,0,0,0,0,0,0
135.18,3.585562,346.5677,-79.41624,0.2577339,0,-0.8210267,0,0,0,0,0,0
135.185,-0.4761309,294.9655,-65.48875,0.2569791,0,-0.8139107,0,0,0,0,0,0
135.19,-4.093267,245.1862,-52.98059,0.2562335,0,-0.8080507,0,0,0,0,0,0
135.195,-6.772996,197.7277,-42.23874,0.2555126,0,-0.8030867,0,0,0,0,0,0
135.2,-8.201119,153.4713,-33.3209,0.2548568,0,-0.7984843,0,0,0,0,0,0
135.205,-8.316299,113.489,-26.02786,0.2543563,0,-0.7935665,0,0,0,0,0,0
135.21,-7.318276,78.8235,-20.00147,0.2541859,0,-0.787495,0,0,0,0,0,0
135.215,0,0,0,0,0,0,0,0,0,0,0,0
135.22,0,0,0,0,0,0,0,0,0,0,0,0
135.225,0,0,0,0,0,0,0,0,0,0,0,0
135.23,0,0,0,0,0,0,0,0,0,0,0,0
135.235,0,0,0,0,0,0,0,0,0,0,0,0
135.24,0,0,0,0,0,0,0,0,0,0,0,0
135.245,0,0,0,0,0,0,0,0,0,0,0,0
135.25,0,0,0,0,0,0,0,0,0,0,0,0
135.255,0,0,0,0,0,0,0,0,0,0,0,0
135.26,0,0,0,0,0,0,0,0,0,0,0,0
135.265,0,0,0,0,0,0,0,0,0,0,0,0
135.27,0,0,0,0,0,0,0,0,0,0,0,0
135.275,0,0,0,0,0,0,0,0,0,0,0,0
135.28,0,0,0,0,0,0,0,0,0,0,0,0
135.285,0,0,0,0,0,0,0,0,0,0,0,0
135.29,0,0,0,0,0,0,0,0,0,0,0,0
135.295,0,0,0,0,0,0,0,0,0,0,0,0
135.3,0,0,0,0,0,0,0,0,0,0,0,0
135.305,0,0,0,0,0,0,0,0,0,0,0,0
135.31,0,0,0,0,0,0,0,0,0,0,0,0
135.315,0,0,0,0,0,0,0,0,0,0,0,0
135.32,0,0,0,0,0,0,0,0,0,0,0,0
135.325,0,0,0,0,0,0,0,0,0,0,0,0
135.33,0,0,0,0,0,0,-21.42591,58.98179,17.82754,0.4054367,0,-1.367295
135.335,0,0,0,0,0,0,-33.16445,100.4896,23.07478,0.4017785,0,-1.373724
135.34,0,0,0,0,0,0,-42.7098,159.2581,23.25358,0.3975616,0,-1.35999
135.345,0,0,0,0,0,0,-48.29074,239.3403,17.66851,0.3929875,0,-1.336869
135.35,0,0,0,0,0,0,-49.64063,343.7582,8.363738,0.3882717,0,-1.311466
135.355,0,0,0,0,0,0,-48.19657,472.8994,0.1595464,0.3835968,0,-1.288202
135.36,0,0,0,0,0,0,-46.4404,623.1507,-0.6484128,0.3790918,0,-1.269249
135.365,0,0,0,0,0,0,-46.59796,786.5634,11.39745,0.3748398,0,-1.255112
135.37,0,0,0,0,0,0,-49.33385,952.0099,38.57726,0.3709015,0,-1.24524
135.375,0,0,0,0,0,0,-53.20627,1107.618,78.78132,0.3673372,0,-1.238524
135.38,0,0,0,0,0,0,-55.32505,1243.606,126.0466,0.3642156,0,-1.233646
135.385,0,0,0,0,0,0,-52.96971,1354.436,172.5445,0.3616063,0,-1.229323
135.39,0,0,0,0,0,0,-45.27755,1439.568,211.0362,0.3595559,0,-1.224474
135.395,0,0,0,0,0,0,-33.99467,1502.796,236.7706,0.3580572,0,-1.218348
135.4,0,0,0,0,0,0,-22.8226,1550.571,248.264,0.3570301,0,-1.210599
135.405,0,0,0,0,0,0,-15.72703,1589.935,246.9564,0.3563364,0,-1.201274
135.41,0,0,0,0,0,0,-15.14497,1626.648,236.1208,0.3558268,0,-1.190719
135.415,0,0,0,0,0,0,-20.99928,1664.021,219.5572,0.3553932,0,-1.179402
135.42,0,0,0,0,0,0,-30.90414,1702.648,200.5483,0.3549931,0,-1.167754
135.425,0,0,0,0,0,0,-41.31005,1740.949,181.3334,0.3546347,0,-1.156064
135.43,0,0,0,0,0,0,-48.95026,1776.204,163.079,0.3543409,0,-1.144486
135.435,0,0,0,0,0,0,-51.94013,1805.672,146.1464,0.3541199,0,-1.133096
135.44,0,0,0,0,0,0,-50.1518,1827.417,130.4333,0.3539567,0,-1.121946
135.445,0,0,0,0,0,0,-44.86397,1840.663,115.6277,0.3538225,0,-1.111087
135.45,0,0,0,0,0,0,-38.00059,1845.7,101.314,0.3536877,0,-1.100538
135.455,0,0,0,0,0,0,-31.37967,1843.481,86.97805,0.3535322,0,-1.090263
135.46,0,0,0,0,0,0,-26.25918,1835.119,72.01965,0.3533488,0,-1.080147
135.465,0,0,0,0,0,0,-23.21449,1821.434,55.8504,0.3531428,0,-1.070026
135.47,0,0,0,0,0,0,-22.20348,1802.723,38.04719,0.3529278,0,-1.05973
135.475,0,0,0,0,0,0,-22.67311,1778.764,18.47015,0.3527202,0,-1.049126
135.48,0,0,0,0,0,0,-23.6712,1749.007,-2.713744,0.3525338,0,-1.038148
135.485,0,0,0,0,0,0,-24.019,1712.834,-25.08988,0.3523774,0,-1.026795
135.49,0,0,0,0,0,0,-22.59094,1669.788,-48.09364,0.3522548,0,-1.015114
135.495,0,0,0,0,0,0,-18.65804,1619.714,-71.10452,0.3521641,0,-1.003192
135.5,0,0,0,0,0,0,-12.16715,1562.793,-93.50454,0.3520934,0,-0.9911329
135.505,0,0,0,0,0,0,-3.817967,1499.468,-114.6911,0.3520175,0,-0.9790561
135.51,0,0,0,0,0,0,5.1268,1430.316,-134.0661,0.3518987,0,-0.96708
135.515,0,0,0,0,0,0,13.24889,1355.915,-151.0402,0.3517,0,-0.9553036
135.52,0,0,0,0,0,0,19.44901,1276.774,-165.069,0.3514052,0,-0.9437781
135.525,0,0,0,0,0,0,23.28871,1193.371,-175.7007,0.3510371,0,-0.9324872
135.53,0,0,0,0,0,0,25.03699,1106.288,-182.5972,0.3506596,0,-0.9213536
135.535,0,0,0,0,0,0,25.3927,1016.375,-185.5306,0.3503614,0,-0.9102812
135.54,0,0,0,0,0,0,25.03039,924.8532,-184.3829,0.3502271,0,-0.899217
135.545,0,0,0,0,0,0,24.22381,833.3082,-179.1761,0.3503088,0,-0.8882117
135.55,0,0,0,0,0,0,22.75308,743.5688,-170.1302,0.3506091,0,-0.8774498
135.555,0,0,0,0,0,0,20.12364,657.4848,-157.7185,0.3510776,0,-0.8672268
135.56,0,0,0,0,0,0,15.94538,576.6527,-142.6873,0.3516247,0,-0.8578592
135.565,0,0,0,0,0,0,10.25271,502.1609,-126.008,0.352152,0,-0.8495355
135.57,0,0,0,0,0,0,3.61383,434.4484,-108.7574,0.3525966,0,-0.842153
135.575,0,0,0,0,0,0,-2.995901,373.3386,-91.95157,0.3529767,0,-0.8352231
135.58,0,0,0,0,0,0,-8.481932,318.2375,-76.38932,0.353415,0,-0.827907
135.585,0,0,0,0,0,0,-11.9635,268.4048,-62.5565,0.3541239,0,-0.8191794
135.59,0,0,0,0,0,0,-13.03662,223.1891,-50.61656,0.3553515,0,-0.8080582
135.595,0,0,0,0,0,0,-11.88108,182.1601,-40.47315,0.3573101,0,-0.7938106
135.6,0,0,0,0,0,0,-9.178188,145.1386,-31.87465,0.3601084,0,-0.7760843
135.605,0,0,0,0,0,0,-5.873496,112.1591,-24.52829,0.363698,0,-0.7549673
135.61,0,0,0,0,0,0,-2.876046,83.38902,-18.19519,0.3678217,0,-0.7310131
135.615,0,0,0,0,0,0,-0.8047538,59.02667,-12.7457,0.3719374,0,-0.705295
135.62,0,0,0,0,0,0,0,0,0,0,0,0
135.625,0,0,0,0,0,0,0,0,0,0,0,0
135.63,0,0,0,0,0,0,0,0,0,0,0,0
135.635,0,0,0,0,0,0,0,0,0,0,0,0
135.64,0,0,0,0,0,0,0,0,0,0,0,0
