time,hip_flexion_l_velocity,hip_adduction_l_velocity,hip_rotation_l_velocity,knee_angle_l_velocity,ankle_angle_l_velocity,subtalar_angle_l_velocity,hip_flexion_r_velocity,hip_adduction_r_velocity,hip_rotation_r_velocity,knee_angle_r_velocity,ankle_angle_r_velocity,subtalar_angle_r_velocity
48.165,29.1083801563083,35.2919618110346,-47.1206619448087,225.760174666179,17.0857819222893,67.7436962078682,-62.8847273268558,-29.7855838831659,89.8338546735511,14.5098130896186,25.5590211821959,-90.505203351889
48.17,28.9239532776202,35.2911123644825,-46.9262269914347,226.087506139829,16.4984240940009,67.7153072383863,-62.7648278477216,-29.7081987601461,90.3543373024973,14.2896349676451,25.3955715690581,-91.2670455839421
48.175,28.3220692842211,35.1863605661409,-46.3426091050468,226.194409752784,15.0785293231201,67.3487569342464,-62.2751935003391,-29.4123759833674,91.4460416571676,13.5474173147098,25.1278595223919,-92.9567969426121
48.18,27.2538887067735,34.8804857832814,-45.3784379081542,225.22267697731,13.1865872131417,66.3574962660344,-61.2906829670255,-28.8357399200686,92.6527412794444,12.1867531370894,24.9991931244713,-94.989666661647
48.185,25.7238290985899,34.3848358057684,-44.0551837077074,223.2096827179,10.8672672607269,64.7354353822929,-59.8245120848265,-27.983469532462,93.9950904522453,10.1842427865957,25.0491079294523,-97.3765370351664
48.19,23.7459187096128,33.7133470812582,-42.4011453566438,220.199419412289,8.18063469836269,62.485032828496,-57.896870897772,-26.865913358634,95.4804695370262,7.52875144317864,25.3128473215386,-100.105418208369
48.195,21.3433229437766,32.882179452035,-40.4506824947483,216.241386240914,5.20047875471548,59.6173636999951,-55.5342919320557,-25.4984959355687,97.1022283613002,4.22156474192713,25.8200390859207,-103.140456299904
48.2,18.5476138111828,31.9093284383935,-38.2432907553067,211.389674244574,2.01213389670322,56.152059226093,-52.7688793723088,-23.9015229841046,98.8394770073875,0.276182968887443,26.5934523972109,-106.421762771497
48.205,15.3978154275193,30.8142258462273,-35.8225473753654,205.702249322668,-1.29012150655688,52.1171133182391,-49.637416596166,-22.099888077009,100.657421562693,-4.28223135541119,27.6478642418791,-109.866073781972
48.21,11.9392651109553,29.617338488058,-33.2349587000203,199.240420869001,-4.60598875976052,47.5485535584057,-46.1803725721282,-20.1226852521352,102.508222979105,-9.41772663392765,28.9890629901914,-113.368221805286
48.215,8.22233404824649,28.3397735863004,-30.5287441607021,192.06847240607,-7.83228323125432,42.4899768585118,-42.4408305436554,-18.0027337493011,104.332339858855,-15.0847204517439,30.6130151931272,-116.803377404968
48.22,4.30105383857431,27.0028980709201,-27.7525932962208,184.253422222754,-10.866162065286,36.9919534545129,-38.4633650443816,-15.7760227269144,106.060301127783,-21.2293991019657,32.5052196835584,-120.029997329105
48.225,0.231695626040699,25.6279775812073,-24.9544331150997,175.864876694754,-13.6083267238504,31.1113067194619,-34.2928954023689,-13.481085381198,107.614842343338,-27.7913081879051,34.6402708023128,-122.893396249083
