time,left,right
48.165,1,0
48.17,1,0
48.175,1,0
48.18,1,0
48.185,1,0
48.19,1,0
48.195,1,0
48.2,1,0
48.205,1,0
48.21,1,0
48.215,1,0
48.22,1,0
48.225,1,0
48.23,1,0
48.235,1,0
48.24,1,0
48.245,1,0
48.25,1,0
48.255,1,0
48.26,1,0
48.265,1,0
48.27,1,0
48.275,1,0
48.28,1,0
48.285,1,0
48.29,1,0
48.295,1,0
48.3,1,0
48.305,1,0
48.31,1,0
48.315,1,0
48.32,1,0
48.325,1,0
48.33,1,0
48.335,1,0
48.34,1,0
48.345,1,0
48.35,1,0
48.355,1,0
48.36,1,0
48.365,1,0
48.37,1,0
48.375,1,0
48.38,1,0
48.385,1,0
48.39,1,0
48.395,1,0
48.4,1,0
48.405,1,0
48.41,1,0
48.415,1,0
48.42,1,0
48.425,1,0
48.43,1,0
48.435,1,0
48.44,1,0
48.445,1,0
48.45,1,1
48.455,1,1
48.46,1,1
48.465,1,1
48.47,1,1
48.475,1,1
48.48,1,1
48.485,1,1
48.49,1,1
48.495,1,1
48.5,1,1
48.505,1,1
48.51,1,1
48.515,1,1
48.52,1,1
48.525,1,1
48.53,1,1
48.535,1,1
48.54,1,1
48.545,1,1
48.55,1,1
48.555,1,1
48.56,1,1
48.565,1,1
48.57,1,1
48.575,1,1
48.58,1,1
48.585,1,1
48.59,1,1
48.595,1,1
48.6,1,1
48.605,1,1
48.61,1,1
48.615,1,1
48.62,1,1
48.625,1,1
48.63,1,1
48.635,1,1
48.64,1,1
48.645,1,1
48.65,1,1
48.655,1,1
48.66,1,1
48.665,1,1
48.67,1,1
48.675,1,1
48.68,1,1
48.685,1,1
48.69,1,1
48.695,1,1
48.7,1,1
48.705,1,1
48.71,1,1
48.715,1,1
48.72,1,1
48.725,1,1
48.73,1,1
48.735,1,1
48.74,1,1
48.745,1,1
48.75,1,1
48.755,1,1
48.76,1,1
48.765,1,1
48.77,1,1
48.775,1,1
48.78,1,1
48.785,1,1
48.79,1,1
48.795,1,1
48.8,1,1
48.805,1,1
48.81,1,1
48.815,1,1
48.82,1,1
48.825,1,1
48.83,1,1
48.835,1,1
48.84,1,1
48.845,1,1
48.85,1,1
48.855,1,1
48.86,1,1
48.865,1,1
48.87,1,1
48.875,1,1
48.88,1,1
48.885,1,1
48.89,1,1
48.895,1,1
48.9,1,1
48.905,1,1
48.91,1,1
48.915,1,1
48.92,1,1
48.925,1,1
48.93,1,1
48.935,1,1
48.94,1,1
48.945,1,1
48.95,1,1
48.955,1,1
48.96,1,1
48.965,1,1
48.97,1,1
48.975,1,1
48.98,1,1
48.985,1,1
48.99,1,1
48.995,1,1
49,1,1
49.005,1,1
49.01,1,1
49.015,1,1
49.02,1,1
49.025,1,1
49.03,1,1
49.035,1,1
49.04,1,1
49.045,1,1
49.05,1,1
49.055,1,1
49.06,1,1
49.065,1,1
49.07,1,1
49.075,1,1
49.08,1,1
49.085,1,1
49.09,1,1
49.095,1,1
49.1,1,1
49.105,1,1
49.11,1,1
49.115,1,1
49.12,1,1
49.125,1,1
49.13,1,1
49.135,1,1
49.14,1,1
49.145,1,1
49.15,1,1
49.155,1,1
49.16,1,1
49.165,1,1
49.17,1,1
49.175,1,1
49.18,1,1
49.185,1,1
49.19,1,1
49.195,1,1
49.2,1,1
49.205,1,1
49.21,1,1
49.215,1,1
49.22,1,1
49.225,1,1
49.23,1,1
49.235,1,1
49.24,1,1
49.245,1,1
49.25,1,1
49.255,1,1
49.26,1,1
49.265,1,1
49.27,1,1
49.275,1,1
49.28,1,1
49.285,1,1
49.29,1,1
49.295,1,1
49.3,1,1
49.305,1,1
49.31,1,1
49.315,1,1
49.32,1,1
49.325,1,1
49.33,1,1
49.335,1,1
49.34,1,1
49.345,1,1
49.35,1,1
49.355,1,1
49.36,1,1
49.365,1,1
49.37,1,1
49.375,1,1
49.38,1,1
49.385,1,1
49.39,1,1
49.395,1,1
49.4,1,1
49.405,1,1
49.41,1,1
49.415,1,1
49.42,1,1
49.425,1,1
49.43,1,1
49.435,1,1
49.44,1,1
49.445,1,1
49.45,1,1
49.455,1,1
49.46,1,1
49.465,1,1
49.47,1,1
49.475,1,1
49.48,1,1
49.485,1,1
49.49,1,1
49.495,1,1
49.5,1,1
49.505,1,1
49.51,1,1
49.515,1,1
49.52,1,1
49.525,1,1
49.53,1,1
49.535,1,1
49.54,1,1
49.545,1,1
49.55,1,1
49.555,1,1
49.56,1,1
49.565,1,1
49.57,1,1
49.575,1,1
49.58,1,1
49.585,1,1
49.59,1,1
49.595,1,1
49.6,1,1
49.605,1,1
49.61,1,1
49.615,1,1
49.62,1,1
49.625,1,1
49.63,1,1
49.635,1,1
49.64,1,1
49.645,1,1
49.65,1,1
49.655,1,1
49.66,1,1
49.665,1,1
49.67,1,1
49.675,1,1
49.68,1,1
49.685,1,1
49.69,1,1
49.695,1,1
49.7,1,1
49.705,1,1
49.71,1,1
49.715,1,1
49.72,1,1
49.725,1,1
49.73,1,1
49.735,1,1
49.74,1,1
49.745,1,1
49.75,1,1
49.755,1,1
49.76,1,1
49.765,1,1
49.77,1,1
49.775,1,1
49.78,1,1
49.785,1,1
