timestamp,left_angle_rad,left_angular_velocity_rad_s,right_angle_rad,right_angular_velocity_rad_s,left_raw_tcn_nm,right_raw_tcn_nm,left_cmd_nm,right_cmd_nm,left_actual_nm,right_actual_nm,teensy_seq
0.650000,0.001331588,-0.010590929,0.008458933,-0.005022722,nan,nan,0.000000,0.000000,0.015040,0.003050,512
0.660000,0.001331588,-0.010590929,0.008458933,-0.005022722,nan,nan,0.000000,0.000000,-0.004700,0.010370,513
0.670000,0.001331588,-0.010590929,0.008458933,-0.005022722,nan,nan,0.000000,0.000000,-0.021150,-0.016470,514
0.680000,0.001331588,-0.010590929,0.008458933,-0.005022722,nan,nan,0.000000,0.000000,0.015040,-0.016470,515
0.690000,0.001331588,-0.010590929,0.008458933,-0.005022722,nan,nan,0.000000,0.000000,0.030550,0.010370,516
0.700000,0.001331588,-0.010590929,0.008458933,-0.005022722,nan,nan,0.000000,0.000000,0.036660,0.028670,517
0.710000,0.001331588,-0.010590929,0.008458933,-0.005022722,nan,nan,0.000000,0.000000,0.000940,0.003050,518
0.720000,0.001331588,-0.010590929,0.008458933,-0.005022722,nan,nan,0.000000,0.000000,0.030550,0.010370,519
0.730000,0.001331588,-0.010590929,0.008458933,-0.005022722,nan,nan,0.000000,0.000000,-0.014100,0.012200,520
0.740000,0.001331588,-0.010590929,0.008458933,-0.005022722,nan,nan,0.000000,0.000000,0.000000,0.012200,521
0.750000,0.001070431,-0.011540444,0.008822702,-0.005022722,nan,nan,0.000000,0.000000,-0.056400,-0.016470,522
0.760000,0.001040651,-0.009744554,0.008842428,-0.005022722,nan,nan,0.000000,0.000000,0.015040,0.012200,523
0.770000,0.000942699,-0.006807040,0.008917154,-0.005022722,nan,nan,0.000000,0.000000,0.009400,0.001220,524
0.780000,0.000974557,-0.005200481,0.009063498,-0.005022722,nan,nan,0.000000,0.000000,-0.004700,0.012200,525
0.790000,0.001070431,-0.002522543,0.009034176,-0.008828264,nan,nan,0.000000,0.000000,0.029140,-0.016470,526
0.800000,0.001166305,-0.003698326,0.009034176,-0.007755318,nan,nan,0.000000,0.000000,0.000000,0.001220,527
0.810000,0.001153134,-0.004676511,0.009034176,-0.007251859,nan,nan,0.000000,0.000000,0.015040,-0.016470,528
0.820000,0.001153134,-0.004676511,0.009034176,-0.007251859,nan,nan,0.000000,0.000000,0.029140,-0.027450,529
0.830000,0.001153134,-0.004676511,0.009034176,-0.007251859,nan,nan,0.000000,0.000000,0.000940,0.028670,530
0.840000,0.001233061,-0.001804249,0.009034176,-0.008218515,nan,nan,0.000000,0.000000,-0.041360,-0.000000,531
0.850000,0.001262178,-0.001074572,0.009027773,-0.008218515,nan,nan,0.000000,0.000000,0.029140,-0.012200,532
0.860000,0.001262178,-0.001074572,0.009027773,-0.008218515,nan,nan,0.000000,0.000000,0.015040,0.012200,533
0.870000,0.001262178,-0.001074572,0.009027773,-0.008218515,nan,nan,0.000000,0.000000,-0.012690,-0.016470,534
0.880000,0.001262178,-0.001074572,0.009027773,-0.008218515,nan,nan,0.000000,0.000000,0.000940,-0.016470,535
0.890000,0.001262178,-0.001074572,0.009027773,-0.008218515,nan,nan,0.000000,0.000000,0.015040,-0.004270,536
0.900000,0.001262178,-0.001074572,0.009027773,-0.008218515,nan,nan,0.000000,0.000000,0.000000,-0.027450,537
0.910000,0.001262178,-0.001074572,0.009027773,-0.008218515,nan,nan,0.000000,0.000000,-0.004700,0.012200,538
0.920000,0.001262178,-0.001074572,0.009027773,-0.008218515,nan,nan,0.000000,0.000000,0.000940,-0.004270,539
0.930000,0.001262178,-0.001074572,0.009027773,-0.008218515,nan,nan,0.000000,0.000000,-0.021150,0.027450,540
0.940000,0.001262178,-0.001074572,0.009027773,-0.008218515,nan,nan,0.000000,0.000000,0.009400,-0.000000,541
0.950000,0.001262178,-0.001074572,0.009027773,-0.008218515,nan,nan,0.000000,0.000000,0.015040,-0.004270,542
0.960000,0.001262178,-0.001074572,0.009027773,-0.008218515,nan,nan,0.000000,0.000000,0.030550,-0.028670,543
0.970000,0.001262178,-0.001074572,0.009027773,-0.008218515,nan,nan,0.000000,0.000000,0.021150,-0.016470,544
0.980000,0.001262178,-0.001074572,0.009027773,-0.008218515,nan,nan,0.000000,0.000000,0.030550,-0.000000,545
0.990000,nan,nan,nan,nan,nan,nan,0.000000,0.000000,-0.026790,-0.004270,546
1.000000,nan,nan,nan,nan,nan,nan,0.000000,0.000000,0.009400,0.016470,547
1.010000,nan,nan,nan,nan,nan,nan,0.000000,0.000000,-0.036660,-0.000000,548
1.020000,nan,nan,nan,nan,nan,nan,0.000000,0.000000,-0.035250,-0.021350,549
1.030000,0.000974557,-0.002483567,0.009003298,-0.009283780,nan,nan,0.000000,0.000000,0.046060,-0.004270,550
1.040000,0.000974557,-0.002483567,0.009003298,-0.009283780,nan,nan,0.000000,0.000000,-0.004700,0.012200,551
1.050000,0.000974557,-0.002483567,0.009003298,-0.009283780,nan,nan,0.000000,0.000000,0.000940,0.012200,552
1.060000,0.001070431,-0.001921256,0.009034176,-0.007511159,nan,nan,0.000000,0.000000,-0.036660,0.012200,553
1.070000,0.001070431,-0.001921256,0.009034176,-0.007511159,nan,nan,0.000000,0.000000,0.000000,-0.000000,554
1.080000,0.001075167,-0.000415453,0.008976190,-0.012058600,nan,nan,0.000000,0.000000,0.015040,0.012200,555
1.090000,0.001075167,-0.000415453,0.008976190,-0.012058600,nan,nan,0.000000,0.000000,-0.004700,-0.012200,556
1.100000,0.001070431,-0.001891934,0.008820296,-0.012479573,nan,nan,0.000000,0.000000,-0.004700,0.012200,557
1.110000,0.001070431,-0.002545982,0.008842428,-0.011814906,nan,nan,0.000000,0.000000,0.015040,-0.000000,558
1.120000,0.001070431,-0.001996763,0.008778038,-0.011414308,nan,nan,0.000000,0.000000,0.015040,0.012200,559
1.130000,0.001166305,-0.000153732,0.008746413,-0.009283780,nan,nan,0.000000,0.000000,-0.026790,0.001220,560
1.140000,0.001166305,-0.000153732,0.008746413,-0.009283780,nan,nan,0.000000,0.000000,0.015040,0.018300,561
1.150000,0.001166305,-0.000153732,0.008746413,-0.009283780,nan,nan,0.000000,0.000000,0.015040,0.028670,562
