time,hip_flexion_l_velocity,hip_adduction_l_velocity,hip_rotation_l_velocity,knee_angle_l_velocity,ankle_angle_l_velocity,subtalar_angle_l_velocity,hip_flexion_r_velocity,hip_adduction_r_velocity,hip_rotation_r_velocity,knee_angle_r_velocity,ankle_angle_r_velocity,subtalar_angle_r_velocity
95,160.524331613075,-115.87001375482,75.3803565090988,-482.774077151123,133.034051685918,3.2567199295894,-22.2435737911716,107.862365793012,83.6298478209974,-288.171446150101,143.211019802265,-161.661116644564
95.005,165.93357185459,-114.59209916949,72.3568476581733,-470.207255484421,135.727805524096,13.3308113980651,-23.8899124297023,106.833962068034,80.3707554690956,-286.499335232628,148.911499218699,-158.365834476362
95.01,171.077901168419,-112.218767210511,69.1238982892983,-455.113193921023,137.408868256802,22.0699251179908,-26.2705304621361,104.705420509067,76.5074469601828,-281.33422783993,153.454869798683,-152.91046024527
95.015,175.925013702209,-108.785871109379,65.6902951080517,-437.643821532055,138.159051896038,29.3347951848479,-29.4168355356332,101.489548233527,72.0960275965959,-272.835567722908,156.810834390047,-145.446365453898
95.02,180.438788490885,-104.344763236469,62.0605331653571,-417.964401161997,138.065094566317,35.0234610957034,-33.3460392369634,97.2183410438547,67.19096467043,-261.201782029275,158.955648858064,-136.15261700306
95.025,184.579829308906,-98.9603857316545,58.2356973384412,-396.24979448144,137.216824672163,39.0737160697642,-38.0602966587213,91.9416944127097,61.8436106044868,-246.666430640829,159.871194802846,-125.230401746376
95.03,188.306126464089,-92.7091976544787,54.2144900836074,-372.680731287805,135.705343845269,41.4645784914149,-43.5462016415561,85.7257950080387,56.1011039448665,-229.493811389237,159.544237227521,-112.897319417126
95.035,191.573833343515,-85.6770304455149,49.9943502797199,-347.440200193038,133.621245732859,42.2167538440504,-49.7746534271856,78.6512699195124,50.0057003479944,-209.974122656506,157.965909977164,-99.3817448380329
95.04,194.338146653573,-77.9569589927194,45.5726075284144,-320.710073112231,131.052887821461,41.3920790026094,-56.7010981337795,70.8111717421242,43.5945643328979,-188.418296340794,155.131457460998,-84.9174407700416
95.045,196.554275603864,-69.6472672895814,40.9476183885734,-292.668067652573,128.084735324111,39.0919651432326,-64.2661363406999,62.3088750767559,36.9000292824939,-165.152622167747,151.040246572999,-69.7385774940747
95.05,198.17848184191,-60.8495759747791,36.1198353229337,-263.485139773643,124.795799224133,35.4548792964767,-72.3964766407383,53.2559540908842,29.9503091462086,-140.513288476448,145.6960480947,-54.0752857328958
95.055,199.169168770146,-51.6671844344026,31.0927651821982,-233.323384321948,121.258194081329,30.6529269310023,-81.0062048183395,43.7701018947634,22.7706218033665,-114.840964830001,139.107572459801,-38.1498372501325
95.06,199.487995964837,-42.2036632492712,25.8737813743955,-202.334503659816,117.535844335749,24.8876180810962,-89.9983298206793,33.973141120619,15.384662309011,-88.4755481576621,131.289230934939,-22.1735138295468
95.065,199.100991769976,-32.5617144154422,20.4747619961547,-170.658885040351,113.68336991645,18.3849168429399,-99.2665612042458,23.9891619337696,7.81634530195596,-61.7511867653004,122.262080431593,-6.34419176366473
95.07,197.979634932806,-22.8422980233637,14.9125347305675,-138.425306274336,109.745182628413,11.3896883855043,-108.697268381679,13.9428096612843,0.0917205699206338,-34.9916857772415,112.054898840076,9.15536310953081
