time,fp_l_force_x,fp_l_force_y,fp_l_force_z,fp_l_cop_x,fp_l_cop_y,fp_l_cop_z,fp_r_force_x,fp_r_force_y,fp_r_force_z,fp_r_cop_x,fp_r_cop_y,fp_r_cop_z
95,0,0,0,0,0,0,-54.94768,1294.731,74.83528,0.3693678,0,-1.194717
95.005,0,0,0,0,0,0,-42.74454,1364.854,113.633,0.3690172,0,-1.191942
95.01,0,0,0,0,0,0,-29.32123,1422.835,144.3078,0.3687911,0,-1.188071
95.015,0,0,0,0,0,0,-20.26031,1478.82,165.7686,0.3685005,0,-1.183398
95.02,0,0,0,0,0,0,-19.17547,1538.587,178.8894,0.3680418,0,-1.178308
95.025,0,0,0,0,0,0,-26.42246,1602.572,185.5322,0.3674491,0,-1.173094
95.03,0,0,0,0,0,0,-39.36704,1666.881,187.5523,0.3668653,0,-1.167831
95.035,0,0,0,0,0,0,-53.89502,1725.568,186.1956,0.3664566,0,-1.162394
95.04,0,0,0,0,0,0,-66.2748,1773.133,182.0691,0.3663328,0,-1.156577
95.045,0,0,0,0,0,0,-74.47592,1806.325,175.5219,0.3665163,0,-1.150226
95.05,0,0,0,0,0,0,-78.47789,1824.787,167.0531,0.3669546,0,-1.143324
95.055,0,0,0,0,0,0,-79.66692,1830.645,157.4352,0.3675542,0,-1.136001
95.06,0,0,0,0,0,0,-79.82648,1827.431,147.5094,0.3682135,0,-1.128478
95.065,0,0,0,0,0,0,-80.30732,1818.844,137.8476,0.3688441,0,-1.12098
95.07,0,0,0,0,0,0,-81.70927,1807.737,128.5275,0.3693825,0,-1.113663
95.075,0,0,0,0,0,0,-84.01069,1795.529,119.1597,0.3697966,0,-1.106578
95.08,0,0,0,0,0,0,-86.84003,1782.128,109.1239,0.3700878,0,-1.09968
95.085,0,0,0,0,0,0,-89.65599,1766.282,97.86798,0.3702866,0,-1.092867
95.09,0,0,0,0,0,0,-91.84776,1746.169,85.1248,0.3704389,0,-1.086021
95.095,0,0,0,0,0,0,-92.89174,1720.01,70.99378,0.3705888,0,-1.079054
95.1,0,0,0,0,0,0,-92.5843,1686.518,55.91198,0.3707633,0,-1.071932
95.105,0,0,0,0,0,0,-91.18463,1645.139,40.54574,0.3709649,0,-1.064694
95.11,0,0,0,0,0,0,-89.28544,1596.093,25.61663,0.3711746,0,-1.057438
95.115,0,0,0,0,0,0,-87.42634,1540.288,11.70172,0.3713613,0,-1.05028
95.12,0,0,0,0,0,0,-85.6907,1479.147,-0.9065219,0.3714986,0,-1.043309
95.125,0,0,0,0,0,0,-83.57496,1414.407,-12.21067,0.3715796,0,-1.036557
95.13,0,0,0,0,0,0,-80.24354,1347.925,-22.40573,0.3716205,0,-1.029987
95.135,0,0,0,0,0,0,-75.02485,1281.513,-31.739,0.3716462,0,-1.023512
95.14,0,0,0,0,0,0,-67.85031,1216.798,-40.39286,0.3716636,0,-1.017041
95.145,0,0,0,0,0,0,-59.38142,1155.075,-48.41168,0.3716392,0,-1.010518
95.15,0,0,0,0,0,0,-50.75874,1097.159,-55.68699,0.3715028,0,-1.003952
