elapsed_s,left_angle_x_deg,left_angular_velocity_x_dps,right_angle_x_deg,right_angular_velocity_x_dps,left_actual_torque_nm,right_actual_torque_nm
34.9800,6.7738,60.5600,18.4076,-84.5242,1.3014,-1.3402
34.9901,6.7738,60.5600,16.7267,-83.9139,1.3014,-1.3402
35.0000,6.7738,60.5600,15.9028,-91.9095,1.0801,-1.0748
35.0100,8.0317,67.2739,14.9689,-98.7454,1.0801,-1.0748
35.0201,8.0317,67.2739,14.1010,-87.3318,0.5950,-0.5618
35.0300,8.7239,69.2880,14.1010,-87.3318,0.5950,-0.5618
35.0401,10.0587,59.5834,13.3649,-71.2186,0.5429,-0.5356
35.0502,11.1079,50.2451,12.6948,-64.0164,0.5429,-0.5356
35.0600,11.1079,50.2451,11.3984,-54.2508,0.5429,-0.5356
35.0705,11.6462,51.8930,10.8161,-47.8421,0.5429,-0.5356
35.0801,12.2285,58.9731,10.2723,-45.4617,0.1227,-0.0781
35.0900,13.7831,84.2416,9.7010,-51.0159,0.1227,-0.0781
35.1000,14.6839,91.8710,9.7010,-51.0159,-0.0672,0.1013
35.1100,15.6452,97.9135,9.7010,-51.0159,-0.0672,0.1013
35.1200,16.6725,104.6884,9.0638,-59.8050,-1.7273,1.6659
35.1302,16.6725,104.6884,7.0643,-68.0447,-1.7273,1.6659
35.1400,16.6725,104.6884,6.3392,-66.5189,-1.7273,1.6659
35.1502,18.8038,106.1533,5.6470,-61.0257,-1.7273,1.6659
35.1604,19.8475,103.4677,5.0153,-53.8846,-1.7273,1.6659
35.1700,20.8363,97.1201,5.0153,-53.8846,-1.7273,1.6659
35.1801,21.6767,89.5517,5.0153,-53.8846,-2.0859,2.0594
35.1900,23.0006,79.7861,5.0153,-53.8846,-2.0859,2.0594
35.2000,23.0006,79.7861,5.0153,-53.8846,-2.3749,2.3589
35.2101,23.6653,76.6122,4.3836,-55.6546,-2.3749,2.3589
35.2201,24.3739,73.3163,2.3072,-55.1663,-2.7406,2.7474
35.2301,25.0605,71.6684,1.1316,-52.8470,-2.7406,2.7474
35.2400,26.5657,84.6078,1.1316,-52.8470,-2.8233,2.8627
35.2500,27.4610,95.4721,0.5878,-47.0486,-2.8233,2.8627
35.2602,28.4553,105.7260,0.5878,-47.0486,-3.0376,3.0207
35.2704,28.4553,105.7260,-0.6591,-33.1937,-3.0376,3.0207
35.2800,28.4553,105.7260,-0.6591,-33.1937,-2.9958,3.0024
35.2902,28.4553,105.7260,-1.3018,-25.9915,-2.9958,3.0024
35.3001,32.4104,98.7070,-1.3018,-25.9915,-2.8421,2.8518
35.3102,32.4104,98.7070,-1.3018,-25.9915,-2.8421,2.8518
35.3200,33.3387,99.8056,-1.7248,-14.0286,-2.6743,2.6767
35.3300,34.8109,61.7197,-1.8456,-7.8641,-2.6743,2.6767
35.3400,34.8109,61.7197,-1.8456,-7.8641,-2.6743,2.6767
35.3500,35.0856,27.2348,-1.8456,-7.8641,-2.6743,2.6767
35.3600,35.0196,-9.5694,-2.0544,-5.7278,-2.6743,2.6767
35.3700,34.5747,-51.4395,-1.7468,20.5783,-2.6743,2.6767
35.3800,32.4488,-127.1841,-1.7468,20.5783,-2.6743,2.6767
35.3900,31.0536,-138.2925,-1.4611,23.6911,-2.6743,2.6767
35.4000,29.6913,-134.2032,-1.0931,30.7712,-2.1014,2.1655
35.4100,29.6913,-134.2032,-0.6207,39.4382,-2.1014,2.1655
35.4200,29.6913,-134.2032,-0.1098,41.3913,-2.1014,2.1655
35.4300,27.1919,-116.3809,0.8845,34.2502,-2.1014,2.1655
35.4401,24.5112,-138.9029,0.8845,34.2502,-2.1014,2.1655
35.4500,23.4510,-86.4737,1.4503,40.9641,-2.1014,2.1655
35.4600,23.0775,-22.5699,2.1094,53.1711,-2.1014,2.1655
35.4701,22.7534,-34.3497,2.7851,54.4528,-2.1014,2.1655
35.4800,22.7534,-34.3497,4.1254,55.3073,-2.1747,2.2387
35.4900,22.0777,-67.8580,4.1254,55.3073,-2.1747,2.2387
35.5001,22.0777,-67.8580,4.1254,55.3073,-0.7844,0.7460
35.5100,20.6715,-52.9044,4.1254,55.3073,-0.7844,0.7460
35.5200,19.6992,-50.1578,6.3117,49.5700,-0.7844,0.7460
