elapsed_s,left_angle_x_deg,left_angular_velocity_x_dps,right_angle_x_deg,right_angular_velocity_x_dps,left_actual_torque_nm,right_actual_torque_nm
0.8100,2.2704,-5.2759,-0.4242,-0.8392,0.3135,-0.3020
0.8200,2.2209,-5.9473,-0.4187,0.0763,0.3135,-0.3020
0.8300,2.1605,-7.6562,-0.4077,0.1373,0.3050,-0.3434
0.8400,2.1001,-6.9849,-0.4022,0.0763,0.3050,-0.3434
0.8502,2.0451,-7.2290,-0.3967,0.3204,0.3050,-0.3434
0.8600,1.9902,-7.0459,-0.3857,0.4425,0.3050,-0.3434
0.8700,1.9408,-6.2524,-0.3802,0.1984,0.3050,-0.3038
0.8800,1.8913,-6.9238,-0.3802,-0.1068,0.3050,-0.3038
0.8900,1.8364,-7.2900,-0.3802,-0.2289,0.3229,-0.2867
0.9000,1.7870,-5.3979,-0.3802,-0.2289,0.3229,-0.2867
0.9100,1.7595,-4.6655,-0.3857,-0.4730,0.3229,-0.2867
0.9206,1.7210,-5.8862,-0.3802,-0.0458,0.3229,-0.2867
0.9300,1.6936,-4.7266,-0.3747,-0.1068,0.3238,-0.2959
0.9400,1.6881,-4.2383,-0.3692,-0.3510,0.3238,-0.2959
0.9503,1.6826,-2.4683,-0.3637,-0.4120,0.3299,-0.3434
0.9600,1.7155,0.4614,-0.3637,-0.6561,0.3299,-0.3434
0.9700,1.7101,-5.3979,-0.3637,-0.6561,0.3299,-0.3434
0.9804,1.6936,-4.0552,-0.3637,-0.6561,0.3511,-0.3434
0.9901,1.7375,2.1094,-0.3527,1.6022,0.3440,-0.3434
1.0001,1.7760,-0.5151,-0.3308,0.9308,0.3440,-0.3434
1.0100,1.7925,-2.3462,-0.3363,-1.3885,0.3596,-0.3867
1.0201,1.8144,-0.8813,-0.3418,-1.4496,0.3596,-0.3867
1.0300,1.8474,0.7666,-0.3308,0.7477,0.3596,-0.3867
1.0400,1.9023,1.7432,-0.3088,1.4801,0.3549,-0.3605
1.0502,1.9627,2.7197,-0.3033,0.0153,0.3549,-0.3605
1.0604,2.0451,4.4897,-0.2868,0.8698,0.3549,-0.3562
1.0700,2.1111,1.9873,-0.2868,0.8698,0.3549,-0.3562
1.0800,2.1385,-1.4307,-0.2649,1.4191,0.3713,-0.3654
1.0902,2.1989,4.7339,-0.2484,0.8087,0.3713,-0.3654
1.1000,2.2813,3.6353,-0.2374,-0.1678,0.3680,-0.3654
1.1100,2.3033,-1.0645,-0.2374,-0.1678,0.3784,-0.3867
1.1202,2.3308,0.9497,-0.2319,0.0153,0.3784,-0.3867
1.1300,2.3308,0.9497,-0.2154,0.5646,0.3784,-0.3867
1.1400,2.3802,0.0342,-0.2044,0.5646,0.4150,-0.3916
1.1500,2.4406,3.1470,-0.2044,0.5646,0.4150,-0.3916
1.1600,2.4406,3.1470,-0.1715,0.8087,0.3431,-0.3593
1.1700,2.5395,1.2549,-0.1605,0.3815,0.3431,-0.3593
1.1800,2.5780,0.4614,-0.1605,0.3815,0.3215,-0.3654
1.1901,2.6164,0.1562,-0.1440,0.4425,0.3972,-0.3654
1.2001,2.6604,-1.5527,-0.1165,0.8698,0.3972,-0.3654
1.2101,2.6329,-10.7080,-0.1165,0.8698,0.3972,-0.3654
1.2200,2.6823,4.2456,-0.1056,0.2594,0.3596,-0.3605
1.2300,2.7812,3.1470,-0.1001,-0.1678,0.3628,-0.3343
1.2400,2.7867,-5.1538,-0.1001,-0.1678,0.3628,-0.3343
1.2500,2.8087,-0.7593,-0.1001,-0.1678,0.3628,-0.3343
1.2601,2.8691,2.7197,-0.0671,-0.0458,0.3774,-0.3605
1.2703,2.9186,1.3770,-0.0616,-0.1068,0.3774,-0.3605
1.2800,2.9515,-0.2710,-0.0451,0.5035,0.3408,-0.3282
1.2901,2.9845,0.3394,-0.0232,1.1139,0.3408,-0.3282
1.3002,3.0284,1.1938,-0.0232,1.1139,0.3628,-0.2898
1.3104,3.0284,1.1938,0.0098,0.3204,0.3628,-0.2898
1.3200,3.1163,1.3770,0.0208,0.5035,0.3215,-0.3361
1.3300,3.1548,1.6211,0.0318,0.3815,0.3215,-0.3361
1.3400,3.1987,1.4990,0.0428,0.3815,0.3050,-0.2928
1.3500,3.2372,1.8042,0.0537,0.6256,0.2378,-0.2867
1.3600,3.2866,1.5601,0.0647,0.5646,0.2378,-0.2867
1.3700,3.3305,0.9497,0.0702,0.4425,0.2378,-0.2867
1.3800,3.3305,0.9497,0.0812,0.3815,0.2529,-0.2867
1.3900,3.3800,-1.9800,0.0867,0.4425,0.2529,-0.2867
1.4000,3.3855,-2.1631,0.0977,0.6256,0.2745,-0.2641
1.4100,3.3965,-0.4541,0.1142,0.6256,0.2886,-0.2641
1.4200,3.4294,1.3770,0.1252,0.5035,0.2886,-0.2641
1.4301,3.4294,-3.9941,0.1361,0.3815,0.2458,-0.2391
1.4406,3.3965,-5.0928,0.1526,0.7477,0.2458,-0.2391
1.4500,3.4074,0.0342,0.1691,0.7477,0.2458,-0.2391
1.4600,3.4184,-1.0645,0.1856,0.1373,0.2233,-0.2410
1.4700,3.4184,-1.3086,0.1966,0.1373,0.2233,-0.2410
1.4800,3.4184,-1.9189,0.2350,1.4801,0.2233,-0.2440
1.4900,3.4019,-3.0786,0.2350,1.4801,0.2233,-0.2440
1.5000,3.4019,-1.6138,0.2350,1.4801,0.2590,-0.2867
1.5100,3.4074,-1.4307,0.2680,0.3815,0.2590,-0.2391
1.5200,3.3855,-3.3838,0.2735,0.1984,0.2590,-0.2391
1.5305,3.3855,-1.4917,0.2900,0.9918,0.2590,-0.2391
1.5400,3.4129,-0.3931,0.3064,1.3580,0.2590,-0.2641
1.5500,3.4239,-3.3228,0.3339,1.0529,0.2327,-0.2702
1.5600,3.4349,-1.5527,0.3339,1.0529,0.2327,-0.2702
1.5700,3.4349,-1.5527,0.3339,1.0529,0.2327,-0.2702
1.5800,3.5063,-1.1865,0.3449,-0.4120,0.3017,-0.2672
1.5905,3.5118,-2.4072,0.3559,0.9308,0.2895,-0.2898
1.6000,3.5283,-1.9800,0.3778,1.2360,0.2895,-0.2898
1.6105,3.5503,-0.3320,0.3778,1.2360,0.2980,-0.2898
1.6200,3.5942,1.7432,0.3998,0.9918,0.2980,-0.2898
1.6302,3.5942,1.7432,0.4163,1.1139,0.2980,-0.2898
1.6400,3.6272,-0.8203,0.4767,2.7618,0.2768,-0.2867
1.6500,3.6272,-2.2852,0.4877,0.2594,0.2980,-0.2867
1.6600,3.6327,-0.4541,0.4877,0.2594,0.2980,-0.2867
1.6700,3.6821,1.6821,0.4877,0.9918,0.2980,-0.2867
1.6804,3.6931,-3.9941,0.5152,2.0294,0.2862,-0.3361
1.6900,3.6931,-3.9941,0.5371,1.0529,0.2862,-0.3361
1.7004,3.7480,1.6211,0.5481,0.0153,0.3323,-0.2867
1.7107,3.7920,1.0107,0.5591,0.0763,0.2980,-0.3434
1.7201,3.8194,0.2173,0.5811,1.1139,0.2980,-0.3434
1.7302,3.8194,0.2173,0.6086,2.0294,0.2980,-0.3434
1.7400,3.8799,2.1094,0.6086,2.0294,0.2980,-0.3434
1.7500,3.9018,0.7056,0.6525,0.1373,0.2980,-0.3434
1.7603,3.9403,2.1704,0.6635,0.6866,0.3111,-0.3392
1.7700,4.0117,3.3911,0.6855,1.4191,0.3111,-0.3392
1.7801,4.0666,1.4990,0.7019,0.1373,0.3643,-0.3434
1.7900,4.0666,1.4990,0.7129,0.8698,0.3643,-0.3434
1.8001,4.1161,2.1704,0.7129,0.8698,0.3652,-0.3209
1.8100,4.1820,3.5132,0.7569,0.2594,0.3652,-0.3209
1.8200,4.2479,4.3066,0.7569,-0.7782,0.3478,-0.3392
1.8304,4.3413,1.8042,0.7569,-0.7172,0.3478,-0.3392
1.8400,4.3962,2.9639,0.7679,0.0153,0.3478,-0.3392
1.8506,4.4676,3.2690,0.7898,0.9308,0.3525,-0.3361
1.8605,4.5335,3.3911,0.8118,1.4191,0.3525,-0.3361
1.8700,4.5995,3.8184,0.8338,0.8087,0.3525,-0.3361
1.8800,4.6599,3.3911,0.8558,1.2360,0.3299,-0.3361
1.8901,4.6983,3.2080,0.8777,1.4191,0.3892,-0.3392
1.9000,4.7588,5.7715,0.8887,0.3815,0.3892,-0.3392
1.9100,4.8247,5.4663,0.8942,0.6866,0.3892,-0.3392
1.9201,4.8796,4.3066,0.9217,2.4567,0.3737,-0.3434
1.9300,4.9236,3.3301,0.9381,1.2970,0.3737,-0.3434
1.9400,4.9455,3.0249,0.9381,-1.0223,0.3760,-0.3532
1.9501,4.9840,4.3066,0.9327,-1.0223,0.3760,-0.3532
1.9604,4.9510,-3.3838,0.9546,1.9684,0.3986,-0.3562
1.9700,4.8851,-3.5059,1.0205,-0.7172,0.3596,-0.3300
1.9801,4.8467,-0.0269,1.0205,-0.7172,0.3596,-0.3300
