elapsed_s,left_angle_x_deg,left_angular_velocity_x_dps,right_angle_x_deg,right_angular_velocity_x_dps,left_actual_torque_nm,right_actual_torque_nm
0.4100,0.0532,0.4575,-0.0238,0.4037,0.0127,-0.0061
0.4201,0.0532,0.4575,-0.0238,0.2817,0.0127,0.0409
0.4305,0.0642,0.8847,-0.0183,0.3427,0.0000,0.0409
0.4400,0.0752,0.2744,-0.0128,0.4037,0.0000,0.0409
0.4502,0.0752,0.4575,-0.0128,0.4037,-0.0033,-0.0537
0.4600,0.0862,1.0068,-0.0128,0.4648,-0.0033,-0.0537
0.4700,0.0972,0.7626,-0.0073,0.2817,-0.0033,-0.0537
0.4800,0.1027,0.3964,-0.0073,0.1596,-0.0033,-0.0061
0.4900,0.1027,0.3964,-0.0073,0.0986,-0.0033,-0.0061
0.5002,0.1191,0.5185,-0.0073,0.0986,0.0127,-0.0061
0.5100,0.1137,-0.3970,-0.0018,0.1596,-0.0071,-0.0061
0.5202,0.1082,-0.0919,-0.0018,0.1596,-0.0071,-0.0061
0.5300,0.1082,0.2133,-0.0018,0.2817,-0.0071,-0.0061
0.5400,0.1027,-0.2750,0.0037,0.0986,0.0197,0.0122
0.5505,0.1027,-0.2750,0.0037,0.0986,0.0165,-0.0409
0.5600,0.0917,-0.3360,0.0037,0.0986,0.0165,-0.0409
0.5700,0.0917,-0.0919,0.0092,0.0986,-0.0244,-0.0336
0.5800,0.0972,0.3354,0.0092,0.0375,-0.0244,-0.0336
0.5900,0.1027,0.2133,0.0092,0.0375,0.0127,-0.0061
0.6000,0.1027,0.1523,0.0092,0.0375,0.0127,-0.0061
0.6100,0.1082,0.3354,0.0092,0.0986,-0.0080,-0.0061
0.6200,0.1191,0.8237,0.0092,0.2206,-0.0080,-0.0061
0.6300,0.1246,0.3354,0.0147,0.2206,0.0329,-0.0134
0.6407,0.1246,-0.1529,0.0147,0.2206,0.0329,-0.0134
0.6500,0.1301,0.7016,0.0202,0.4037,0.0329,-0.0134
0.6600,0.1356,0.8847,0.0202,0.4037,0.0127,-0.0134
0.6700,0.1411,0.3964,0.0202,0.3427,0.0127,-0.0134
0.6802,0.1411,0.0912,0.0257,0.2817,0.0127,-0.0061
0.6902,0.1411,0.0912,0.0257,0.2206,0.0127,-0.0061
0.7002,0.1411,-0.0308,0.0257,0.1596,-0.0080,-0.0061
0.7102,0.1466,0.9457,0.0311,0.2206,-0.0080,-0.0061
0.7200,0.1466,0.9457,0.0311,0.0986,0.0329,-0.0256
0.7300,0.1576,0.4575,0.0311,0.0986,0.0329,-0.0256
0.7400,0.1521,-0.3360,0.0311,0.0375,0.0376,0.0214
0.7505,0.1466,-0.3970,0.0311,0.0375,0.0376,0.0214
0.7601,0.1466,-0.3970,0.0311,0.0986,-0.0071,-0.0061
0.7700,0.1411,-0.0919,0.0311,0.1596,-0.0071,-0.0061
0.7800,0.1411,-0.2750,0.0366,0.3427,-0.0071,-0.0336
0.7900,0.1356,-0.7022,0.0366,0.2817,-0.0071,-0.0336
0.8000,0.1301,-0.6412,0.0366,0.2817,-0.0071,-0.0336
0.8100,0.1301,0.3964,0.0421,0.2206,-0.0071,-0.0336
0.8200,0.1466,1.1899,0.0421,0.1596,0.0000,-0.0061
0.8302,0.1521,0.5185,0.0421,0.0375,0.0000,-0.0061
0.8400,0.1576,0.0912,0.0421,0.0375,-0.0080,-0.0336
0.8501,0.1631,0.6406,0.0476,0.0986,0.0329,-0.0061
0.8606,0.1686,0.5185,0.0476,0.0375,0.0329,-0.0061
0.8701,0.1686,0.0302,0.0476,0.0375,0.0329,-0.0061
0.8800,0.1741,0.0912,0.0476,0.0375,0.0329,-0.0061
0.8900,0.1741,0.3964,0.0476,0.0375,0.0329,-0.0061
0.9000,0.1796,-0.0919,0.0476,0.0986,0.0212,0.0214
0.9100,0.1741,-0.0919,0.0476,0.0986,0.0212,0.0214
0.9203,0.1796,0.0912,0.0531,0.1596,-0.0033,-0.0537
0.9300,0.1796,-0.0919,0.0586,0.2817,-0.0033,-0.0537
0.9400,0.1796,0.2133,0.0586,0.2817,-0.0033,-0.0537
0.9500,0.1851,0.2744,0.0586,0.0986,-0.0033,-0.0537
0.9600,0.1851,-0.1529,0.0586,0.0986,-0.0080,0.0122
0.9701,0.1741,-1.1295,0.0586,-0.0235,-0.0080,0.0122
0.9800,0.1686,-0.5801,0.0586,-0.1456,0.0127,-0.0134
0.9900,0.1631,-0.2139,0.0531,-0.0235,0.0127,-0.0134
1.0000,0.1631,-0.2139,0.0531,-0.0845,0.0127,-0.0134
1.0100,0.1576,-0.8243,0.0531,-0.0845,0.0127,-0.0134
1.0200,0.1521,-0.3970,0.0531,-0.1456,-0.0033,-0.0061
1.0300,0.1466,-0.3970,0.0531,0.0375,-0.0033,-0.0061
1.0400,0.1521,0.5185,0.0531,0.0375,-0.0033,-0.0061
1.0500,0.1631,0.8847,0.0531,0.0375,-0.0033,-0.0061
1.0600,0.1686,0.0912,0.0531,0.0375,-0.0033,-0.0134
1.0701,0.1631,-0.5191,0.0531,0.0375,-0.0033,-0.0134
1.0800,0.1521,-0.5801,0.0531,0.0375,-0.0033,-0.0134
1.0900,0.1466,-0.8243,0.0531,0.0375,-0.0033,-0.0134
1.1002,0.1466,-0.2750,0.0531,-0.0235,-0.0033,-0.0134
1.1100,0.1411,-0.1529,0.0531,-0.0235,-0.0033,-0.0134
1.1200,0.1411,0.0912,0.0531,-0.0235,0.0127,-0.0134
1.1300,0.1466,0.3354,0.0476,0.0375,0.0127,-0.0134
1.1401,0.1466,0.0302,0.0476,-0.0235,-0.0080,-0.0061
1.1502,0.1466,-0.3360,0.0476,-0.0235,-0.0080,-0.0061
1.1600,0.1411,-0.4581,0.0476,-0.0235,0.0127,-0.0061
1.1700,0.1356,-0.5801,0.0476,-0.0235,0.0127,-0.0061
1.1800,0.1356,-0.0308,0.0421,-0.1456,0.0127,-0.0061
1.1900,0.1356,-0.0308,0.0421,-0.2676,0.0127,-0.0061
1.2001,0.1356,0.0302,0.0366,-0.3897,0.0541,-0.0061
1.2100,0.1411,0.3354,0.0311,-0.2676,0.0541,-0.0061
1.2204,0.1466,0.5795,0.0311,-0.2676,0.0423,-0.0061
1.2301,0.1521,0.0912,0.0311,-0.1456,0.0423,-0.0061
1.2406,0.1466,-0.6412,0.0257,-0.0845,0.0329,-0.0134
1.2500,0.1356,-0.6412,0.0257,-0.1456,0.0329,-0.0134
1.2609,0.1301,-0.8243,0.0257,-0.2676,0.0578,-0.0061
1.2700,0.1246,-0.5801,0.0202,-0.2066,0.0578,-0.0061
1.2802,0.1191,-0.0919,0.0147,-0.2066,-0.0080,-0.0061
1.2900,0.1191,-0.1529,0.0147,-0.2066,0.0165,-0.0061
1.3000,0.1137,-0.3360,0.0147,-0.3287,0.0165,-0.0061
1.3101,0.1137,0.0302,0.0092,-0.3897,0.0165,-0.0061
1.3205,0.1082,-0.6412,0.0037,-0.5118,0.0009,-0.0061
1.3303,0.0972,-1.3126,-0.0128,-0.5118,0.0009,-0.0061
1.3400,0.0862,-1.0074,-0.0128,0.0375,0.0625,-0.0061
1.3500,0.0807,-0.7022,-0.0128,0.0375,0.0625,-0.0061
1.3601,0.0697,-1.0684,-0.0128,0.0375,-0.0197,-0.0061
1.3701,0.0642,-0.5801,-0.0128,0.0375,-0.0197,-0.0061
1.3800,0.0642,0.0302,-0.0128,0.0375,-0.0127,-0.0256
1.3906,0.0642,0.0302,-0.0128,0.0375,-0.0127,-0.0256
1.4000,0.0642,-0.3360,-0.0128,0.0375,0.0329,0.0122
1.4100,0.0642,-0.3360,-0.0183,0.0375,0.0329,0.0122
1.4203,0.0477,-0.7632,-0.0183,0.0375,0.0009,-0.0061
1.4301,0.0422,-0.6412,-0.0183,0.0375,0.0009,-0.0061
1.4400,0.0367,-0.5191,-0.0183,0.0375,-0.0080,-0.0336
1.4500,0.0313,-0.7022,-0.0183,0.0375,-0.0080,-0.0336
1.4600,0.0258,-0.0308,-0.0183,0.0375,-0.0033,-0.0134
1.4703,0.0313,0.2133,-0.0183,0.0375,-0.0033,-0.0134
1.4800,0.0367,0.3354,-0.0183,0.0375,0.0165,-0.0256
1.4900,0.0367,0.3354,-0.0183,0.0375,0.0165,-0.0256
1.5000,0.0367,-0.3360,-0.0183,0.0375,0.0009,-0.0134
1.5100,0.0258,-0.7632,-0.0183,0.0375,0.0009,-0.0134
1.5201,0.0203,-0.8853,-0.0183,0.0375,-0.0033,-0.0061
1.5300,0.0093,-0.6412,-0.0183,0.0375,-0.0033,-0.0061
1.5400,0.0038,-0.5801,-0.0183,0.0375,0.0376,-0.0061
1.5500,-0.0017,-0.6412,-0.0183,0.0375,0.0376,-0.0061
1.5601,-0.0072,-0.4581,-0.0238,0.0375,0.0376,-0.0061
1.5700,-0.0072,0.1523,-0.0238,0.0375,0.0376,-0.0061
1.5801,-0.0017,0.2133,-0.0238,0.0375,-0.0080,-0.0061
1.5904,-0.0072,-0.5191,-0.0238,0.0375,-0.0080,-0.0061
1.6000,-0.0127,-0.4581,-0.0238,0.0375,0.0212,-0.0256
1.6100,-0.0182,-0.5801,-0.0238,0.0375,0.0212,-0.0256
1.6200,-0.0182,-0.2750,-0.0238,0.0375,0.0127,-0.0061
1.6300,-0.0182,0.1523,-0.0238,0.0375,0.0127,-0.0061
1.6400,-0.0237,-0.5191,-0.0238,0.0375,0.0165,-0.0061
1.6500,-0.0292,-0.8243,-0.0238,0.0375,0.0165,-0.0061
1.6600,-0.0347,-0.0308,-0.0238,0.0375,0.0165,-0.0061
1.6702,-0.0347,-0.2750,-0.0293,0.0375,0.0165,-0.0061
1.6800,-0.0456,-0.8853,-0.0293,0.0375,0.0127,-0.0336
1.6901,-0.0511,-0.3970,-0.0293,0.0375,0.0127,-0.0336
1.7001,-0.0511,-0.3360,-0.0293,0.0375,0.0376,-0.0061
1.7100,-0.0511,-0.3360,-0.0293,0.0375,0.0376,-0.0061
1.7204,-0.0511,0.0302,-0.0293,0.0375,0.0127,-0.0000
1.7302,-0.0566,-0.0308,-0.0293,0.0375,0.0127,-0.0000
1.7401,-0.0566,-0.0308,-0.0293,0.0375,0.0165,-0.0061
1.7501,-0.0566,-0.1529,-0.0293,0.0375,0.0165,-0.0061
1.7600,-0.0621,-0.4581,-0.0293,0.0375,0.0127,-0.0256
1.7700,-0.0621,-0.0919,-0.0348,0.0375,0.0127,-0.0256
1.7800,-0.0676,-0.1529,-0.0348,0.0375,0.0376,-0.0061
1.7902,-0.0676,-0.5801,-0.0348,0.0375,0.0376,-0.0061
1.8000,-0.0731,-0.4581,-0.0348,0.0375,-0.0080,-0.0336
1.8100,-0.0786,-0.3970,-0.0348,0.0375,-0.0080,-0.0336
1.8203,-0.0841,-0.7022,-0.0348,0.0375,-0.0080,-0.0336
1.8301,-0.0896,-0.8853,-0.0348,0.0375,0.0127,-0.0061
1.8401,-0.0951,-0.3360,-0.0348,0.0375,0.0127,-0.0061
1.8500,-0.1006,-0.2750,-0.0348,0.0375,0.0127,-0.0061
1.8600,-0.1061,-0.5191,-0.0348,0.0375,0.0165,-0.0610
1.8700,-0.1116,-0.6412,-0.0403,0.0375,0.0165,-0.0610
1.8803,-0.1171,-0.2139,-0.0403,0.0375,0.0376,-0.0061
1.8900,-0.1171,-0.3970,-0.0403,0.0375,0.0376,-0.0061
1.9000,-0.1226,-0.7632,-0.0403,0.0375,0.0376,0.0122
1.9100,-0.1280,-0.4581,-0.0403,0.0375,0.0376,0.0122
1.9201,-0.1280,-0.4581,-0.0403,0.0375,-0.0080,0.0122
1.9306,-0.1390,-0.4581,-0.0403,0.0375,-0.0080,0.0122
1.9406,-0.1390,-0.2139,-0.0403,0.0375,0.0127,-0.0061
1.9500,-0.1390,-0.0308,-0.0403,0.0375,0.0212,-0.0256
1.9600,-0.1390,0.0912,-0.0458,0.0375,0.0212,-0.0256
1.9700,-0.1335,0.2744,-0.0458,0.0375,0.0212,-0.0256
1.9800,-0.1335,-0.0308,-0.0458,0.0375,-0.0080,-0.0256
1.9900,-0.1390,-0.3970,-0.0458,0.0375,-0.0080,-0.0256
2.0000,-0.1445,-0.5191,-0.0458,0.0375,-0.0033,-0.0256
2.0101,-0.1500,-0.5191,-0.0458,0.0375,-0.0033,-0.0256
2.0201,-0.1500,-0.5191,-0.0458,0.0375,0.0541,0.0122
2.0300,-0.1665,-0.7632,-0.0458,0.0375,0.0541,0.0122
2.0400,-0.1665,-0.1529,-0.0513,0.0375,-0.0033,-0.0061
2.0500,-0.1665,-0.2750,-0.0513,0.0375,-0.0033,-0.0061
2.0600,-0.1720,-0.4581,-0.0513,0.0375,0.0127,0.0122
2.0706,-0.1720,0.1523,-0.0513,0.0375,0.0127,0.0122
2.0802,-0.1720,0.0302,-0.0513,0.0375,0.0127,-0.0336
2.0900,-0.1720,-0.3970,-0.0513,0.0375,0.0127,-0.0336
2.1000,-0.1830,-0.7632,-0.0567,0.0375,0.0000,-0.0336
2.1106,-0.1940,-0.2750,-0.0567,0.0375,0.0000,-0.0336
2.1200,-0.1940,-0.2750,-0.0567,0.0375,0.0000,-0.0336
2.1300,-0.1995,-0.8243,-0.0567,0.0375,0.0000,-0.0336
2.1400,-0.2049,-0.3360,-0.0567,0.0375,-0.0118,-0.0061
2.1501,-0.2049,0.0912,-0.0622,0.0375,-0.0118,-0.0061
2.1600,-0.2104,-0.5191,-0.0622,0.0375,-0.0080,-0.0061
2.1700,-0.2214,-1.4346,-0.0622,0.0375,-0.0080,-0.0061
2.1802,-0.2379,-1.4346,-0.0622,0.0375,0.0212,-0.0134
2.1902,-0.2489,-0.5801,-0.0677,0.0375,0.0212,-0.0134
2.2000,-0.2489,-0.2750,-0.0677,0.0375,0.0212,-0.0134
2.2100,-0.2544,-0.5191,-0.0677,0.0375,0.0212,-0.0134
2.2200,-0.2544,-0.4581,-0.0677,0.0375,0.0212,-0.0256
2.2300,-0.2489,0.6406,-0.0677,0.0375,0.0212,-0.0256
2.2400,-0.2324,0.9457,-0.0677,0.0375,0.0423,-0.0427
2.2500,-0.2324,0.1523,-0.0677,0.2817,0.0423,-0.0427
2.2600,-0.2324,-0.2750,-0.0677,0.2817,0.0790,-0.0256
2.2700,-0.2379,-0.3970,-0.0677,0.2206,0.0790,-0.0256
2.2800,-0.2434,-0.0919,-0.0677,0.2817,0.0127,-0.0061
2.2902,-0.2434,0.0912,-0.0677,0.3427,0.0127,-0.0061
2.3000,-0.2434,-0.2750,-0.0677,0.3427,0.0329,-0.0134
2.3100,-0.2489,-0.1529,-0.0677,0.2206,0.0329,-0.0134
2.3200,-0.2489,-0.0308,-0.0677,0.4037,0.0127,-0.0134
2.3300,-0.2489,-0.1529,-0.0677,0.2817,0.0127,-0.0134
2.3403,-0.2544,-0.2139,-0.0677,0.2817,0.0212,-0.0537
2.3500,-0.2599,-0.4581,-0.0677,0.0986,0.0212,-0.0537
2.3600,-0.2654,-0.3360,-0.0677,0.0986,0.0212,-0.0537
2.3700,-0.2654,0.1523,-0.0677,0.2206,0.0212,-0.0537
2.3800,-0.2654,-0.1529,-0.0677,0.2206,0.0165,-0.0336
2.3901,-0.2654,-0.0308,-0.0677,0.3427,-0.0080,0.0214
2.4000,-0.2654,0.2744,-0.0677,0.3427,-0.0080,0.0214
2.4100,-0.2654,-0.0919,-0.0677,0.2206,-0.0080,0.0214
2.4203,-0.2709,-0.4581,-0.0677,0.2817,0.0329,0.0122
2.4300,-0.2709,-0.4581,-0.0677,0.2206,0.0329,0.0122
2.4401,-0.2709,0.1523,-0.0677,0.0986,-0.0071,-0.0134
2.4500,-0.2709,-0.5191,-0.0677,0.0375,-0.0071,-0.0134
2.4602,-0.2764,-0.5191,-0.0677,0.2817,-0.0071,-0.0134
2.4700,-0.2819,-0.1529,-0.0677,0.2817,0.0541,-0.0134
2.4801,-0.2819,-0.4581,-0.0677,0.3427,0.0541,-0.0134
2.4900,-0.2873,-0.2139,-0.0677,0.3427,0.0541,-0.0134
2.5000,-0.2819,0.0302,-0.0622,0.3427,0.0212,-0.0336
2.5100,-0.2819,0.0302,-0.0622,0.3427,0.0212,-0.0336
2.5200,-0.2819,0.1523,-0.0567,0.3427,0.0625,-0.0061
2.5300,-0.2764,0.2133,-0.0567,0.4037,0.0625,-0.0061
2.5401,-0.2764,0.0912,-0.0567,0.4037,0.0127,0.0122
2.5500,-0.2709,0.0912,-0.0567,0.1596,0.0127,0.0122
2.5600,-0.2654,0.7016,-0.0567,0.0986,0.0376,-0.0134
2.5700,-0.2599,0.4575,-0.0567,0.0986,0.0376,-0.0134
2.5800,-0.2544,-0.0919,-0.0567,0.2817,-0.0282,-0.0061
2.5900,-0.2544,-0.3360,-0.0567,0.3427,-0.0282,-0.0061
2.6000,-0.2544,0.2744,-0.0513,0.2817,-0.0080,-0.0061
2.6100,-0.2489,0.2133,-0.0513,0.2817,0.0212,0.0122
2.6200,-0.2544,-0.2139,-0.0513,0.2206,0.0212,0.0122
2.6300,-0.2544,-0.2139,-0.0513,0.0986,0.0212,0.0122
2.6400,-0.2599,-0.2139,-0.0513,0.0986,0.0212,0.0122
2.6500,-0.2544,-0.0308,-0.0513,0.0986,0.0212,0.0122
2.6600,-0.2599,-0.2139,-0.0513,0.1596,-0.0282,-0.0153
2.6706,-0.2654,-0.3360,-0.0513,0.0986,-0.0282,-0.0153
2.6800,-0.2654,-0.3360,-0.0513,0.0986,0.0127,0.0122
2.6900,-0.2599,0.0912,-0.0513,0.0986,0.0127,0.0122
2.7002,-0.2544,0.5185,-0.0513,0.0986,-0.0080,-0.0061
2.7106,-0.2489,0.3964,-0.0513,0.2206,-0.0080,-0.0061
2.7204,-0.2434,0.6406,-0.0513,0.1596,-0.0080,-0.0061
2.7300,-0.2324,0.8847,-0.0567,0.0986,-0.0080,-0.0061
2.7400,-0.2269,0.6406,-0.0567,0.0986,-0.0071,-0.0244
2.7500,-0.2159,0.7016,-0.0567,0.0375,-0.0071,-0.0244
2.7600,-0.2104,0.5185,-0.0567,0.0375,0.0127,0.0122
2.7700,-0.2104,0.0302,-0.0622,0.0375,0.0127,0.0122
2.7804,-0.2159,-0.6412,-0.0622,0.1596,0.0127,0.0122
2.7900,-0.2269,-0.8243,-0.0622,0.0375,0.0127,0.0122
2.8003,-0.2379,-0.5801,-0.0677,0.0375,-0.0033,0.0214
2.8100,-0.2489,-0.9464,-0.0677,0.2206,0.0000,0.0122
2.8200,-0.2599,-1.0074,-0.0677,0.2206,0.0000,0.0122
2.8304,-0.2709,-0.8853,-0.0677,0.2206,0.0000,0.0122
2.8400,-0.2819,-0.7632,-0.0677,0.2206,-0.0033,0.0122
2.8503,-0.2819,-0.3360,-0.0677,0.2206,-0.0033,0.0122
2.8605,-0.2819,-0.0919,-0.0677,0.2206,0.0009,-0.0061
2.8700,-0.2873,-0.3970,-0.0732,-0.0845,0.0009,-0.0061
2.8800,-0.3038,-0.5801,-0.0787,0.0375,-0.0033,-0.0061
2.8901,-0.3038,-0.5801,-0.0842,0.0986,-0.0033,-0.0061
2.9000,-0.3038,-0.0308,-0.0842,0.0986,0.0414,0.0122
2.9101,-0.3038,-0.0919,-0.0842,0.1596,0.0009,-0.0061
2.9200,-0.3038,-0.3360,-0.0842,0.2206,0.0009,-0.0061
2.9306,-0.3093,-0.3360,-0.0842,0.2206,0.0009,-0.0061
2.9400,-0.3148,-0.2750,-0.0897,0.2206,0.0165,-0.0244
2.9500,-0.3148,-0.3970,-0.0897,0.0986,0.0165,-0.0244
2.9600,-0.3203,-0.4581,-0.0897,0.0375,-0.0197,-0.0061
2.9706,-0.3203,0.0912,-0.0897,0.0375,-0.0197,-0.0061
2.9801,-0.3203,-0.0308,-0.0952,0.0375,0.0165,-0.0061
2.9900,-0.3258,-0.6412,-0.0952,0.0986,0.0165,-0.0061
3.0000,-0.3313,-0.3360,-0.0952,0.0375,0.0127,0.0122
3.0101,-0.3368,-0.0308,-0.1007,0.0375,0.0127,0.0122
3.0202,-0.3423,-0.4581,-0.1007,0.0986,0.0127,0.0122
3.0306,-0.3478,-0.1529,-0.1007,0.0986,0.0127,0.0122
3.0400,-0.3478,-0.2139,-0.1007,0.0375,0.0127,0.0122
3.0500,-0.3533,-0.5191,-0.1007,0.0375,0.0127,0.0122
3.0603,-0.3533,-0.0919,-0.1062,0.0986,-0.0282,-0.0061
3.0706,-0.3533,0.0912,-0.1062,0.2206,-0.0282,-0.0061
3.0800,-0.3478,0.3354,-0.1062,0.2817,-0.0244,-0.0061
3.0900,-0.3423,0.7626,-0.1007,0.2817,-0.0244,-0.0061
3.1000,-0.3368,0.5185,-0.1007,0.2817,0.0165,0.0122
3.1101,-0.3368,-0.2750,-0.1007,0.2817,0.0165,0.0122
3.1201,-0.3423,-0.0919,-0.1007,0.4037,0.0127,-0.0244
3.1300,-0.3423,-0.0919,-0.1007,0.3427,0.0127,-0.0244
3.1401,-0.3368,0.3354,-0.1007,0.2206,-0.0244,-0.0061
3.1500,-0.3368,-0.0308,-0.1062,0.1596,-0.0244,-0.0061
3.1600,-0.3368,0.0912,-0.1062,0.0986,0.0165,-0.0061
3.1700,-0.3423,-0.1529,-0.1062,0.0986,0.0165,-0.0061
3.1800,-0.3478,-0.7632,-0.1062,0.0986,-0.0197,-0.0061
3.1900,-0.3533,-0.7022,-0.1117,0.0986,-0.0197,-0.0061
3.2000,-0.3588,-0.2139,-0.1117,0.1596,0.0000,-0.0061
3.2100,-0.3588,-0.3970,-0.1117,0.2206,0.0000,-0.0061
3.2200,-0.3643,-0.4581,-0.1117,0.2817,0.0000,0.0488
3.2300,-0.3643,0.0302,-0.1117,0.4037,0.0000,0.0488
3.2400,-0.3643,0.0912,-0.1117,0.4037,0.0127,-0.0061
3.2503,-0.3643,0.0912,-0.1117,0.2817,0.0127,-0.0061
3.2600,-0.3697,0.0912,-0.1117,0.2206,0.0127,-0.0061
3.2700,-0.3643,0.3964,-0.1117,0.2206,0.0127,-0.0061
3.2800,-0.3643,-0.4581,-0.1117,0.1596,-0.0282,-0.0061
3.2900,-0.3697,-0.7022,-0.1172,-0.0235,-0.0282,-0.0061
3.3003,-0.3752,-0.1529,-0.1227,0.0375,-0.0197,0.0104
3.3101,-0.3697,-0.0308,-0.1227,0.0375,-0.0197,0.0104
3.3200,-0.3752,-0.2750,-0.1227,0.0375,0.0000,0.0104
3.3300,-0.3752,-0.5801,-0.1227,0.0375,0.0000,0.0104
3.3400,-0.3752,-0.0919,-0.1227,0.1596,0.0127,-0.0061
3.3501,-0.3752,-0.0919,-0.1227,0.2817,0.0127,-0.0061
3.3601,-0.3697,0.2133,-0.1227,0.2817,0.0165,0.0104
3.3700,-0.3752,-0.3970,-0.1227,0.1596,0.0329,0.0226
3.3800,-0.3862,-0.8243,-0.1227,0.1596,0.0329,0.0226
3.3900,-0.3917,-0.6412,-0.1227,0.0986,0.0329,0.0226
3.4000,-0.3972,-0.2750,-0.1227,-0.0235,-0.0244,0.0092
3.4100,-0.3972,-0.1529,-0.1282,0.0375,-0.0244,0.0092
3.4200,-0.4027,-0.4581,-0.1282,0.0375,-0.0696,-0.0061
3.4300,-0.4027,-0.4581,-0.1336,-0.0845,-0.0696,-0.0061
3.4400,-0.4027,0.0912,-0.1391,-0.0235,0.0000,0.0244
3.4500,-0.4027,-0.3360,-0.1391,-0.0235,0.0000,0.0244
3.4605,-0.4082,-0.8243,-0.1391,0.0375,-0.0197,0.0244
3.4701,-0.4082,-0.0919,-0.1446,0.0986,-0.0484,0.0244
3.4800,-0.4027,0.2744,-0.1446,0.0986,-0.0484,0.0244
3.4900,-0.4027,0.0912,-0.1446,0.0375,-0.0484,0.0244
3.5000,-0.4082,-0.5801,-0.1446,0.0375,-0.0484,0.0244
3.5100,-0.4192,-0.9464,-0.1501,0.0375,-0.0484,0.0244
3.5201,-0.4192,-0.1529,-0.1501,0.0375,-0.0197,-0.0043
3.5301,-0.4192,0.2133,-0.1556,0.0375,-0.0197,-0.0043
3.5400,-0.4192,-0.3360,-0.1611,-0.0845,-0.0197,-0.0043
3.5500,-0.4247,-0.1529,-0.1611,-0.1456,-0.0197,-0.0043
3.5600,-0.4137,0.9457,-0.1666,-0.0845,-0.0244,0.0519
3.5707,-0.4027,0.8847,-0.1721,0.0375,-0.0244,0.0519
3.5800,-0.4027,0.0912,-0.1776,-0.1456,-0.0071,-0.0165
3.5900,-0.4027,0.0912,-0.1776,-0.1456,-0.0071,-0.0165
3.6001,-0.4027,-0.2139,-0.1831,-0.0845,-0.0071,-0.0165
