time_s,target_velocity_mps,actual_velocity_mps,hip_r_angle_deg,hip_r_angular_velocity_deg_s,hip_r_moment_nm,hip_l_angle_deg,hip_l_angular_velocity_deg_s,hip_l_moment_nm,knee_r_angle_deg,knee_r_angular_velocity_deg_s,knee_r_moment_nm,knee_l_angle_deg,knee_l_angular_velocity_deg_s,knee_l_moment_nm,ankle_r_angle_deg,ankle_r_angular_velocity_deg_s,ankle_r_moment_nm,ankle_l_angle_deg,ankle_l_angular_velocity_deg_s,ankle_l_moment_nm
0.0,1.6,1.6,19.134994891043256,-101.74379351523518,-5.63110915632013,-20.44435801830377,150.96283050381484,1.7689314165329972,-20.523127370106437,-111.63142825250743,-0.4723533630139615,-27.55391113446216,-379.98141965765245,-0.4626481184623599,-1.0450261267744843,143.99622016282422,0.044338102357007095,-3.0771820124582803,-504.6129569627896,-0.019269478669165233
0.01,1.6,1.5561309092710918,17.75215620779846,-151.5047408263665,1.4490171324674574,-18.708788120744494,203.33493626352956,29.759713160287916,-20.730567289448693,18.892152542995696,87.92008596108099,-32.16593354409478,-530.6459029069744,-21.226958006055714,-2.1495769167705587,-213.25277437712185,31.072600284849166,-7.625604787735626,-437.0212903407875,-17.011512990476938
0.019999999999999993,1.6,1.4271021652277536,16.438539050321573,-112.61753697246418,9.334426355209251,-16.207374520571303,287.7811313486902,36.89430738955792,-20.797194299932077,-30.22031952597069,96.05938846753152,-38.200555155121535,-653.9263213416981,-10.371036128667972,-3.279865022546069,-7.194691556520826,28.32661026099918,-12.021344193884971,-448.0032626213788,-10.849838083226857
0.029999999999999975,1.6,1.3150172847004165,15.470726088231872,-87.8978376478931,3.9702465574551025,-13.00300390717673,343.0840858014337,43.132337007869594,-21.197184701852464,-39.6550925734591,91.52177529438468,-45.01064454037828,-692.8885184120787,1.5598300004226602,-2.6642774874541555,103.48005817437678,23.095415677621226,-16.67578524982216,-478.7740980464242,0.19226449017018155
0.03999999999999996,1.6,1.5887229976991488,14.630935151599159,-87.673983858255,-20.331876204480295,-9.512196723886207,328.79273071491997,55.031997367403044,-21.61017610884354,-44.520866184577365,60.0374402348155,-51.70081034965002,-607.8601485498692,91.79901287077912,-1.325003466469776,156.56406424049027,11.175077873400683,-21.653743097124323,-508.1004615539184,19.88925166970917
0.04999999999999994,1.6,1.5797049527602671,13.69119366403747,-96.32542510118249,-20.37954791152432,-6.524630990711254,284.7355379832486,57.35205568142853,-21.99956448524856,-32.87790402438339,53.783109594252785,-56.92519801505051,-454.07835386740663,38.66196297590528,0.30542395588115245,160.74991759128622,5.852096231118942,-24.732682177258944,-198.9601111802475,5.540637342786368
0.05999999999999992,1.6,1.5462398470396947,12.819220902919856,-73.95319623788876,-20.69325796870997,-3.745995537081623,273.78003182246334,53.530272476361205,-22.43116451432549,-62.24789861558809,30.5228980486577,-60.81515947075774,-338.9350503406682,28.492629664123694,1.9443140433197679,173.0888449405211,2.120644247926421,-26.253792345922854,-120.266074273039,4.398648635352956
0.06999999999999997,1.6,1.5955372849310114,11.999548084576093,-88.05977703529521,-36.72741429316006,-1.0803462892216245,260.307951514015,42.261471340248974,-22.83198312557926,-24.934321502137895,22.899234902384926,-63.61766058051028,-238.19638886140316,6.950962415128992,3.5091416266026654,145.03253270154173,-10.143048691605003,-27.048958874006,16.136508832020514,6.3227360033141835
0.08000000000000003,1.6,1.6039893281378594,11.07460475381867,-100.42134682152539,-65.84276634478931,1.4416638175031102,244.38915408262764,27.035655100916156,-23.025590685792867,-8.893077801804942,11.453729057032765,-65.66812475761346,-179.17570455690102,-18.38007697316056,4.8790521871442705,127.67781409419274,-26.618502711094045,-25.750208606458827,196.6276906589447,3.2386786629886615
0.0900000000000001,1.6,1.6317017243828216,9.931807425637983,-124.18825278285541,-74.24107417767038,3.788613956208187,227.19923960484542,18.642400567077583,-22.935783634441513,20.039129215739077,-3.6862626054813816,-67.21413979722215,-137.3224193580476,-34.707859831513154,6.032305163174379,107.44667148895346,-31.723731796439544,-23.406719397428844,254.78834393093942,1.7020478603264806
