time_s,target_velocity_mps,actual_velocity_mps,hip_r_angle_deg,hip_r_angular_velocity_deg_s,hip_r_moment_nm,hip_l_angle_deg,hip_l_angular_velocity_deg_s,hip_l_moment_nm,knee_r_angle_deg,knee_r_angular_velocity_deg_s,knee_r_moment_nm,knee_l_angle_deg,knee_l_angular_velocity_deg_s,knee_l_moment_nm,ankle_r_angle_deg,ankle_r_angular_velocity_deg_s,ankle_r_moment_nm,ankle_l_angle_deg,ankle_l_angular_velocity_deg_s,ankle_l_moment_nm
0.0,1.0,1.0,-19.13159267669925,182.3243297532686,1.0900822314191627,10.954420330150583,-186.6744383243224,-2.3551894648282254,-32.911184377942845,-409.5226048216132,-0.012870076160205825,-12.452676317536712,15.973534749523667,-2.6239141620012387,-10.392651985796139,-374.2909407842919,0.17016012600709743,-2.6989840324529566,98.79135334647256,-0.021886758756280503
0.01,1.0,1.0011135632734327,-17.455260448746408,149.93939404231097,54.6733809482389,9.224933219547875,-165.4091526976771,-6.144021609665102,-36.80591568945496,-364.34045091109016,74.9347118762317,-12.210345216870385,34.3961081389988,-21.37549336634784,-15.72228087602452,-614.7683674532349,-1.5026700404676006,-1.8059846189253095,66.38927750432488,-12.290641018759686
0.019999999999999993,1.0,0.9742675250421527,-16.02187144729182,142.21066658027013,63.239983739910485,7.66881133968568,-145.99988009914924,-11.299014406655099,-40.43752487335372,-366.5860893497128,57.408472243248404,-11.810401200518966,39.292778278011326,-24.000821823579727,-21.727138548368437,-572.2203563555403,0.9190467501135917,-1.3564756700580847,35.31156785435421,-10.431474934193083
0.029999999999999975,1.0,0.9354013619408762,-14.580914133431623,146.12200403634264,70.41551797486689,6.315703452790123,-128.2723168011272,-12.965358140075553,-44.05265705040023,-353.93935960691203,53.57506923363139,-11.456748148472764,35.042347723489605,-20.39279940301113,-27.2384315003068,-538.4899981263002,4.253527293366544,-1.0336642527305353,29.30070996447061,-9.389351819076264
0.03999999999999996,1.0,0.9669725447698,-13.060672960982206,159.73421407748663,60.687287801709736,5.055707119699548,-126.62907710280771,14.27215180509311,-47.66817026083967,-384.830546215292,30.276069634082866,-10.999873227938842,62.12391823583603,21.309123750404012,-31.83378362932244,-331.5461428450126,15.279731339384004,-0.8598946787504376,2.4076430160937172,-1.4654023686812643
0.04999999999999994,1.0,0.9293060116082771,-11.382788503693641,174.1767140407968,56.54303617669992,3.640374668767366,-158.15440762790556,28.176825528466328,-51.7261991248699,-414.4227632485301,16.41884794831759,-9.826528315355638,174.33508266342062,60.543732596807224,-33.68073116619483,-90.55992835044276,9.845958576307302,-0.7001860147814684,31.927176646340424,0.2018757235752595
0.05999999999999992,1.0,0.8589841697243654,-9.537575531304814,197.92750878256615,50.896368924772645,1.9190226905300642,-171.2665765478519,35.463289971079796,-55.74325487230929,-384.28163594779187,3.309215458212939,-7.526111013077964,241.8232873054127,86.44017426624066,-33.71848906284886,22.775379319714276,3.5144236849246973,-0.5887486596285041,-46.68672014106024,13.343226287771802
0.06999999999999997,1.0,0.963073146528851,-7.3782147878006406,230.99888993184726,53.12850535921756,0.2887444266874738,-143.1401738372534,-11.796415665043602,-59.42416758372569,-357.9951270489585,4.429660265262419,-5.125271998804894,209.3982245621201,9.315529720199635,-33.2178104506157,146.2234302575021,7.9884281718750785,-1.4848716547552638,-102.18803865990144,25.1230767187363
0.08000000000000003,1.0,0.8750175609761629,-4.948877533254858,249.80019781344623,59.789004998676475,-0.6279430893530062,-53.515193153360215,-64.30515939380368,-62.781221820491716,-310.0053808475712,8.669515994197539,-4.0527447978946185,30.913911774305774,-43.70157155221142,-30.24124557367717,376.68799778506315,5.1753107466119594,-1.708889933353195,37.63028261849441,19.798500029330057
0.0900000000000001,1.0,0.8653059177642646,-2.4680181463824846,244.06794676183475,62.653361217097235,-1.0365313934913127,-39.470953424478516,-88.81019140982818,-65.47420456156911,-233.01928377826647,5.316952383844085,-4.058454011651804,-10.886943955950565,-25.08299487814603,-26.163241884600737,419.79410105722116,3.991776515564009,-1.0601400223792465,78.01978131705044,20.997515475441922
