time_s,target_velocity_mps,actual_velocity_mps,hip_r_angle_deg,hip_r_angular_velocity_deg_s,hip_r_moment_nm,hip_l_angle_deg,hip_l_angular_velocity_deg_s,hip_l_moment_nm,knee_r_angle_deg,knee_r_angular_velocity_deg_s,knee_r_moment_nm,knee_l_angle_deg,knee_l_angular_velocity_deg_s,knee_l_moment_nm,ankle_r_angle_deg,ankle_r_angular_velocity_deg_s,ankle_r_moment_nm,ankle_l_angle_deg,ankle_l_angular_velocity_deg_s,ankle_l_moment_nm
0.0,1.05,1.05,19.134994891043256,-101.74379351523518,-5.63110915632013,-20.44435801830377,150.96283050381484,1.1163693816817464,-20.523127370106437,-111.63142825250743,-0.8550771571042622,-27.55391113446216,-379.98141965765245,-0.15603846016235445,-1.0450261267744843,143.99622016282422,-0.033594652737827045,-3.0771820124582803,-504.6129569627896,0.0868902073315605
0.01,1.05,0.9996599292400193,18.331102145861514,-68.01077696904554,-2.3273765262387216,-18.732470608677605,191.3558840452092,35.89503402440369,-21.71300129274158,-120.89485337417858,6.50267154100856,-31.97852855345189,-486.7059103149369,8.30741105641219,0.5310962164403814,171.3741055049735,4.925990305951972,-6.739992930295953,-328.3633254058919,-49.995672135207066
0.019999999999999993,1.05,0.9490953663795542,17.776613608779268,-43.50918311346982,-9.428492910765609,-16.554056773370217,241.4211206771208,44.35366569105275,-22.98770643282839,-137.3555229587559,-10.51537391881205,-37.1515033048024,-548.1973957347994,6.52395233673165,2.4399457142682053,210.8900994260798,3.629340335777105,-10.831535714373898,-471.100213791009,-33.0467599703168
0.029999999999999975,1.05,0.8893550551146234,17.045921851388066,-107.48862178111119,-3.9124111474358068,-13.905264505502995,286.33837733645584,48.303249766364964,-23.48559230002439,46.89291527788135,192.58849673326188,-42.812484130052006,-582.8214269147405,5.645222196570874,3.4511707430693552,-4.52943885259029,21.47033016148773,-16.246176230698197,-573.2433975729915,-16.08999243543146
0.03999999999999996,1.05,1.0081818872954529,16.042119227311737,-74.3005373382187,-29.569108369031827,-10.826943807721028,313.5706631409213,59.70933912654391,-23.04223640357859,-8.406058823897787,-68.36722651341074,-48.76303243998989,-586.5980922091405,48.490567503746725,3.72500725862967,75.69050982651333,-14.915176948006028,-21.99534734957749,-571.9363919693062,0.16153312509783468
0.04999999999999994,1.05,0.9849424919750817,15.117524577960864,-110.66859961363042,-28.99622074780661,-7.746767398252793,305.15392846684506,59.37452207411904,-22.575850010777724,94.58851004836909,62.40567351265472,-54.357695008406715,-536.5683917858826,32.62620583807284,3.159479763992225,-123.15765044192193,1.536605939696102,-27.347421460921364,-493.85849022551275,6.930005943908798
0.05999999999999992,1.05,0.9448636424977975,14.14166284924467,-96.8934431451543,-31.324877746445217,-4.693520361823408,301.64474514203914,58.702890780913144,-21.851700976010985,78.51598668758922,63.47425215187808,-59.43607056054314,-471.18417061989413,25.66801998765917,2.340272370621506,-101.38255654689321,-2.7753327782354837,-31.58258047374324,-326.38027111627736,6.1128003054984745
0.06999999999999997,1.05,1.0405260610471254,13.104338864310664,-100.0715148752891,-55.37983600684788,-1.72192914130706,292.9422729578876,51.76724373236061,-20.86071661660325,90.96179314150343,0.535515779310515,-63.63116997491281,-388.87229639499424,11.031548278344403,1.1485338500579059,-98.04289706096904,-2.037929493635623,-33.793640321093214,5.311806410160468,11.65718197406581
0.08000000000000003,1.05,1.0482213253189272,12.055418953479913,-111.10450729184393,-85.42345225754116,1.104115608262576,274.07150344058505,40.92118451111456,-19.964941585260693,90.57735386746074,6.74995559728562,-67.18455156168297,-323.13086410000324,-8.689910087993209,0.3025667885966662,-57.77482912234504,-7.685420106891318,-31.506428945637534,326.38100737183623,4.388520094728985
0.0900000000000001,1.05,1.068192419553977,10.897333506047305,-122.26204672737828,-94.63545879369758,3.753609006776316,256.82266126371053,33.622641781547095,-19.101073185984518,87.99906676442005,-5.009807269288598,-70.0546462085324,-257.36030907508945,-22.575050283691674,-0.009484955451586594,-24.075722743660407,-13.147004525511232,-27.936329275155465,365.1560220744031,2.497471239111011
0.10000000000000016,1.05,1.05,9.591268036089607,-137.56488647397637,-96.16863185704796,6.230458884971474,240.27994343885968,28.0474448082798,-18.210753627251286,89.97733941504299,-12.207197626408266,-72.30458735608792,-199.76573211213727,-34.24889828330213,0.1130770518933418,40.49021166401607,-25.11446933085171,-24.392568251408072,342.111115680009,1.7037395734512693
0.11000000000000022,1.05,1.0872247851797316,8.106332259261748,-162.79968562170808,-106.5479246053616,8.540930795874356,222.2861459124461,38.15067155217371,-17.20915567641304,119.48473258874651,-38.24267119396388,-74.0266765139919,-149.85385970020357,-30.11567360268193,0.5830849084788888,28.4194698759734,-21.39765301543913,-21.08679280483082,322.11907027791943,1.8296520892218098
0.12000000000000029,1.05,1.1179884923573364,6.422036889392166,-170.06835499936912,-107.42279439074403,10.690930602818012,209.80210550889862,41.68602952362349,-16.015317438559293,112.56134356763619,-42.42037245268522,-75.29440695574468,-108.10415082679533,-32.44473246363031,0.7179867544294295,11.788508272071013,-17.32245091184456,-18.026057514577257,292.2916030318642,1.8677536485581
0.13000000000000025,1.05,1.1418302262277906,4.716310139622662,-170.02282719112506,-105.36990002060048,12.740764234341349,201.5881118469958,42.94481132894736,-14.998202450916882,90.95027533016774,-47.57809249690034,-76.18330543575756,-74.3138225970232,-36.55112733833618,0.8975913700920249,24.864846538033678,-17.91069474350284,-15.268668294738719,261.7408340966315,1.762516791370821
0.14000000000000015,1.05,1.0617105937559785,3.00667228639329,-171.57784003227272,-71.95654818589342,14.71574240883371,193.5640278816381,43.05917027824,-14.149342679635563,82.52674651691802,-27.35897765790473,-76.74455762612345,-35.39384871150993,-28.504004038369544,1.220678948352016,41.46845601316961,-21.62434778963662,-12.827628579767516,228.73820439986355,2.183014956224909
0.15000000000000005,1.05,1.054615550998523,1.313628049456708,-167.04786886532597,-43.97989830154437,16.639378661252426,192.88039408359262,42.22575498892332,-13.35903190243693,77.07865365601057,-8.699248105659693,-76.85137281177131,8.251231484189637,-33.75442064311098,1.7198588814307185,54.05755443390262,-25.16580344446009,-10.689265710182578,201.32378153837956,2.174724518062547
0.15999999999999995,1.05,1.0316023834356518,-0.30073235056864406,-156.81230737099156,-28.47705114756006,18.595811686648165,198.31885868641274,39.52876906824843,-12.6366232818453,68.79346295666794,0.90810133721852,-76.56900366128502,44.12867693887126,-38.62566147415436,2.2525690926873883,51.9163881834845,-26.292142704319993,-8.823591781656805,174.60619243960522,2.1888185630419876
0.16999999999999985,1.05,1.046660794478956,-1.832074301356671,-152.2840370012885,-13.240646159969215,20.604666245337892,199.48677811097363,24.81501647370118,-11.960133476926742,68.81208329705979,14.346184994895387,-75.9471161795199,84.05840042927227,-29.04509109702948,2.751184908926944,47.88016943927317,-26.899720170927306,-7.20022433845026,157.8962146044974,2.713252989433606
0.17999999999999974,1.05,1.0539456213526703,-3.4267214619914266,-166.9339151380139,-1.522132798129652,22.484223082680668,178.05959271887244,11.774224311307217,-11.14848972131777,94.02537379897471,26.14843553650966,-74.72769123279656,150.32556804995298,-42.548989303884525,3.165919916043815,35.14294873559443,-25.731092099667475,-5.561088799595032,165.33209506261556,2.013862954607209
