time_s,target_velocity_mps,actual_velocity_mps,hip_r_angle_deg,hip_r_angular_velocity_deg_s,hip_r_moment_nm,hip_l_angle_deg,hip_l_angular_velocity_deg_s,hip_l_moment_nm,knee_r_angle_deg,knee_r_angular_velocity_deg_s,knee_r_moment_nm,knee_l_angle_deg,knee_l_angular_velocity_deg_s,knee_l_moment_nm,ankle_r_angle_deg,ankle_r_angular_velocity_deg_s,ankle_r_moment_nm,ankle_l_angle_deg,ankle_l_angular_velocity_deg_s,ankle_l_moment_nm
0.0,1.1,1.1,-16.495351835647305,-106.80701172617286,0.9297490534257287,16.976462130685608,6.271050134797304,-4.673643302542604,-3.9646338773009724,40.98635978434651,-1.3682702757731176,-19.232023235892125,448.03993735744814,-0.5010654977351202,12.229733179375852,48.71060016659412,-0.014327013629891494,2.3745511977901703,65.49629549055925,-0.05355765473713052
0.01,1.1,1.0941401784217837,-17.37615320603051,-73.99739486347708,-13.97866238760273,17.02095817969961,3.6592544967999068,-2.3166646555487866,-4.035642180529636,-47.10185094346032,-33.65988240139199,-14.703480274450358,453.5274741102428,0.22154598750896207,10.074995956440823,-334.73338525833987,-0.3085586136598746,2.723761658987761,20.94062369311577,2.2313152940811545
0.019999999999999993,1.1,1.1245582966974275,-18.118907661033703,-102.85661637202381,-10.772473722303967,17.070615743515635,1.6421534254529158,0.9738281333140154,-4.601947377068579,2.086581324951727,64.2915310010241,-10.284031979442641,433.4338359440404,-1.709204516525326,7.349879759105611,-157.0462403428757,-16.87710577830553,3.055465206929692,47.37874201575914,1.8911921511427927
0.029999999999999975,1.1,1.2188232644411787,-20.04055432066365,-242.9130395301861,5.198154122522858,16.956397400512444,-16.28169661001748,5.239846114240605,-2.817882218787358,271.93443358916943,50.04778461068282,-5.99255582485304,421.59428512993196,-0.15911098436933077,6.46425973228151,-19.28137307751729,-37.55437139491265,3.6160844869949593,58.588443848761585,1.8528978285137967
0.03999999999999996,1.1,0.9868690133170173,-21.45642393782922,-76.23783202041986,-3.034515268086152,17.267511475334896,54.491648819069276,-6.25874797690295,-1.49834845484726,45.10422863227931,22.432510090626955,-2.093013224039748,389.9481835192836,21.23639582263725,7.636787583929992,185.36540387462216,-66.33059653436754,4.178378911258339,76.2348173199927,5.213639444875575
0.04999999999999994,1.1,0.850247740144551,-21.801443138513577,-8.092485681794626,-0.11193938964896728,18.12480186939354,141.21432671464584,-16.63295341030735,-1.4514576084502089,-11.650481616865964,64.88871233270368,1.519542237704743,250.7183567777202,-57.26509808037893,9.973164836751062,269.11349003561014,-73.13345938370176,5.527281419954082,212.15733621729038,0.1861144873562175
0.05999999999999992,1.1,0.7688459820303,-21.71087899123263,19.205001400955066,5.106422644211569,20.10864771481889,230.49879782326894,-21.701401620370895,-1.6063432279356773,-18.082137994869438,43.893527197095075,2.735206022363158,45.29108654165586,36.368803855988695,12.938113104694674,317.98067989505057,-76.9587668656842,7.894535620480982,242.74817541176682,0.9249210348111028
0.06999999999999997,1.1,1.1084826209776704,-21.47281518680628,24.95835454234702,-52.14890347628325,22.549756133994638,247.05112619080364,-104.32617223196755,-1.8130989769521013,-29.161237956625964,34.48974455745108,2.7740881511005075,-21.182527523613984,-9.577097140906506,16.30329044528321,332.21077574008456,-85.61796865319195,10.310565567879939,209.67686404030675,-2.4277249572728508
0.08000000000000003,1.1,1.242547629456905,-21.27535699736983,14.963113402355983,-127.40566165984735,24.71071712117199,181.8033022268395,-186.04681708134262,-2.318592700433852,-71.6135115958422,14.545935249367474,2.410241136996064,-44.67718615333599,-43.240628890105825,19.033190824479803,229.04649832437195,-87.0980970250957,11.577671534244294,89.47716429281438,-0.24557438102104356
0.0900000000000001,1.1,1.372785216610821,-21.171853682227052,6.436615293954585,-159.40324017648913,26.071874246537774,98.21691066165033,-201.90754427711946,-3.301575297063217,-116.71638317978864,10.381382703231292,1.9669365701526886,-41.62038939719643,-30.525338321950127,21.197735321933493,203.56699897453586,-89.2004213318511,12.338935690347435,68.02328307425549,-0.053995318533342385
0.10000000000000016,1.1,1.1,-21.14390461888315,0.4529916021429874,-175.11061237424718,26.633567278788213,21.004370799563425,-196.80144130970024,-4.650148466069514,-151.50036731819554,10.01957907046131,1.5859371871389474,-35.360690195952586,-39.73667284285997,23.047992704457542,168.66729743060617,-87.93973345047557,12.961385855956062,57.3979673145029,-0.10494300079944452
0.11000000000000022,1.1,1.1680697391476567,-21.14841653668595,-0.20087450622718045,-135.6561389997064,26.515122865690294,-33.703674481425985,-111.63363131122352,-6.093926519624931,-140.8317431927147,17.169903134779076,1.2621071364125402,-30.29003067286367,-18.882470662804288,24.526960552519466,128.38372200554215,-104.63008473763257,13.116157992968748,-9.080715192350528,0.5259507272898354
0.12000000000000029,1.1,1.2023636212749764,-21.13784592891173,2.1452216371167814,-116.5923526692941,26.00128268492721,-63.89995386441584,-73.9425231650574,-7.491879377156797,-138.75719506200804,23.54457279595199,0.9755328089462142,-27.719856110542846,-19.006176352026063,25.589707456370103,88.50638314894684,-108.4874614351253,13.019752910126872,-5.947575650067237,1.19254401446587
0.13000000000000025,1.1,1.2083880638474622,-21.103634617410716,4.541253821782757,-104.83385507415653,25.278258170699274,-69.58934680518527,-55.39760500777798,-8.862710919968718,-130.5940308639771,20.374151515924268,0.6592831400275186,-31.138006262719255,-13.380722217304735,26.293813499171314,52.50695717776955,-108.15139040810897,12.998968139406813,-47.76624757379823,6.7081732473179425
0.14000000000000015,1.1,1.01328535169753,-21.008508685884767,12.410897610499408,-94.563802310964,25.09389528264745,10.535708087313912,-129.69995097585925,-9.803419111842373,-71.30353401246239,-7.488263763353926,0.5072479437816735,-7.807112224810258,-52.99543951454056,26.308019598511297,-40.761380697514326,-117.13084122333919,9.71480733515969,-470.7243569915385,33.632749009282854
0.15000000000000005,1.1,0.9678553445243271,-20.87776275781581,12.895064791407039,-82.75825851628669,25.2986229236773,22.119656516092512,-169.42399807077888,-10.39521194051132,-53.03364455161062,-10.820206861507986,0.45187357039926995,-4.757396948165854,-66.37059678248824,25.463688762615828,-118.4816729050132,-111.30566484265148,4.788483733102994,-471.8277213054793,40.146763219006424
0.15999999999999995,1.1,0.9752709911201781,-20.75778198062179,11.121634649441289,-71.85971166098868,25.444378216331412,6.102549927438798,-179.93082456810149,-10.928544731432801,-55.745030428553655,-14.394825497449716,0.402365824585183,-5.275902171398051,-75.90699506672156,23.929221791605382,-181.10839695793436,-105.77409695778316,0.7517821996600668,-342.34591980284324,37.21158722557256
0.16999999999999985,1.1,1.1129414338350692,-20.657687050411415,9.296102021245687,-52.96143074740536,25.379752355362083,-18.20669178306467,-175.92857294219732,-11.55295716334706,-72.09758943425024,-20.457151791027083,0.3469219726990459,-5.824981058611396,-80.3210185121736,21.823526782807278,-235.38988853086983,-97.38734701777987,-2.0506853246682266,-241.8803438219635,31.519426044543827
