time_s,target_velocity_mps,actual_velocity_mps,hip_r_angle_deg,hip_r_angular_velocity_deg_s,hip_r_moment_nm,hip_l_angle_deg,hip_l_angular_velocity_deg_s,hip_l_moment_nm,knee_r_angle_deg,knee_r_angular_velocity_deg_s,knee_r_moment_nm,knee_l_angle_deg,knee_l_angular_velocity_deg_s,knee_l_moment_nm,ankle_r_angle_deg,ankle_r_angular_velocity_deg_s,ankle_r_moment_nm,ankle_l_angle_deg,ankle_l_angular_velocity_deg_s,ankle_l_moment_nm
0.0,0.95,0.95,-3.122336394755503,-149.68577208168043,0.08475246082162581,10.20407801474919,138.54746709684233,-2.1105537745572347,-12.412570078756891,105.59047005493684,-1.1666561575085441,-56.75829103423856,140.0631603628461,3.512114355546698e-17,8.050576264431648,39.05364367590921,-0.008604562977600407,-8.030467379249545,116.62672755432347,0.14415053992381535
0.01,0.95,0.9473994482110022,-4.51089280209063,-132.83587217973673,-25.019324879361193,11.753759263795711,152.86411922123145,46.12223452042843,-11.597008532461643,60.25170193795745,-23.826254462720808,-57.1081681048327,-152.1843012907186,64.96208505719498,7.283082553117264,-128.36506459697284,0.08354367379372007,-9.634178111831018,-95.69825856354369,23.514455800445923
0.019999999999999993,0.95,0.940528202433594,-5.766126988484988,-116.6631539590964,-29.541943927313355,13.197652454325526,141.48348364749387,65.95214298472588,-11.260402267795277,8.009539037083064,-33.04999593732609,-59.25029255841941,-249.2165674986913,49.28406421043318,6.160961968215358,-95.37992521947936,0.2536899299038886,-9.139005222969017,115.22879661636978,10.629176937497324
0.029999999999999975,0.95,0.9260381104160392,-6.914489184181913,-127.29880192881231,-30.058446461016374,14.620267994026772,140.76884023539614,73.63957517286094,-11.207535983044687,40.59531995107927,13.701510672055242,-61.815029170925705,-234.74493011030873,29.972571611376804,5.308164950489156,-81.907542705731,2.1819715891562907,-7.502617343276808,202.48705371925428,2.8116743671917668
0.03999999999999996,0.95,0.9686150282430327,-8.600064832123294,-205.94883445957564,-54.76585581636139,15.955095191859575,120.38625717040503,108.18789658811917,-9.665335083426976,254.52070883442886,17.88039547143594,-63.553152103220896,-94.27158129109158,67.18478470881792,4.035792706589627,-202.37566389937143,-0.04009354862211367,-5.66239152788001,168.13234278396632,4.156351619621361
0.04999999999999994,0.95,0.9412969024509705,-10.798371646141602,-211.5417402604211,-63.121803191017115,17.11243627717598,117.44581890049645,100.79099406981194,-6.766704497590668,269.3218187652233,-89.95911211909907,-63.72077684210171,40.03563377920113,48.97744935931621,1.8907310931822054,-146.84741841245858,-13.856290630271594,-4.049443669083983,151.245840751764,3.5673490372578804
0.05999999999999992,0.95,0.8885780187322103,-12.441038633078907,-174.76950903109213,-72.02015146164347,18.379829813166427,123.81943647666934,99.40151621890772,-4.844290294141709,239.70150438506644,8.6299370227277,-62.72887038699907,151.7982037621672,37.73058374954748,1.975663079533721,11.369534996895105,-50.972045612027,-2.692020438796014,124.04482171926576,3.1253805498696394
0.06999999999999997,0.95,0.9283339516093068,-14.286169601983506,-163.95527130019067,-68.09277682806143,19.62373138319405,131.45776719981083,71.73249853265013,-2.032871887505673,257.19634392303806,-90.4660843710948,-60.71903383676027,230.8248295686514,0.3076020079076157,2.02203728191208,23.898138543794172,-48.10153737529775,-1.6181917868967246,113.53560703836203,4.351829597037256
0.08000000000000003,0.95,0.9101632567920351,-15.910473537271157,-148.01500448274257,-52.52847181429305,20.996827084856605,146.84645088221643,43.02387777534883,0.5453564423458483,229.71290818337064,-40.159692475200195,-58.387678778424984,224.14002339443303,-28.019116587241303,2.311016175017157,56.697329254440035,-36.76696308801221,-0.07499929919696058,178.33776831275742,3.0789676120366956
0.0900000000000001,0.95,0.8571208938047911,-16.85822988170062,-60.245767719245734,-47.8784223886608,22.600742856010953,166.21515156730666,31.252401095571955,1.835847370758294,64.91561806993344,-37.08887628252598,-56.21326628260503,220.5772037665843,-20.631528512449698,3.4547016785520803,148.87272574768295,-39.93678576719135,1.8760925511287312,204.984498022477,2.4809431578625123
0.10000000000000016,0.95,0.95,-17.236750550411866,-24.76223194530736,-42.23314904256919,24.28507924045405,170.88658733392953,25.671979322912637,2.061600235154899,-4.316665876939438,-32.0454812994923,-53.96495438455952,222.7298548953393,-32.736125011245335,5.299269101803017,220.20688170978943,-42.44351465503021,3.9725403508679826,211.75451632146672,2.128275634232523
0.11000000000000022,0.95,1.0124657634489627,-17.517405264475865,-37.74264301424484,-89.04336328392239,25.879955593811385,140.69452054669722,-11.078966289388134,1.8978738445332883,-19.595672453000162,-0.7532164151524179,-51.65225142397176,247.7245854804009,-29.315042873494516,7.633168623526371,234.438179086982,-73.10405950540789,5.957502031772025,180.49343867006596,0.3379419231238785
