time,insole_l_force_x,insole_l_force_y,insole_l_force_z,insole_l_cop_x,insole_l_cop_z,insole_r_force_x,insole_r_force_y,insole_r_force_z,insole_r_cop_x,insole_r_cop_z
15,0,0,0,0,0,-131.824075407971,751.019115281027,76.7050460766144,0.0970551264861463,-0.00225314933119947
15.005,0,0,0,0,0,-133.17540182251,760.800651945925,78.5202524825687,0.0977677687932053,-0.002311781523056
15.01,0,0,0,0,0,-134.133364966285,769.325638125848,80.3269481600439,0.0985820347962409,-0.00235097968602227
15.015,0,0,0,0,0,-134.682624479242,776.287779803611,81.9764060617967,0.0995089570720258,-0.00237378321750459
15.02,0,0,0,0,0,-134.808778535604,781.414401681916,83.3356599600747,0.100551188428145,-0.00237584857748818
15.025,0,0,0,0,0,-134.489847180101,784.542067818215,84.2986655385503,0.101722749215439,-0.00234778907039168
15.03,0,0,0,0,0,-133.706421786566,785.653478294997,84.791525553864,0.103036652079545,-0.00227980334619837
15.035,0,0,0,0,0,-132.467411951747,784.863724854789,84.7812071884998,0.104515290672048,-0.00216810816268687
15.04,0,0,0,0,0,-130.83351698814,782.373994733722,84.2861475654239,0.106171302156579,-0.00201700105533809
15.045,0,0,0,0,0,-128.918659882104,778.419344781283,83.3764272695397,0.108012772156145,-0.00183630411305058
15.05,0,0,0,0,0,-126.864919369464,773.234367699397,82.1538458039099,0.110037707638418,-0.00163625360680908
15.055,0,0,0,0,0,-124.803433599391,767.039471814274,80.7161106223153,0.112247482975092,-0.00142204779947019
15.06,0,0,0,0,0,-122.819970830978,760.039642671411,79.1233020106025,0.114641066891469,-0.00119156573736889
15.065,0,0,0,0,0,-120.938466600846,752.428287487178,77.3866347074139,0.117205866439927,-0.000937470820574049
15.07,0,0,0,0,0,-119.128915414677,744.391727507341,75.4844031264285,0.119902612068944,-0.000649142609902897
15.075,0,0,0,0,0,-117.337535258197,736.112990011221,73.3932755040452,0.122657994247584,-0.000317008909537564
15.08,0,0,0,0,0,-115.525709789105,727.769588185494,71.1147146434118,0.125370249444563,6.31886150843641e-05
15.085,0,0,0,0,0,-113.69883098259,719.52533242265,68.6837861072713,0.127938572379426,0.000485435297969294
15.09,0,0,0,0,0,-111.909984083038,711.519269857524,66.1586629275528,0.130291628831205,0.000929745994417086
15.095,0,0,0,0,0,-110.237206235685,703.862881197342,63.599810811386,0.132401779744616,0.00136549479271597
15.1,0,0,0,0,0,-108.746901331379,696.64871353586,61.0527948998119,0.134290947237665,0.00176098715142747
15.105,0,0,0,0,0,-107.464195998267,689.964429089953,58.5456303234423,0.136004993512721,0.00209663134510274
15.11,0,0,0,0,0,-106.366494422094,683.897273128303,56.1013140155814,0.137595621846518,0.00237296751353244
15.115,0,0,0,0,0,-105.403796496275,678.521228977079,53.7546161648094,0.139104206646686,0.00260739252863673
15.12,0,0,0,0,0,-104.531812300357,673.878897897496,51.5603930523616,0.140545803132871,0.00282246378390272
15.125,0,0,0,0,0,-103.73467865036,669.977413769697,49.5869219157761,0.141908010362467,0.00303364893202696
15.13,0,0,0,0,0,-103.024182488076,666.807223903151,47.8985514705354,0.143150425749726,0.00324346314182822
15.135,0,0,0,0,0,-102.421433820441,664.370660440957,46.5387087158395,0.144217836841497,0.00344394152667082
15.14,0,0,0,0,0,-101.939670056267,662.700566975308,45.5235591638912,0.14505689009418,0.00362416673831767
15.145,0,0,0,0,0,-101.580588436055,661.854595574256,44.8488241549311,0.14564666162573,0.0037774534098729
15.15,0,0,0,0,0,-101.341117686846,661.888631818069,44.5035347707695,0.146004787067147,0.00390290246940206
15.155,0,0,0,0,0,-101.219160512545,662.82560744123,44.4805689950972,0.146186268172762,0.00400339089005808
15.16,0,0,0,0,0,-101.212991142913,664.638202677108,44.7781008897621,0.146256169141856,0.00408121543716877
15.165,0,0,0,0,0,-101.317146747479,667.249266216662,45.3929206315956,0.14627045586064,0.00413560469548857
15.17,0,0,0,0,0,-101.520443979854,670.542731118454,46.3122581455886,0.146263893032178,0.00416115807153739
