time,hip_flexion_l_velocity,hip_adduction_l_velocity,hip_rotation_l_velocity,knee_angle_l_velocity,ankle_angle_l_velocity,subtalar_angle_l_velocity,hip_flexion_r_velocity,hip_adduction_r_velocity,hip_rotation_r_velocity,knee_angle_r_velocity,ankle_angle_r_velocity,subtalar_angle_r_velocity
71.65,25.2626724758719,19.2000514626195,25.7887623821379,-206.331301158735,135.370655510426,7.91688829916356,-65.0809891864599,-5.87154508307607,142.61578054665,66.4190332119404,-103.201408211488,-12.3490667044584
71.655,25.1438994882285,19.1252633388002,25.8740531676634,-206.109497237708,135.739803538411,7.83125109462192,-65.0054534719872,-5.75799182572738,142.532567776076,65.9083901026137,-103.992839805307,-12.0828389732918
71.66,24.7498734954341,18.8519652589994,25.9745598491261,-205.144026309817,136.351793358191,7.65546368333329,-64.7782429385696,-5.4250596299621,141.900432214245,64.4300467981573,-105.215709935596,-11.285565009301
71.665,24.0423782663138,18.3327134901965,25.9350654786764,-203.178648124086,136.739490123058,7.47732863004989,-64.4219161011612,-4.87923472908797,140.349738421147,62.0435076877194,-105.684175905475,-9.94389892974533
71.67,23.0237629834164,17.5727154717974,25.7564139032416,-200.308715786993,136.956237263753,7.31028999118316,-63.9831675250371,-4.12049374211338,137.91250433095,58.7702703493235,-105.329303393745,-8.03446160547985
71.675,21.7032138944985,16.5813363668896,25.4404823546489,-196.643859670215,137.047486484804,7.16774780664492,-63.5087235262866,-3.15360961254825,134.632943635198,54.6507725899237,-104.082563470406,-5.54680031941995
71.68,20.0968867159373,15.371437521221,24.9900745433328,-192.305606557065,137.048371183121,7.06261179790409,-63.0439412917764,-1.98782804561958,130.566609535519,49.7433596664988,-101.877179115086,-2.48456065787827
71.685,18.2278931889462,13.9586029834449,24.4088437195876,-187.42487706218,136.981665809035,7.00684110550023,-62.6314620408981,-0.636400329567845,125.779403103375,44.1227314158635,-98.6497399587945,1.13368432216886
71.69,16.1261370681399,12.3602995060665,23.7012561401307,-182.139412606891,136.856195312028,7.01097882747204,-62.3099505389256,0.883996923241797,120.346456780556,37.8779167313452,-94.3420427157149,5.27400208139475
71.695,13.8279977653733,10.5950163169676,22.8726010796461,-176.591178368699,136.665745137947,7.08369217808227,-62.112950701087,2.55392207614321,114.350902677929,31.1098383359572,-88.9031005933907,9.88710881150994
