time,hip_flexion_l_velocity,hip_adduction_l_velocity,hip_rotation_l_velocity,knee_angle_l_velocity,ankle_angle_l_velocity,subtalar_angle_l_velocity,hip_flexion_r_velocity,hip_adduction_r_velocity,hip_rotation_r_velocity,knee_angle_r_velocity,ankle_angle_r_velocity,subtalar_angle_r_velocity
40,-147.137132216333,34.8357558102244,-61.3607005389038,110.430969875763,36.6138967453703,61.5328064583238,176.058652645144,-42.4086206647147,19.405563443126,-206.610525205955,49.0795874233452,-18.0179356239702
40.005,-149.974774638569,30.3239332146487,-54.8998015734544,115.866761877814,28.7660180611807,59.7747198394174,171.885634828803,-33.4381937729256,14.2219524287369,-186.864358963105,66.4664311664503,-3.89160687245435
40.01,-152.338992522401,25.8308045920014,-48.1387629993915,120.72661120185,20.9737466461552,57.6772679379525,167.502009080961,-24.7701542670958,8.42698772120598,-166.896512328191,82.3774075777533,10.7189739550862
40.015,-154.218842191941,21.4044034697534,-41.2191582919805,125.03661327758,13.3601550305841,55.3559937689531,162.990684665358,-16.4992097496262,2.1086486199964,-146.830588483808,96.6321060264122,25.5762657635113
40.02,-155.607445048297,17.0909426843888,-34.2766185084959,128.8210112922,6.04097158209287,52.9209680355957,158.428946847857,-8.70957329865578,-4.63536008667583,-126.777815471187,109.086850197334,40.436363712623
40.025,-156.501804824497,12.9337993372018,-27.4378034993813,132.101324147213,-0.877168428011328,50.4742064323491,153.886996363711,-1.47334370807992,-11.6992356332366,-106.835266614761,119.636535188013,55.0536046693359
40.03,-156.90258631703,8.97261861730786,-20.8177094040807,134.895644232274,-7.29817669625391,48.1073596774724,149.426681491338,5.1507403025727,-18.9708564858979,-87.0844235707881,128.215407473988,69.1852386680139
40.035,-156.813865612431,5.24256430711343,-14.5173698626671,137.218116897941,-13.1376601104291,45.8997172780799,145.100448809405,11.1181411704202,-26.3336828052967,-67.5901169670076,134.796787293242,82.5960679435988
40.04,-156.242861984619,1.77373806633081,-8.62199742497654,139.0786089852,-18.3237619025789,43.9165615683675,140.950534227874,16.3989415917409,-33.6687459103485,-48.399873826508,139.391767026699,95.0629555578896
40.045,-155.199661463659,-1.40921706546308,-3.1995995505768,140.482569065973,-22.7977027720693,42.2079031294357,137.008410767181,20.9778384007977,-40.8566934829012,-29.5436943845276,142.04695270136,106.379109411946
40.05,-153.696941582736,-4.28732082712685,1.69990932302538,141.431077252243,-26.5140365128022,40.807622120179,133.29450391069,24.8537220464211,-47.7798570385892,-11.0342735307491,142.841347424641,116.358054370905
