time,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r
40,14.95939828,7.32104899,-13.10419968,-19.267041,2.88372801,1.11764872,7.71907076,-15.61228174,-7.24895862,-63.97892672,-10.66970066,-10.91707181
40.005,14.15818736,7.65280859,-13.78987529,-18.67364434,3.14094485,1.70051735,8.6572072,-16.00573302,-6.86818316,-65.06864996,-10.06127192,-11.17408773
40.01,13.44157359,7.7085716,-13.808236,-18.09232671,3.16858469,1.84387693,9.48539424,-16.01595153,-6.96259482,-65.89408323,-9.88752186,-11.21762558
40.015,12.63303899,7.89085063,-14.23888422,-17.4753209,3.27341063,2.3907173,10.32911677,-16.18002009,-6.77823373,-66.73547567,-9.04747816,-11.093311
40.02,11.92923551,7.88626164,-14.24404507,-16.89040411,3.2812254,2.46097805,11.12303834,-16.11689204,-6.98281665,-67.38226685,-8.90881288,-11.11004718
40.025,11.07436372,8.01579795,-14.48464607,-16.20563836,3.29377211,2.96768485,11.88498727,-16.17016705,-6.85819978,-68.00154561,-7.75354536,-10.55878619
40.03,10.3532428,8.02815968,-14.45699192,-15.54200052,3.2638088,3.05890935,12.68784604,-16.08821161,-7.00403655,-68.46894242,-7.45021347,-10.55753569
40.035,9.54392011,7.97743207,-14.61978604,-14.87807522,3.10891586,3.31810676,13.38054751,-15.94105574,-7.09724162,-68.83290126,-6.35097576,-10.19978186
40.04,8.71403781,8.01219943,-14.60616015,-14.19990941,3.07236827,3.62612142,14.02642095,-15.88875293,-7.28408256,-69.14360046,-5.36960783,-9.14474216
40.045,7.96842288,7.9667052,-14.58584098,-13.51265113,2.9250173,3.7604276,14.73611609,-15.7324791,-7.48575851,-69.32671597,-4.67742839,-8.78464787
40.05,7.17139229,7.93819909,-14.52339957,-12.80818126,2.83693954,3.94457139,15.35818398,-15.60616198,-7.74584029,-69.40699566,-3.85165582,-7.9391755
40.055,6.55156603,7.93657547,-14.54781123,-12.20403472,2.82179456,3.98630921,16.14372311,-15.52204152,-8.02986022,-69.4785274,-3.72473449,-7.9245354
40.06,5.69923671,7.77061268,-14.41635979,-11.40965718,2.50139763,4.26069343,16.65522663,-15.22086261,-8.31638779,-69.28065329,-2.4803763,-6.83505543
40.065,5.00138442,7.79363706,-14.34779177,-10.67246459,2.43336564,4.35591067,17.36299854,-15.12009742,-8.54566443,-69.11127596,-2.20739867,-6.65895374
40.07,4.22048247,7.62933,-14.21730714,-9.98777747,2.23646762,4.59371693,17.83696565,-14.888439,-9.00097291,-68.78802026,-1.17395911,-5.26130829
40.075,3.66090787,7.66674253,-14.25956159,-9.3963802,2.23221023,4.63330587,18.58834411,-14.84017416,-9.29871693,-68.51190336,-1.07989305,-5.21438205
40.08,2.82141652,7.49173897,-13.99899565,-8.59798277,1.97701839,4.93990034,18.99113706,-14.5760216,-9.7348423,-67.96193028,-0.07905196,-3.74442762
40.085,2.29125291,7.54729615,-14.06011003,-8.02797342,1.97064753,4.97832165,19.71125688,-14.54526318,-10.02849993,-67.50227313,-0.00192252,-3.69574626
40.09,1.50959306,7.33605259,-13.81918118,-7.25798536,1.71605664,5.32438523,20.09497414,-14.26482328,-10.52691039,-66.77431754,0.7881687,-2.35521557
40.095,0.90626974,7.37874768,-13.7862318,-6.57738106,1.61651412,5.43524564,20.71865384,-14.19808957,-10.79261958,-66.09302921,0.92221829,-2.19470989
40.1,0.33252256,7.1868683,-13.67626015,-5.95298817,1.39783088,5.71759124,21.2262294,-13.96248312,-11.29228941,-65.25831207,1.31309346,-1.3836865
40.105,-0.25531054,7.257149,-13.61835605,-5.31211964,1.39771315,5.83278099,21.80858442,-13.92698797,-11.55824181,-64.43158125,1.41983205,-1.1636575
40.11,-0.81504143,7.08797818,-13.4723672,-4.74442757,1.3459504,6.17865543,22.23740695,-13.74563779,-12.08595197,-63.43327652,1.79899951,-0.21385363
40.115,-1.34545654,7.15699255,-13.41969724,-4.16760551,1.3072012,6.30647519,22.79144466,-13.71684265,-12.34509952,-62.44419779,1.8809358,-0.02049295
40.12,-1.825714,7.02024959,-13.28315498,-3.64675763,1.2772995,6.62049083,23.24230927,-13.55806731,-12.82115509,-61.29112226,2.09445337,0.62436674
40.125,-2.22260259,7.17381595,-13.32038061,-3.27590669,1.32487861,6.64812183,23.83183124,-13.61991364,-13.01516699,-60.21911022,2.1237245,0.66905138
40.13,-2.78537482,7.22000291,-13.14868107,-2.64112845,1.32279368,6.81162265,24.27122389,-13.54296623,-13.23694897,-58.93313349,2.17813447,0.85311028
40.135,-3.12661003,6.95524239,-12.93875608,-2.26817776,1.40677746,7.21664351,24.64812749,-13.31874659,-13.82080184,-57.48453238,2.34381377,1.50054277
40.14,-3.55089352,7.0852772,-12.85502681,-1.86803979,1.46723987,7.29306559,25.10399609,-13.33281473,-13.96019014,-56.10605277,2.38440876,1.57229761
40.145,-3.86428843,6.94395702,-12.64854325,-1.54062741,1.59049794,7.54043078,25.48544969,-13.17695592,-14.37482336,-54.53703293,2.44860063,1.83119218
40.15,-4.18307836,7.15037089,-12.63478841,-1.28983017,1.66569963,7.55974019,25.95487177,-13.27370586,-14.46180474,-53.05994429,2.48222713,1.86402228
40.155,-4.47809697,6.93634104,-12.29814976,-0.99879279,1.908552,7.73530092,26.24472909,-13.02114571,-14.83808098,-51.25896279,2.50008105,1.96377238
40.16,-4.75907863,7.15975615,-12.25881859,-0.81484065,1.99375487,7.74818792,26.65465299,-13.12667496,-14.87143636,-49.61479187,2.53535732,1.99311444
40.165,-4.98297964,6.93081327,-11.87039588,-0.66230943,2.34993105,7.80906973,26.88381269,-12.84854371,-15.19293257,-47.63226171,2.47742254,1.92691308
40.17,-5.23721367,7.08664826,-11.70895405,-0.57938276,2.47772602,7.81673181,27.17762819,-12.86564599,-15.17711681,-45.76046618,2.50552524,1.94122367
40.175,-5.45065907,7.27571172,-11.58201076,-0.50912656,2.61845011,7.80577559,27.46949557,-12.91842383,-15.15436181,-43.8263602,2.5405795,1.95552721
40.18,-5.5488844,6.9285754,-11.07404908,-0.5195031,3.18203336,7.61145726,27.608242,-12.54269509,-15.51412782,-41.56832303,2.28024539,1.60490597
40.185,-5.71919521,7.05404715,-10.83317115,-0.5860186,3.38014066,7.55628768,27.79081037,-12.51406177,-15.43592052,-39.44252901,2.27445022,1.58294964
40.19,-5.85721651,7.1992995,-10.60387394,-0.71577425,3.59608403,7.48193729,27.95169519,-12.51488186,-15.3339086,-37.27163528,2.26659661,1.57214567
40.195,-5.9012909,7.00576478,-10.10919581,-0.85706279,4.2452612,7.02358277,28.0283604,-12.24777974,-15.53243013,-34.87971563,1.84678435,1.13209919
40.2,-6.00400014,7.17920964,-9.85000216,-1.07411425,4.40603376,6.95045047,28.11221437,-12.25661671,-15.37068765,-32.59036129,1.83674781,1.14392101
40.205,-6.07896859,7.08877264,-9.28351377,-1.28407521,4.87617408,6.30949443,28.09257904,-12.07503821,-15.45539305,-30.13764203,1.2736016,0.55189778
40.21,-6.15009903,7.24363722,-8.93433394,-1.55074174,5.29881776,6.07809793,28.12125692,-12.06381645,-15.29749662,-27.77515052,1.09860028,0.55966792
40.215,-6.18994771,7.37312691,-8.55655085,-1.86786746,5.67562221,5.82300353,28.11925653,-12.03768482,-15.15747689,-25.38264641,0.89783818,0.55061972
40.22,-6.20360355,7.42320413,-8.01619463,-2.24890957,6.2041909,5.15710581,28.05616379,-11.99407797,-15.14590996,-22.96016167,0.33106786,0.2634262
40.225,-6.25453877,7.60121871,-7.61884131,-2.60618226,6.50897923,4.93981933,27.99851973,-12.00166132,-14.95667012,-20.5936407,0.16394192,0.31977472
40.23,-6.26756577,7.81878794,-7.36902951,-3.03660911,6.76117324,4.76317625,27.95093341,-12.07533624,-14.84138879,-18.31058729,0.06414342,0.41220921
