time,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r
105.475,25.4329650363987,-7.25358600203653,-17.3346674383436,-26.2838218870217,-21.9760415143645,-8.73343056382343,14.0379368522915,2.71280783026593,-10.0341989390655,-47.6316358643167,18.743822004162,-5.99409450692492
105.48,24.9606111716783,-7.31870083463344,-17.4284692058721,-25.8689310480567,-22.4896555878761,-8.52881322280897,13.9767709684073,2.94378646504518,-9.67567896362408,-48.0944181792706,19.3147373183837,-6.18824108920854
105.485,24.4843739682341,-7.3846016973692,-17.5175257952341,-25.4589165193169,-23.0096082273887,-8.32726377492081,13.9057238816104,3.17771824183394,-9.31912690637282,-48.5475034662348,19.8926682252508,-6.37896586358311
105.49,24.0042559410169,-7.45047285323644,-17.5990185120269,-25.0580195630768,-23.5323026166916,-8.12964553251045,13.8230656762077,3.41292871590331,-8.96861139897448,-48.9895619866413,20.4727059361331,-6.56348965236811
105.495,23.520044491179,-7.51538563282023,-17.6701628284097,-24.6703027195042,-24.0538942578603,-7.93651638735368,13.727367324731,3.64756274533207,-8.6282153640794,-49.4200432544775,21.0496506128691,-6.73899961020503
105.5,23.0313507543228,-7.57830100656073,-17.7282846527841,-24.2995603160575,-24.5702955769847,-7.74810418062823,13.6175958601508,3.87958201397809,-8.30196059632001,-49.8392404261465,21.6180505456987,-6.90271330403268
105.505,22.5376545295048,-7.63807552835305,-17.770895344331,-23.9492363962157,-25.0771830808369,-7.56429193856117,13.4932012123633,4.10676679233633,-7.99373294174623,-50.2483330002018,22.1722445958013,-7.05194743416441
105.51,22.0383532863738,-7.69347085947648,-17.7957630766309,-23.6223525253418,-25.5700080739934,-7.38461386146632,13.3541910478673,4.32672271888183,-7.70720981409969,-50.6494055355558,22.7064082293622,-7.18418972993438
105.515,21.53281323224,-7.74316692913495,-17.8009782258595,-23.3214476237389,-26.044011829112,-7.20826278008992,13.2011903771378,4.53689320762358,-7.44579172563369,-51.0454407269287,23.2146035552652,-7.29717228266718
105.52,21.0204204909494,-7.78577862615048,-17.7850106248825,-23.048531602126,-26.4942459604468,-7.03410952393463,13.0354832605824,4.73457787126485,-7.21253939667286,-51.4402858916337,23.6908338206843,-7.38894433646504
105.525,20.5006305823304,-7.81987576018945,-17.746756778162,-22.8050541477165,-26.9155985998551,-6.86073426294879,12.8590346110993,4.91695711211165,-7.01011785026985,-51.8385926935206,24.1291028054875,-7.45794236221834
105.53,19.9730145764409,-7.84400589220572,-17.6855754591756,-22.5918895451808,-27.3028268199675,-6.68646940427831,12.6744908177137,5.08112279217104,-6.84074870767356,-52.2457307261902,24.5234794765442,-7.50305511001194
105.535,19.4373005169634,-7.85671952019653,-17.6013104934039,-22.4093379313173,-27.6505955856517,-6.50945309587047,12.4851586646309,5.22411466352121,-6.70617168757063,-52.6676763676497,24.8681681107569,-7.52368128436929
105.54,18.8934089536246,-7.85659702206673,-17.4942999466162,-22.2571428905295,-27.9535233349048,-6.32769186367145,12.294962764596,5.34296203011313,-6.60761608531234,-53.1108790743404,25.157583871522,-7.51977752642409
105.545,18.3414816882285,-7.84227670420373,-17.3653713723783,-22.1345248154322,-28.2062340896432,-6.13913043751197,12.1083824418493,5.4347299298001,-6.54578277306815,-53.5821079790564,25.3864335339906,-7.49189452384694
105.55,17.7819031178463,-7.81248328221236,-17.2158232087784,-22.0402289980307,-28.4034157759491,-5.94172643905511,11.9303696696555,5.49656897508964,-6.52083702159195,-54.0882822732997,25.5498007108549,-7.4411993052516
105.555,17.2153138472154,-7.76605612737875,-17.0473928385958,-21.9725869960128,-28.5398841962555,-5.73352733803392,11.7662502751131,5.52576787501866,-6.53241220146551,-54.6362893723938,25.6432345463586,-7.36948210794923
105.56,16.6426165351968,-7.7019766456564,-16.8622122275778,-21.9295894484479,-28.6106518493671,-5.51274694434528,11.6216111568258,5.51980757889971,-6.57962417822296,-55.2327952670651,25.6628404385901,-7.27914662846082
105.565,16.0649742299864,-7.61939421095481,-16.6627524218224,-21.9089682060046,-28.6110005471944,-5.27783869742502,11.5021767071667,5.47641593413452,-6.66109597356119,-55.8840517473685,25.6053709390282,-7.17318296155463
105.57,15.4838017235762,-7.51765014568897,-16.4517585088902,-21.9082854000303,-28.5365565414515,-5.02756313552059,11.4136779774354,5.39362173193734,-6.77499202620794,-56.5957053359612,25.4683145875822,-7.05512308854423
105.575,14.9007507016537,-7.39629932197203,-16.2321769211948,-21.9250269060788,-28.3833666635369,-4.76104716242382,11.3617183562516,5.26980702205184,-6.91906115410633,-57.3726127830487,25.2499800977679,-6.92897936746811
105.58,14.3176896612296,-7.25512903850217,-16.0070771788096,-21.9566975609606,-28.1479738114161,-4.47783305774234,11.3516396333596,5.10375660434071,-7.09068709879497,-58.2186678536087,24.9495730378204,-6.79916708119509
105.585,13.7366796973009,-7.09417490322253,-15.7795703275694,-22.0009154661835,-27.8274900018488,-4.17791557531621,11.3883922812287,4.89470364509121,-7.28694532901892,-59.1366438818764,24.5672619846623,-6.67041268755415
105.59,13.1599473129566,-6.91373351401704,-15.5527264235263,-22.0555027522375,-27.4196651537913,-3.86176591967833,11.4764136045249,4.64237041380472,-7.50466460065936,-60.1280561867952,24.1042310783211,-6.54764996277559
105.595,12.5898553875981,-6.71437177549306,-15.3294934435638,-22.1185702852452,-26.9229497826219,-3.53034186158975,11.6195170950989,4.34700318901998,-7.74049162173756,-61.1930479485428,23.56271598675,-6.43590671367546
105.6,12.0288733576185,-6.49693271827292,-15.1126199624583,-22.188593967592,-26.3365498626078,-3.18508373177514,11.8207959101674,4.00940043821693,-7.99095706259805,-62.33030255787,22.9460205096737,-6.3401851362061
105.605,11.4795475386661,-6.26253769917158,-14.9045838286875,-22.2644805137738,-25.6604722502784,-2.82789649959601,12.0825428906008,3.63093343737974,-8.25254109026497,-63.5369847871798,22.2585114033085,-6.26533920183003
105.61,10.9444723634526,-6.01258485903731,-14.7075288968486,-22.3456208666734,-24.8955592458374,-2.461118585171,12.4061889809349,3.21355856206008,-8.52173659924479,-64.808712416681,21.5055894885634,-6.21595264500934
105.615,10.4262631366395,-5.74874370461477,-14.5232116382122,-22.431929750815,-24.0435110951675,-2.08747845694391,12.7922613268813,2.75982055698871,-8.7951083637556,-66.1395592024914,20.6936357020927,-6.19622119526001
105.62,9.92753072920751,-5.47294566777525,-14.3529591596956,-22.5238702292177,-23.1068954932023,-1.71004042175126,13.2403617310621,2.27284617982234,-9.06934645127081,-67.5220893176462,19.8299314464814,-6.20984264101808
105.625,9.45085845748592,-5.18737048671507,-14.1976398243064,-22.6224625292756,-22.0891434315981,-1.33214131165653,13.7491655621528,1.75632772120132,-9.34131241476728,-68.9474226520844,18.9225533725206,-6.25991813061545
105.63,8.99878122360048,-4.89442825591427,-14.0576472932629,-22.7292768196326,-20.9945310299614,-0.957320002207122,14.3164406526197,1.21449603209322,-9.60807701914507,-70.4053296430843,17.9802435580295,-6.34886781369504
105.635,8.5737668396914,-4.59673701059253,-13.9328984129627,-22.8464100426039,-19.8281472906877,-0.589241853432655,14.9390851992093,0.652082843400802,-9.86694855134831,-71.8843536409098,17.0122569050182,-6.47836351475631
105.64,8.17819932154288,-4.29709575164397,-13.8228449608727,-22.9764473233673,-18.5958480146768,-0.231620245241038,15.613183209095,0.0742723434828287,-10.1154911064208,-73.3719582113743,16.0281884283056,-6.64928062358118
105.645,7.81436382079568,-3.99845288164673,-13.7264988557901,-23.1224088762975,-17.304196402884,0.111862615098254,16.3340756216908,-0.513357813617063,-10.3515326229352,-74.8546962511764,15.0377839206358,-6.86167080309311
105.65,7.4844327708425,-3.70387011308973,-13.6424700423344,-23.2876836997544,-15.9603911423218,0.437633499276003,17.0964448884355,-1.10490566461704,-10.5731628482716,-76.318397354328,14.0507382183958,-7.11475647521786
105.655,7.19045275196473,-3.41648202641557,-13.5690158891908,-23.4759516840447,-14.5721830307209,0.742302591441221,17.8944105157175,-1.69422360043268,-10.7787218323549,-77.7483695271299,13.0764859261362,-7.40694737330006
105.66,6.93433153804378,-3.1394515958494,-13.5041006067677,-23.6910960452158,-13.1477814280246,1.02273274612672,18.72163287323,-2.27500560992341,-10.9667799613866,-79.1296111104655,12.1239899582584,-7.73587876914353
