time,left,right
105.475,1,0
105.48,1,0
105.485,1,0
105.49,1,0
105.495,1,0
105.5,1,0
105.505,1,0
105.51,1,0
105.515,1,0
105.52,1,0
105.525,1,0
105.53,1,0
105.535,1,0
105.54,1,0
105.545,1,0
105.55,1,0
105.555,1,0
105.56,1,0
105.565,1,0
105.57,1,0
105.575,1,0
105.58,1,0
105.585,1,0
105.59,1,0
105.595,1,0
105.6,1,0
105.605,1,0
105.61,1,0
105.615,1,0
105.62,1,0
105.625,1,0
105.63,1,0
105.635,1,0
105.64,1,0
105.645,1,0
105.65,1,0
105.655,1,0
105.66,1,0
105.665,1,0
105.67,1,0
105.675,1,0
105.68,1,0
105.685,1,1
105.69,1,1
105.695,1,1
105.7,1,1
105.705,1,1
105.71,1,1
105.715,1,1
105.72,1,1
105.725,1,1
105.73,1,1
105.735,1,1
105.74,1,1
105.745,1,1
105.75,1,1
105.755,1,1
105.76,1,1
105.765,1,1
105.77,1,1
105.775,1,1
105.78,1,1
105.785,1,1
105.79,1,1
105.795,1,1
105.8,1,1
105.805,1,1
105.81,1,1
105.815,1,1
105.82,1,1
105.825,1,1
105.83,1,1
105.835,1,1
105.84,1,1
105.845,1,1
105.85,1,1
105.855,1,1
105.86,1,1
105.865,1,1
105.87,1,1
105.875,1,1
105.88,1,1
105.885,1,1
105.89,1,1
105.895,1,1
105.9,1,1
105.905,1,1
105.91,1,1
105.915,1,1
105.92,1,1
105.925,1,1
105.93,1,1
105.935,1,1
105.94,1,1
105.945,1,1
105.95,1,1
105.955,1,1
105.96,1,1
105.965,1,1
105.97,1,1
105.975,1,1
105.98,1,1
105.985,1,1
105.99,1,1
105.995,1,1
106,1,1
106.005,1,1
106.01,1,1
106.015,1,1
106.02,1,1
106.025,1,1
106.03,1,1
106.035,1,1
106.04,1,1
106.045,1,1
106.05,1,1
106.055,1,1
106.06,1,1
106.065,1,1
106.07,1,1
106.075,1,1
106.08,1,1
106.085,1,1
106.09,1,1
106.095,1,1
106.1,1,1
106.105,1,1
106.11,1,1
106.115,1,1
106.12,1,1
106.125,1,1
106.13,1,1
106.135,1,1
106.14,1,1
106.145,1,1
106.15,1,1
106.155,1,1
106.16,1,1
106.165,1,1
106.17,1,1
106.175,1,1
106.18,1,1
106.185,1,1
106.19,1,1
106.195,1,1
106.2,1,1
106.205,1,1
106.21,1,1
106.215,1,1
106.22,1,1
106.225,1,1
106.23,1,1
106.235,1,1
106.24,1,1
106.245,1,1
106.25,1,1
106.255,1,1
106.26,1,1
106.265,1,1
106.27,1,1
106.275,1,1
106.28,1,1
106.285,1,1
106.29,1,1
106.295,1,1
106.3,1,1
106.305,1,1
106.31,1,1
106.315,1,1
106.32,1,1
106.325,1,1
106.33,1,1
106.335,1,1
106.34,1,1
106.345,1,1
106.35,1,1
106.355,1,1
106.36,1,1
106.365,1,1
106.37,1,1
106.375,1,1
106.38,1,1
106.385,1,1
106.39,1,1
106.395,1,1
106.4,1,1
106.405,1,1
106.41,1,1
106.415,1,1
106.42,1,1
106.425,1,1
106.43,1,1
106.435,1,1
106.44,1,1
106.445,1,1
106.45,1,1
106.455,1,1
106.46,1,1
106.465,1,1
106.47,1,1
106.475,1,1
106.48,1,1
106.485,1,1
106.49,1,1
106.495,1,1
106.5,1,1
106.505,1,1
106.51,1,1
106.515,1,1
106.52,1,1
106.525,1,1
106.53,1,1
106.535,1,1
106.54,1,1
106.545,1,1
106.55,1,1
106.555,1,1
106.56,1,1
106.565,1,1
106.57,1,1
106.575,1,1
106.58,1,1
106.585,1,1
106.59,1,1
106.595,1,1
106.6,1,1
106.605,1,1
106.61,1,1
106.615,1,1
106.62,1,1
106.625,1,1
106.63,1,1
106.635,1,1
106.64,1,1
106.645,1,1
106.65,1,1
106.655,1,1
106.66,1,1
106.665,1,1
106.67,1,1
106.675,1,1
106.68,1,1
106.685,1,1
106.69,1,1
106.695,1,1
106.7,1,1
106.705,1,1
106.71,1,1
106.715,1,1
106.72,1,1
106.725,1,1
106.73,1,1
106.735,1,1
106.74,1,1
106.745,1,1
106.75,1,1
106.755,1,1
106.76,1,1
106.765,1,1
106.77,1,1
106.775,1,1
106.78,1,1
106.785,1,1
106.79,1,1
106.795,1,1
106.8,1,1
106.805,1,1
106.81,1,1
106.815,1,1
106.82,1,1
106.825,1,1
106.83,1,1
106.835,1,1
106.84,1,1
106.845,1,1
106.85,1,1
106.855,1,1
106.86,1,1
106.865,1,1
106.87,1,1
106.875,1,1
106.88,1,1
106.885,1,1
106.89,1,1
106.895,1,1
106.9,1,1
106.905,1,1
106.91,1,1
106.915,1,1
106.92,1,1
106.925,1,1
106.93,1,1
106.935,1,1
106.94,1,1
106.945,1,1
106.95,1,1
106.955,1,1
106.96,1,1
106.965,1,1
106.97,1,1
106.975,1,1
106.98,1,1
106.985,1,1
106.99,1,1
106.995,1,1
107,1,1
107.005,1,1
107.01,1,1
107.015,1,1
107.02,1,1
107.025,1,1
107.03,1,1
107.035,1,1
107.04,1,1
107.045,1,1
107.05,1,1
107.055,1,1
107.06,1,1
107.065,1,1
107.07,1,1
107.075,1,1
107.08,1,1
107.085,1,1
107.09,1,1
107.095,1,1
107.1,1,1
107.105,1,1
107.11,1,1
107.115,1,1
107.12,1,1
107.125,1,1
107.13,1,1
