time,hip_flexion_l_velocity,hip_adduction_l_velocity,hip_rotation_l_velocity,knee_angle_l_velocity,ankle_angle_l_velocity,subtalar_angle_l_velocity,hip_flexion_r_velocity,hip_adduction_r_velocity,hip_rotation_r_velocity,knee_angle_r_velocity,ankle_angle_r_velocity,subtalar_angle_r_velocity
110,-240.46245600441,-23.2580711851029,-111.358025654508,304.898634795437,-406.393336296277,-9.76204251113486,-86.5495785033855,54.2946310112793,-19.5980746987285,604.044300780743,-35.9413173325287,101.933107540591
110.005,-229.039035657055,-18.0853601576726,-102.751248061946,288.927551595756,-402.582310982471,-16.7181711052304,-95.780081461939,47.5927951226897,-22.5272459981652,609.434686405933,-34.7949378698989,116.085257814021
110.01,-216.608773774396,-12.7387511698681,-92.5060687738767,270.429969242158,-395.495293052653,-23.9675658378082,-103.963790597382,40.2192013036388,-25.5277712455569,611.77076757557,-33.5983627356407,129.432140380544
110.015,-203.249648941625,-7.31158226396737,-80.7374102865139,249.451830701953,-385.17735458567,-31.4774857574332,-111.07327738747,32.3064131507592,-28.5595305909914,610.929061676532,-32.3688493367011,141.63972075904
110.02,-189.041235229636,-1.90532349839754,-67.5952715949447,226.058985924411,-371.723052505714,-39.2029078106004,-117.089425082616,24.0044553257862,-31.5744708039244,606.810582151739,-31.1096047112732,152.386284495105
110.025,-174.064144309545,3.37266205653948,-53.2619091951618,200.338283358652,-355.276007301576,-47.0869079806271,-122.000828737153,15.4775422779785,-34.5176208125162,599.344034643578,-29.8102194770012,161.3702630673
110.03,-158.399665847646,8.41167268816832,-37.9480125668816,172.398421584346,-336.027312254082,-55.0614998882019,-125.803230917792,6.90027780293646,-37.3284843426375,588.488615469373,-28.4477205165923,168.317822603496
110.035,-142.129592607871,13.1004628495352,-21.8879757833738,142.370513976927,-314.212782673621,-63.0488890291485,-128.499021857032,-1.54656629042315,-39.9427732035752,574.236331932717,-26.9881686533868,172.990017987162
110.04,-125.336204302699,17.330194350111,-5.33439948830067,110.40832296486,-290.109089666315,-70.9630862977676,-130.096825067369,-9.68056887542583,-42.2944283894352,556.613776852261,-25.3887047284294,175.189319597691
110.045,-108.102373599321,20.9974534126742,11.4480143408089,76.6881255906,-264.028857395892,-78.7118129896221,-130.611181621806,-17.3223407771711,-44.3178608939944,535.683305092366,-23.5999303098082,174.765329664601
110.05,-90.5117496029867,24.007239456153,28.1889898510774,41.4081787834584,-236.314835390057,-86.1986216741844,-130.062338956762,-24.3002269847651,-45.9503307866813,511.543576966519,-21.5684983611816,171.619520005848
110.055,-72.648969177607,26.2758307428782,44.6194259060765,4.78776101076317,-207.333287039852,-93.3251533953913,-128.476143499272,-30.4548859848295,-47.1343724779029,484.329451435464,-19.2397848917948,165.708842633281
