time,left,right
110,1,1
110.005,1,1
110.01,1,1
110.015,1,1
110.02,1,1
110.025,1,1
110.03,1,1
110.035,1,1
110.04,1,1
110.045,1,1
110.05,1,1
110.055,1,1
110.06,1,1
110.065,1,1
110.07,1,1
110.075,1,1
110.08,1,1
110.085,1,1
110.09,1,1
110.095,1,1
110.1,1,1
110.105,1,1
110.11,1,1
110.115,1,1
110.12,1,1
110.125,1,1
110.13,1,1
110.135,1,1
110.14,1,1
110.145,1,1
110.15,1,1
110.155,1,1
110.16,1,1
110.165,1,1
110.17,1,1
110.175,1,1
110.18,1,1
110.185,1,1
110.19,1,1
110.195,1,1
110.2,1,1
110.205,1,1
110.21,1,1
110.215,1,1
110.22,1,1
110.225,1,1
110.23,1,1
110.235,1,1
110.24,1,1
110.245,1,1
110.25,1,1
110.255,1,1
110.26,1,1
110.265,1,1
110.27,1,1
110.275,1,1
110.28,1,1
110.285,1,1
110.29,1,1
110.295,1,1
110.3,1,1
110.305,1,1
110.31,1,1
110.315,1,1
110.32,1,1
110.325,1,1
110.33,1,1
110.335,1,1
110.34,1,1
110.345,1,1
110.35,1,1
110.355,1,1
110.36,1,1
110.365,1,1
110.37,1,1
110.375,1,1
110.38,1,1
110.385,1,1
110.39,1,1
110.395,1,1
110.4,1,1
110.405,1,1
110.41,1,1
110.415,1,1
110.42,1,1
110.425,1,1
110.43,1,1
110.435,1,1
110.44,1,1
110.445,1,1
110.45,1,1
110.455,1,1
110.46,1,1
110.465,1,1
110.47,1,1
110.475,1,1
110.48,1,1
110.485,1,1
110.49,1,1
110.495,1,1
110.5,1,1
110.505,1,1
110.51,1,1
110.515,1,1
110.52,1,1
110.525,1,1
110.53,1,1
110.535,1,1
110.54,1,1
110.545,1,1
110.55,1,1
110.555,1,1
110.56,1,1
110.565,1,1
110.57,1,1
110.575,1,1
110.58,1,1
110.585,1,1
110.59,1,1
110.595,1,1
110.6,1,1
110.605,1,1
110.61,1,1
110.615,1,1
110.62,1,1
110.625,1,1
110.63,1,1
110.635,1,1
110.64,1,1
110.645,1,1
110.65,1,1
110.655,1,1
110.66,1,1
110.665,1,1
110.67,1,1
110.675,1,1
110.68,1,1
110.685,1,1
110.69,1,1
110.695,1,1
110.7,1,1
110.705,1,1
110.71,1,1
110.715,1,1
110.72,1,1
110.725,1,1
110.73,1,1
110.735,1,1
110.74,1,1
110.745,1,1
110.75,1,1
110.755,1,1
110.76,1,1
110.765,1,1
110.77,1,1
110.775,1,1
110.78,1,1
110.785,1,1
110.79,1,1
110.795,1,1
110.8,1,1
110.805,1,1
110.81,1,1
110.815,1,1
110.82,1,1
110.825,1,1
110.83,1,1
110.835,1,1
110.84,1,1
110.845,1,1
110.85,1,1
110.855,1,1
110.86,1,1
110.865,1,1
110.87,1,1
110.875,1,1
110.88,1,1
110.885,1,1
110.89,1,1
110.895,1,1
110.9,1,1
110.905,1,1
110.91,1,1
110.915,1,1
110.92,1,1
110.925,1,1
110.93,1,1
110.935,1,1
110.94,1,1
110.945,1,1
110.95,1,1
110.955,1,1
110.96,1,1
110.965,1,1
110.97,1,1
110.975,1,1
110.98,1,1
110.985,1,1
110.99,1,1
110.995,1,1
111,1,1
111.005,1,1
111.01,1,1
111.015,1,1
111.02,1,1
111.025,1,1
111.03,1,1
111.035,1,1
111.04,1,1
111.045,1,1
111.05,1,1
111.055,1,1
111.06,1,1
111.065,1,1
111.07,1,1
111.075,1,1
111.08,1,1
111.085,1,1
111.09,1,1
111.095,1,1
111.1,1,1
111.105,1,1
111.11,1,1
111.115,1,1
111.12,1,1
111.125,1,1
111.13,1,1
111.135,1,1
111.14,1,1
111.145,1,1
111.15,1,1
111.155,1,1
111.16,1,1
111.165,1,1
111.17,1,1
111.175,1,1
111.18,1,1
111.185,1,1
111.19,1,1
111.195,1,1
111.2,1,1
111.205,1,1
111.21,1,1
111.215,1,1
111.22,1,1
111.225,1,1
111.23,1,1
111.235,1,1
111.24,1,1
111.245,1,1
111.25,1,1
111.255,1,1
111.26,1,1
111.265,1,1
111.27,1,1
111.275,1,1
111.28,1,1
111.285,1,1
111.29,1,1
111.295,1,1
111.3,1,1
111.305,1,1
111.31,1,1
111.315,1,1
111.32,1,1
111.325,1,1
111.33,1,1
111.335,1,1
111.34,1,1
111.345,1,1
111.35,1,1
111.355,1,1
111.36,1,1
111.365,1,1
111.37,1,1
111.375,1,1
111.38,1,1
111.385,1,1
111.39,1,1
111.395,1,1
111.4,1,1
111.405,1,1
111.41,1,1
111.415,1,1
111.42,1,1
111.425,1,1
111.43,1,1
111.435,1,1
111.44,1,1
111.445,1,1
111.45,1,1
111.455,1,1
111.46,1,1
111.465,1,1
111.47,1,1
111.475,1,1
111.48,1,1
111.485,1,1
111.49,1,1
111.495,1,1
111.5,1,1
111.505,1,1
111.51,1,1
111.515,1,1
111.52,1,1
111.525,1,1
111.53,1,1
111.535,1,1
111.54,1,1
111.545,1,1
111.55,1,1
111.555,1,1
111.56,1,1
111.565,1,1
111.57,1,1
111.575,1,1
111.58,1,1
111.585,1,1
111.59,1,1
111.595,1,1
111.6,1,1
111.605,1,1
111.61,1,1
111.615,1,1
111.62,1,1
111.625,1,1
111.63,1,1
111.635,1,1
111.64,1,1
111.645,1,1
111.65,1,1
111.655,1,1
111.66,1,1
111.665,1,1
111.67,1,1
111.675,1,1
111.68,1,1
111.685,1,1
111.69,1,1
111.695,1,1
111.7,1,1
111.705,1,1
111.71,1,1
111.715,1,1
111.72,1,1
111.725,1,1
111.73,1,1
111.735,1,1
111.74,1,1
111.745,1,1
111.75,1,1
111.755,1,1
111.76,1,1
111.765,1,1
111.77,1,1
111.775,1,1
111.78,1,1
111.785,1,1
111.79,1,1
111.795,1,1
111.8,1,1
111.805,1,1
111.81,1,1
111.815,1,1
111.82,1,1
111.825,1,1
111.83,1,1
111.835,1,1
111.84,1,1
111.845,1,1
111.85,1,1
111.855,1,1
111.86,1,1
111.865,1,1
111.87,1,1
111.875,1,1
111.88,1,1
111.885,1,1
111.89,1,1
111.895,1,1
111.9,1,1
111.905,1,1
111.91,1,1
111.915,1,1
111.92,1,1
111.925,1,1
111.93,1,1
111.935,1,1
