time,fp_l_force_x,fp_l_force_y,fp_l_force_z,fp_l_cop_x,fp_l_cop_y,fp_l_cop_z,fp_r_force_x,fp_r_force_y,fp_r_force_z,fp_r_cop_x,fp_r_cop_y,fp_r_cop_z
110,14.48763,497.681,-102.7202,0.2957807,0,-0.8339164,0,0,0,0,0,0
110.005,11.14112,453.8977,-96.3991,0.2955506,0,-0.8247629,0,0,0,0,0,0
110.01,7.833933,414.7342,-88.25485,0.2951994,0,-0.8159681,0,0,0,0,0,0
110.015,4.951622,379.4084,-79.04615,0.2947346,0,-0.8077705,0,0,0,0,0,0
110.02,2.697655,346.8657,-69.56537,0.2941821,0,-0.8002866,0,0,0,0,0,0
110.025,1.026814,315.9556,-60.52515,0.2935692,0,-0.7934641,0,0,0,0,0,0
110.03,-0.3325602,285.6156,-52.4863,0.2929009,0,-0.7870945,0,0,0,0,0,0
110.035,-1.745872,255.0375,-45.80256,0.2921477,0,-0.7808855,0,0,0,0,0,0
110.04,-3.477031,223.7964,-40.56686,0.2912563,0,-0.7745847,0,0,0,0,0,0
110.045,-5.531337,191.9202,-36.58408,0.2901774,0,-0.7681344,0,0,0,0,0,0
110.05,-7.625148,159.8848,-33.41342,0.2888943,0,-0.761833,0,0,0,0,0,0
110.055,-9.298322,128.531,-30.49513,0.2874333,0,-0.7564883,0,0,0,0,0,0
110.06,-10.10668,98.91358,-27.32335,0.2858374,0,-0.7535686,0,0,0,0,0,0
110.065,-9.798709,72.10204,-23.59825,0.2840715,0,-0.7553474,0,0,0,0,0,0
110.07,0,0,0,0,0,0,0,0,0,0,0,0
110.075,0,0,0,0,0,0,0,0,0,0,0,0
110.08,0,0,0,0,0,0,0,0,0,0,0,0
110.085,0,0,0,0,0,0,0,0,0,0,0,0
110.09,0,0,0,0,0,0,0,0,0,0,0,0
110.095,0,0,0,0,0,0,0,0,0,0,0,0
110.1,0,0,0,0,0,0,0,0,0,0,0,0
110.105,0,0,0,0,0,0,0,0,0,0,0,0
110.11,0,0,0,0,0,0,0,0,0,0,0,0
110.115,0,0,0,0,0,0,0,0,0,0,0,0
110.12,0,0,0,0,0,0,0,0,0,0,0,0
110.125,0,0,0,0,0,0,0,0,0,0,0,0
110.13,0,0,0,0,0,0,0,0,0,0,0,0
110.135,0,0,0,0,0,0,0,0,0,0,0,0
110.14,0,0,0,0,0,0,0,0,0,0,0,0
110.145,0,0,0,0,0,0,0,0,0,0,0,0
110.15,0,0,0,0,0,0,0,0,0,0,0,0
110.155,0,0,0,0,0,0,0,0,0,0,0,0
110.16,0,0,0,0,0,0,0,0,0,0,0,0
110.165,0,0,0,0,0,0,-5.172906,96.11163,-25.25712,0.4676599,0,-1.169947
110.17,0,0,0,0,0,0,-16.7241,211.2179,-30.98279,0.4426702,0,-1.15194
110.175,0,0,0,0,0,0,-29.1994,361.8216,-35.80585,0.4307148,0,-1.143828
110.18,0,0,0,0,0,0,-39.39958,536.0601,-39.19136,0.4234398,0,-1.138696
110.185,0,0,0,0,0,0,-44.27172,716.6354,-39.93168,0.4186319,0,-1.134715
110.19,0,0,0,0,0,0,-42.11322,884.7523,-35.9567,0.415461,0,-1.131267
110.195,0,0,0,0,0,0,-33.48838,1024.664,-24.79589,0.4135422,0,-1.128208
110.2,0,0,0,0,0,0,-21.3986,1127.295,-4.66486,0.4126494,0,-1.125625
110.205,0,0,0,0,0,0,-10.48213,1191.8,24.3424,0.4125981,0,-1.123686
110.21,0,0,0,0,0,0,-5.430722,1224.717,59.67664,0.4131884,0,-1.1225
110.215,0,0,0,0,0,0,-9.233134,1237.276,96.80859,0.4141885,0,-1.121991
110.22,0,0,0,0,0,0,-22.03051,1241.9,130.5866,0.4153584,0,-1.121835
110.225,0,0,0,0,0,0,-41.13131,1249.052,156.8003,0.4164984,0,-1.121498
110.23,0,0,0,0,0,0,-62.16954,1265.294,173.24,0.4174859,0,-1.12039
110.235,0,0,0,0,0,0,-80.81771,1292.849,179.9372,0.418271,0,-1.11804
110.24,0,0,0,0,0,0,-94.23538,1330.412,178.7207,0.4188426,0,-1.114234
110.245,0,0,0,0,0,0,-101.6722,1374.632,172.4197,0.4192025,0,-1.109037
110.25,0,0,0,0,0,0,-104.1506,1421.621,163.9992,0.4193612,0,-1.102736
110.255,0,0,0,0,0,0,-103.5864,1468.086,155.807,0.4193444,0,-1.095733
110.26,0,0,0,0,0,0,-101.8455,1511.879,149.0587,0.4191924,0,-1.088415
110.265,0,0,0,0,0,0,-100.1126,1552.031,143.6645,0.4189523,0,-1.081045
110.27,0,0,0,0,0,0,-98.70994,1588.416,138.4637,0.4186715,0,-1.073712
110.275,0,0,0,0,0,0,-97.30829,1621.251,131.8074,0.4183965,0,-1.066342
110.28,0,0,0,0,0,0,-95.35697,1650.627,122.2769,0.4181707,0,-1.058782
110.285,0,0,0,0,0,0,-92.5316,1676.23,109.2419,0.4180246,0,-1.050889
110.29,0,0,0,0,0,0,-89.01243,1697.305,93.04691,0.4179633,0,-1.042602
