time,pelvis_imu_accel_x,pelvis_imu_accel_y,pelvis_imu_accel_z,pelvis_imu_gyro_x,pelvis_imu_gyro_y,pelvis_imu_gyro_z,thigh_imu_l_accel_x,thigh_imu_l_accel_y,thigh_imu_l_accel_z,thigh_imu_l_gyro_x,thigh_imu_l_gyro_y,thigh_imu_l_gyro_z,shank_imu_l_accel_x,shank_imu_l_accel_y,shank_imu_l_accel_z,shank_imu_l_gyro_x,shank_imu_l_gyro_y,shank_imu_l_gyro_z,foot_imu_l_accel_x,foot_imu_l_accel_y,foot_imu_l_accel_z,foot_imu_l_gyro_x,foot_imu_l_gyro_y,foot_imu_l_gyro_z,thigh_imu_r_accel_x,thigh_imu_r_accel_y,thigh_imu_r_accel_z,thigh_imu_r_gyro_x,thigh_imu_r_gyro_y,thigh_imu_r_gyro_z,shank_imu_r_accel_x,shank_imu_r_accel_y,shank_imu_r_accel_z,shank_imu_r_gyro_x,shank_imu_r_gyro_y,shank_imu_r_gyro_z,foot_imu_r_accel_x,foot_imu_r_accel_y,foot_imu_r_accel_z,foot_imu_r_gyro_x,foot_imu_r_gyro_y,foot_imu_r_gyro_z
110,1.90992976479365,3.9158549939473,0.319657294020485,-33.3635944025249,-37.556037876711,-17.0696045361161,5.25223032428396,13.9465510635098,2.81718327306638,54.6140940745349,81.7406852146943,-253.307099960103,4.70111172691561,15.296987937328,0.682509138239738,29.5427393488964,93.7770159582205,51.5930555100892,-6.64135365072397,16.0862695764253,-1.17746759461238,-34.0307700216378,55.6701703265184,-340.011759664834,-6.99037353087567,-3.91438795768324,0.624213699295255,5.43031869288213,-26.7460875905173,-103.722281398666,-16.1332543889498,6.31898039677815,0.394493805792485,25.8658311979128,-8.70541709228665,500.160553653344,-26.0845736133767,22.6537261498964,-0.882202513471611,127.798650721658,31.8505480184668,450.225708540439
110.005,1.59552814906051,3.40975346051083,0.583010463846132,-29.7447484537666,-33.9209558776762,-18.711600499656,6.04908710064557,13.6803772808928,3.34168711841974,53.3868198022036,75.7378277263873,-243.405458928944,5.49768337231793,14.1406750282958,1.66600334255518,32.3083258226184,86.8633422389155,45.5300285928069,-7.36247700640289,15.6776985127426,0.341561243918719,-27.4472626711487,54.4984479416893,-341.940878484844,-6.66639359320624,-3.64091608400353,0.681955585697652,3.73888644779415,-29.7355034115176,-114.57316869031,-17.3174724643471,6.96760768232385,0.813936773508591,26.947463381759,-13.1134368360464,494.704115232957,-28.9333923139321,22.2103225584708,-0.0578473569377094,137.277004868136,39.8749564249825,444.397411603179
110.01,1.25963205346123,2.95381654314413,0.850414265964565,-25.5237363019071,-29.9301988314868,-20.2429952908066,6.83638680280379,13.4019716725804,3.87707151449499,51.6819294203624,68.8018886654508,-232.462781070341,6.13098852798618,12.8509608297415,2.74182626639149,34.3656783984828,78.9073475279565,37.9801935983214,-8.05922857038617,15.0357274188384,2.0065554198494,-20.2444475196985,52.8496085091663,-342.250802491564,-6.23929021490407,-3.26348461884205,0.68577499124873,1.99504886784046,-32.85543976536,-124.267111816162,-18.3324484240894,7.63157557216729,1.25236084604399,27.6984148257346,-17.7805780735102,487.351788911727,-31.6479672175805,21.6370222569346,0.858859327357284,145.539133200552,47.5669366723934,436.908847762367
110.015,0.905422938575748,2.54196302274476,1.11685026451999,-20.7665465260871,-25.6285610630078,-21.6224463739523,7.6093125436991,13.1103379200668,4.41312479171817,49.4931157355455,61.0006713819473,-220.517306080144,6.60769169770914,11.4621009806566,3.86898553295641,35.6389035042477,70.0216467034967,28.9510129074109,-8.70173294674455,14.191039990975,3.74801650178024,-12.4646373581515,50.7620058677852,-340.963673036097,-5.71497777438907,-2.79377291970877,0.62921301677779,0.250598322929043,-35.9904195430417,-132.733551058242,-19.1775758943008,8.22455313030031,1.68126055769162,28.0335927848392,-22.5676141159731,478.050625691383,-34.2113947959895,20.8590000600086,1.80946378358787,152.300146743723,54.7617955012676,427.730583158671
110.02,0.536235389686646,2.167652294219,1.37681364131408,-15.5587731291482,-21.0647564572901,-22.8102826936077,8.36351142628944,12.8046806377636,4.93870320504709,46.8282941252758,52.4153308294456,-207.605376037529,6.93944590712157,10.0109459561263,5.00160836427228,36.0884609175185,60.3337782818318,18.4718613273766,-9.26724135375446,13.1854935414933,5.48864890358942,-4.1579224914071,48.2786203379572,-338.124553563382,-5.10067893382337,-2.24413147383383,0.509099845208775,-1.44095574290283,-39.0149458224019,-139.913040565588,-19.843036494101,8.69882905350537,2.06880285471305,27.8923977405346,-27.3120537618126,466.761033415165,-36.5967785856451,19.8426635251489,2.73153813818781,157.318470099505,61.3032114891923,416.850492931998
110.025,0.155549152152153,1.82422879844312,1.62445783314443,-10.0037712282571,-16.2908707140358,-23.7695748587623,9.09475348793025,12.484442570552,5.44185420492329,43.7107244183578,43.1385559079629,-193.761857906558,7.14190681784048,8.53571324779365,6.0907228597398,35.7141602292835,49.9802454766261,6.59469877572405,-9.74187971218061,12.0695562852091,7.14662601828393,4.61946685633598,45.4468477561864,-333.801582372789,-4.40475300560195,-1.62739746570392,0.32567955007809,-3.02605215024353,-41.7989833334934,-145.757507378539,-20.3234091327232,9.01960643932287,2.3824725502722,27.2453754540602,-31.836278712438,453.459706465094,-38.778390121549,18.5686974091099,3.5623957333389,160.406244221069,67.0448998459004,404.274902199829
110.03,-0.233013893042223,1.5052611287625,1.85378974000011,-4.22014011317037,-11.3617727197807,-24.4671973597121,9.79852832747709,12.1493175578695,5.91001565915861,40.1796069518455,33.2727605407106,-179.02120903717,7.25663841495169,7.08126325605655,7.08620445778167,34.5562463726688,39.1009660399111,-6.60614954772228,-10.1015230993045,10.9122988952088,8.63805134116467,13.8068935579817,42.3186610203337,-328.085971557441,-3.6365735839501,-0.956716640108877,0.0825250358624399,-4.45271051888122,-44.2136887017809,-150.230418216972,-20.6593116695899,9.12837021641745,2.59150927438899,26.0982471511325,-35.9574115825454,438.142248042933,-40.7691350629929,16.9910436126983,4.24341038463028,161.436440184094,71.8516921983871,390.030004214188
110.035,-0.625692623832798,1.20485795910719,2.05890738981714,1.66139626556701,-6.33446972297661,-24.8748459055192,10.4696281835958,11.7992472302714,6.33031358313197,36.2900562405391,22.9283640750896,-163.419152103932,7.34562777610045,5.69543937808413,7.93906851559137,32.6945520803202,27.8346241343263,-21.035116786429,-10.3165504607174,9.7966403365662,9.88070826028,23.3409635863195,38.9510128504277,-321.091758715334,-2.80645967562986,-0.245366820830227,-0.213740970466833,-5.67204883707365,-46.1370866928017,-153.306915626195,-20.9421330107799,8.95627008534863,2.66957855868237,24.4928572393249,-39.4980285539227,420.825344631648,-42.6265742544251,15.0490717606119,4.72533606624724,160.346173871511,75.6004496395599,374.163535017244
110.04,-1.01859453249233,0.917945103274068,2.2342662223721,7.50161733447696,-1.26739338005342,-24.969968597602,11.1017738361189,11.4344126821954,6.68997225437812,32.1123605427363,12.2222157557846,-146.994859543464,7.44961143095945,4.41697492107949,8.60383660621963,30.2457701532442,16.3153186407338,-36.5773623299314,-10.3854814420797,8.79245409584419,10.7995163621753,33.1569067269048,35.4062940552387,-312.95519087803,-1.92565140765183,0.493422539564483,-0.553890636599393,-6.63962339869031,-47.4593942386878,-154.9739782634,-21.1804757889756,8.53206121449908,2.59779583575978,22.504907574132,-42.2967254268199,401.548372760787,-44.3339138749421,12.7902751992869,4.97361268817072,157.136067724014,78.1812532881062,356.746510698207
110.045,-1.40771332525602,0.640491168535605,2.37495547060952,13.1568272701413,3.78039067825194,-24.7365678158018,11.6873417419578,11.0552343280674,6.97683634349506,27.7304529058887,1.27618729064537,-129.793482504975,7.58488984718564,3.27681028855338,9.04094805686,27.3589540610421,4.67076208056889,-53.1014541211013,-10.3334320666622,7.95154102181163,11.3306265841144,43.1895158636448,31.7526302831026,-303.833604793144,-1.00630956018337,1.24666024946268,-0.926663634755036,-7.31655166219894,-48.0877164883525,-155.230643062514,-21.2738509765621,7.96194400063189,2.36673029669685,20.2386931761036,-44.2175610692218,380.374351019763,-45.7751874038539,10.3557042976341,4.97057494701462,151.865883322328,79.4992484578013,337.874684681648
110.05,-1.78896016282489,0.369673108849755,2.47696309984476,18.4831372484336,8.75004903922445,-24.1658307066836,12.2172459629052,10.6623933700108,7.17998620840534,23.2395530606495,-9.78407563849214,-111.868802898622,7.76053673242848,2.30408137007934,9.21906576946322,24.2093957922378,-6.97788808864176,-70.4625728603628,-10.1935877870554,7.31583849821028,11.4243658521315,53.3735099142114,28.0637976627788,-293.903667279488,-0.0615098648654372,2.00179670416605,-1.31942363086021,-7.67040209903051,-47.9498787914308,-154.088301751394,-21.1615115485441,7.30884810938354,1.97792290738836,17.8193706913862,-45.1575358810541,357.390192315208,-46.8711495059291,7.84377565410064,4.71661462306602,144.647000748994,79.4773662357077,317.669299863453
110.055,-2.15821102874401,0.103977203988244,2.53740687756625,23.3408636035017,13.5839121874145,-23.2565501931945,12.6810159708917,10.2568864272274,7.29040730815422,18.7429914096528,-20.8302845088414,-93.2857469643218,7.98035874639944,1.52616342820321,9.117068190415,20.9910627931104,-18.5146761153483,-88.5059981935702,-10.0017816074227,6.91694075963126,11.0482674086679,63.6432438021145,24.4185658253443,-283.358856128969,0.894800111344289,2.74694183200156,-1.71885213446967,-7.67585557348622,-46.9972134702858,-151.571054426305,-20.8433598402018,6.59116720935948,1.44404118399903,15.3835367580085,-45.0514952741312,332.706258171093,-47.6008197232344,5.30578938270711,4.23041780355303,135.632602311691,78.0599376762904,296.276722399825
110.06,-2.51137091588822,-0.15676475827872,2.5547106177695,27.5988898520839,18.2264515494588,-22.0153054847095,13.0670916446635,9.84012070290747,7.30165627956349,14.3482944081166,-31.7325914137155,-74.1224819268546,8.24310628622781,0.967921506992953,8.72577468486014,17.9078109160573,-29.8262784328955,-107.070611735079,-9.79275107381116,6.77537410284836,10.189800699334,73.9317632802233,20.8993331087571,-272.406096983648,1.84791083901937,3.47109491121198,-2.11163434654269,-7.31515756459988,-45.2061872013235,-147.716073462481,-20.3256462725208,5.81676362776674,0.787373320390522,13.0690390447217,-43.8741456358161,306.45526294019,-47.9530563267802,2.78569722569254,3.54742650345721,125.00659314759,75.2169906624052,273.866657381997
110.065,-2.84445352307989,-0.411400357454459,2.52870842188607,31.138839282716,22.6252728145846,-20.4563809536652,13.3633312853902,9.41405070370992,7.21045342387458,10.1626889214866,-42.3607146058342,-54.4718290499427,8.54303241753152,0.650930945585384,8.04930236385927,15.1636368364761,-40.7987034367917,-125.992153960146,-9.59666540478852,6.90096782390549,8.85857985716257,84.1692855614421,17.5899966588714,-261.261523939016,2.78254828704412,4.16437892664634,-2.48509606935947,-6.57838806516045,-42.5788292790069,-142.573907093409,-19.623642713011,4.99443393204176,0.0379908183084265,11.0049740517618,-41.6391907556007,278.79061536755,-47.9318890339386,0.330225839998818,2.71544532457793,112.972338630876,70.9488203350855,250.628843491086
110.07,-3.15367317307034,-0.657535343731845,2.46066549548782,33.858909471106,26.732089391623,-18.6014144834897,13.5577002517499,8.98134952373671,7.01712759535273,6.28826208997032,-52.5852047837368,-34.4417692168452,8.87071698709847,0.592722253301721,7.10591409791745,12.9522978629822,-51.3138875617661,-145.106003998698,-9.436304293636,7.29417782371047,7.08782770867393,94.2812697105688,14.5730898471861,-250.145398328704,3.68316692830149,4.81826758256558,-2.82775774400243,-5.46357614377783,-39.1419974335868,-136.208638134658,-18.7442065883621,4.1558156086373,-0.768471335819726,9.30274609923802,-38.3958968826452,249.884313170621,-47.5428960513197,-1.98852103071992,1.78889987333456,99.7422169117933,65.2902867978153,226.768365044491
110.075,-3.43554394785083,-0.891656670830603,2.35321128352507,35.6772304778893,30.5036355364276,-16.4787802094349,13.639080990362,8.54559907733955,6.72584693885439,2.81708083065771,-62.2789463282431,-14.1548895432837,9.21403909904425,0.806101883896834,5.92820456019754,11.4467106992768,-61.2468957867692,-164.249311731628,-9.32519749426929,7.94809204913249,4.93482169260553,104.186314383602,11.9263095487664,-239.276295686435,4.53433117280317,5.4257893908114,-3.12978036307946,-3.97668020274692,-34.9455901062859,-128.697812680279,-17.6702560729446,3.35310628457062,-1.59351209498645,8.04889035048781,-34.2236366290824,219.924519901091,-46.7775799300305,-4.07491077771981,0.824353090852141,85.5287925304505,58.3142404505994,202.499954825507
110.08,-3.68697980162052,-1.10928845149568,2.21018848045055,36.5346241674026,33.9024775710461,-14.1227249568485,13.5981244327639,8.11147583813695,6.34458779982674,-0.173381050479534,-71.3189691444482,6.25328458909344,9.55441511759764,1.29715291867129,4.56240959259995,10.7886377055739,-70.4644356938587,-183.262394457815,-9.27048541990139,8.84731304905284,2.48019776017761,113.794176137855,9.71863536074968,-228.864747282779,5.32116343410116,5.98169122748621,-3.38328740603898,-2.13144528640606,-30.0598760750287,-120.132067050254,-16.4674358251269,2.59835199828409,-2.39890937895614,7.30012988477595,-29.2251190527947,189.11295115424,-45.7092002900769,-5.88734671046421,-0.1261740434366,70.5381481403625,50.1335102584046,178.041839398962
110.085,-3.90538880477055,-1.30516893019507,2.03642908987078,36.3966624173515,36.8976838892225,-11.5722915217176,13.4280521439437,7.68490322689201,5.88482238302216,-2.62415048535731,-79.5886149854513,26.637018663561,9.836255790992,2.05399103868387,3.06633364250546,11.0792660114944,-78.825301888448,-201.989405764161,-9.29633178458918,9.94617003869678,-0.173446173787532,123.004231997564,8.00630301686174,-219.106590545904,6.02982530090907,6.48254401386275,-3.58255617989211,0.0508616359640627,-24.5721587692095,-110.614407278401,-15.3023627629905,1.86677654917654,-3.1489201659592,7.0808791046185,-23.5190729271691,157.662180588771,-44.5090986969785,-7.44052178013397,-1.02065706453683,54.9656095719861,40.9010018353954,153.60976244572
110.09,-4.08875477490596,-1.47343695460018,1.83747529333471,35.2549461876258,39.4653199734529,-8.8700741654044,13.1253209983335,7.27314023290169,5.36093924971002,-4.49767042066675,-86.9800596374946,46.8439973335211,9.96760644009549,3.04107762640078,1.50644073620269,12.371361074077,-86.1831792311773,-220.278379126259,-9.44323495764977,11.1658866551001,-2.90599150495406,131.704710099192,6.82892979592776,-210.176332721075,6.64799154180442,6.92677603287061,-3.7240803554571,2.5418457546553,-18.5830196487459,-100.259130151501,-14.2658086537548,1.1820043166938,-3.81207453428228,7.38315880495297,-17.2331146611942,125.792948836317,-43.2822543750658,-8.69726435595637,-1.82547613934514,38.9938092081969,30.8076175836437,129.411793804812
110.095,-4.23570033953904,-1.60781769280087,1.61926771126196,33.1275545840998,41.5887430186187,-6.06086139234597,12.6900779802774,6.88477906240471,4.78944404882996,-5.77946652308057,-93.3971430274422,66.7195965908301,9.87888864485218,4.21276015977295,-0.0458916106746967,14.6637074911674,-92.3919597367998,-237.98082918223,-9.72600172576892,12.435466106666,-5.58863151939623,139.772979293308,6.20609929917907,-202.220856651643,7.16527602931235,7.3146247038568,-3.80651267837563,5.30651907484064,-12.2023907244797,-89.1904126948858,-13.3476491725966,0.608592457883588,-4.36232898712761,8.16868139770077,-10.4974165005595,93.7315254257791,-42.0399016601093,-9.5729404641042,-2.5129603409112,22.7927910297241,20.0779030132732,105.644398601984
