time,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r
110,-6.50397832,2.39348769,-13.31167608,-16.31479682,-5.74093912,5.17882085,37.90767608,-0.83266466,0.17346753,-60.22880042,-5.76770035,-5.74145115
110.005,-7.35341538,2.29888665,-13.99348867,-14.88130876,-7.82846635,5.43854828,37.75833969,-0.5643887,0.13161745,-57.24364763,-5.8108156,-5.30363719
110.01,-8.70122201,2.13062139,-14.56958327,-13.43710747,-9.95557424,5.09173891,36.99513813,-0.2208893,0.01733368,-54.13473671,-5.774933,-4.58822559
110.015,-9.4204401,2.10200283,-15.16563188,-12.2005203,-11.95258857,5.31961799,36.7567267,-0.0381201,-0.02043498,-51.08820935,-5.85854573,-4.05563849
110.02,-10.4956764,2.00013961,-15.65346117,-10.9582866,-14.00595755,4.92873089,36.07520671,0.2327364,-0.12991869,-47.96106425,-5.86318777,-3.19438782
110.025,-11.2227155,2.00466055,-16.08624747,-9.94831816,-15.92220898,4.93762462,35.61101542,0.3390025,-0.21681427,-44.89415154,-5.97067696,-2.49046681
110.03,-11.92573639,2.03125517,-16.44511753,-9.02650679,-17.75294999,4.82015618,35.09274423,0.41781036,-0.30850594,-41.8549564,-6.10848614,-1.70403016
110.035,-12.65877324,2.07279756,-16.65659122,-8.21749036,-19.49713862,4.50120265,34.46520022,0.47284686,-0.42746923,-38.86504636,-6.23573959,-0.80900441
110.04,-13.45884631,2.16179704,-16.6788433,-7.54260666,-21.10327187,3.90635028,33.675957,0.42369896,-0.58241539,-35.94286689,-6.30020791,0.19140701
110.045,-13.94482261,2.27866001,-16.75306746,-7.0857497,-22.53271064,3.70741553,33.1177141,0.33376185,-0.73147313,-33.14733777,-6.54503199,1.01072695
110.05,-14.54358595,2.39917196,-16.57809717,-6.73700755,-23.90687407,3.05427549,32.38034884,0.19983986,-0.95261667,-30.44743404,-6.67760076,2.0256237
110.055,-14.99359223,2.55529531,-16.33184877,-6.60362824,-25.05908052,2.4987213,31.71302322,-0.00993883,-1.18734792,-27.92659134,-6.852283,2.94656442
110.06,-15.26567217,2.72232317,-16.11950483,-6.64232758,-25.98090588,2.23917743,31.16684968,-0.20708771,-1.38123365,-25.53502439,-7.17388892,3.70356997
110.065,-15.56371572,2.87445364,-15.67851477,-6.85671387,-26.84158637,1.56844822,30.52430374,-0.46286227,-1.70412446,-23.321002,-7.37164757,4.60767355
110.07,-15.76294853,3.04648708,-15.15340054,-7.26691518,-27.47231542,0.95461645,29.92364738,-0.74524037,-2.02592724,-21.30042476,-7.55982357,5.4076433
110.075,-15.81582571,3.22215873,-14.79109479,-7.88594567,-27.70815415,0.74700828,29.42686533,-0.91953586,-2.11359858,-19.46041816,-7.70631258,5.83559391
110.08,-15.91784632,3.37187197,-13.85145214,-8.66686926,-28.24411089,-0.41750433,28.79472748,-1.33057748,-2.728453,-17.86333132,-7.78202306,6.82097211
110.085,-15.83706669,3.50695823,-13.61843203,-9.68067589,-28.26237265,-0.55379157,28.33769031,-1.42590444,-2.78154095,-16.46069126,-7.80751395,7.0369
110.09,-15.66836291,3.6669193,-12.30397947,-10.89247356,-28.4025803,-1.80236502,27.82909431,-1.91151958,-3.41237107,-15.27163219,-7.89053044,7.88518797
110.095,-15.43496449,3.78413804,-11.54554173,-12.28493847,-28.11222934,-2.30093129,27.3808677,-2.14090875,-3.66594498,-14.27724046,-7.94895594,8.11727963
110.1,-15.17245577,3.82898903,-11.20570746,-13.8527722,-28.00535785,-2.53115347,26.94571973,-2.1589994,-3.65782908,-13.50288761,-7.87145553,8.22721368
110.105,-14.68122978,3.97341054,-9.82833117,-15.68381836,-27.37674875,-3.60069335,26.5928195,-2.59157309,-4.18740624,-12.97765353,-7.75486861,8.33533173
110.11,-14.09223699,4.03565043,-8.8672451,-17.6705161,-26.95989251,-4.3972969,26.3174946,-2.82115939,-4.46392943,-12.65138631,-7.52108208,8.33769374
110.115,-13.61922646,3.99787758,-8.50638555,-19.76005906,-26.71822576,-4.67286199,25.93711272,-2.75926791,-4.33527124,-12.47868391,-7.33761002,8.30158057
110.12,-12.6911999,4.0654771,-7.23446823,-22.1499691,-25.72183913,-5.65399222,25.87529852,-3.0836061,-4.73735805,-12.60120106,-6.95607822,7.73687861
110.125,-12.00047761,4.00720004,-6.5711138,-24.57980967,-24.93265197,-6.17839236,25.62395344,-3.08052871,-4.75461761,-12.88673433,-6.52008401,7.26893361
110.13,-10.99397226,3.90785281,-5.86422311,-27.20776928,-24.19262464,-6.65243436,25.60416943,-3.09203168,-4.77456464,-13.33989393,-6.18338678,6.48969339
110.135,-10.18671894,3.75734682,-5.31209267,-29.88900413,-23.37724608,-7.13498462,25.41530745,-2.9870306,-4.71891929,-13.99147901,-5.62076246,5.81563333
110.14,-9.06158012,3.52790863,-4.75476613,-32.71920198,-22.53084333,-7.45581025,25.49140623,-2.83001052,-4.62078565,-14.79951373,-5.23373706,4.72283115
110.145,-8.15718997,3.27731271,-4.29075948,-35.57271713,-21.70507013,-7.89376398,25.401276,-2.60598635,-4.51124886,-15.81677377,-4.55792858,3.86947771
110.15,-7.2878119,3.00622876,-4.03213918,-38.4821746,-21.34882877,-8.16472978,25.2807928,-2.30112926,-4.20642442,-16.94428432,-4.09402565,3.40987493
110.155,-5.86286279,2.5196757,-3.47440593,-41.56639717,-20.04012525,-8.36386378,25.61923798,-1.92685182,-4.24646463,-18.20526904,-3.53219335,1.51767029
110.16,-4.64368787,2.11352228,-3.095018,-44.59957087,-19.18303833,-8.58873389,25.84470037,-1.51171292,-4.003543,-19.63470109,-2.8880472,0.28724256
110.165,-3.63044577,1.69645915,-2.77944905,-47.58666442,-18.4784599,-8.90156173,25.93588737,-1.06940327,-3.83624864,-21.2157737,-2.09404598,-0.67163213
110.17,-2.31013555,1.20033483,-2.44648035,-50.63930885,-17.68977908,-8.95687501,26.29801204,-0.55873643,-3.65710642,-22.85063072,-1.54135325,-1.94381286
110.175,-1.13632262,0.72953569,-2.11012009,-53.62799356,-17.00654474,-9.11306681,26.55500539,-0.05467313,-3.50431287,-24.57869709,-0.81593817,-2.96965816
110.18,-0.30918727,0.40433035,-1.91191488,-56.4823055,-16.78415176,-9.32049816,26.56059824,0.38664331,-3.18663626,-26.40614625,-0.21934802,-3.41837468
110.185,0.83738639,-0.12784087,-1.45779905,-59.38861995,-15.8299694,-9.61751896,26.78016943,0.92587992,-3.2452002,-28.20829483,1.03835366,-4.62726444
110.19,1.69869907,-0.43681839,-1.23994631,-62.12192065,-15.66389703,-9.71138539,26.84557177,1.37929682,-2.96252901,-30.10919281,1.50504366,-5.03023579
110.195,3.50500917,-0.97530064,-0.75581441,-65.02509127,-14.54535763,-9.45396246,27.70311841,1.91246941,-3.09697539,-31.97324771,2.48530554,-6.37592903
110.2,4.31625452,-1.2337043,-0.54044977,-67.60771934,-14.3804892,-9.59032348,27.68573239,2.32916622,-2.84541407,-33.82834894,3.06710077,-6.7421881
110.205,5.47893227,-1.59457351,-0.04564386,-70.20699244,-13.61292052,-9.69068049,27.91088928,2.75346805,-2.94582812,-35.62520885,4.38362214,-7.52048565
110.21,6.95673495,-1.8846719,0.34408342,-72.75285399,-12.99861265,-9.37501978,28.45604076,3.13044007,-2.94422563,-37.43442237,5.20583852,-7.86749298
110.215,7.75302425,-2.05695084,0.53876116,-75.03114375,-12.8477274,-9.46971434,28.36992338,3.48758528,-2.72528947,-39.15526381,5.77952525,-8.17734735
110.22,9.25509606,-2.24579674,1.0372284,-77.37926224,-12.00339118,-9.16798198,28.8254272,3.76042105,-2.84655051,-40.79294254,7.17779651,-8.45281746
110.225,10.05366198,-2.36546339,1.2427017,-79.42867545,-11.86479167,-9.23660407,28.64667591,4.07787612,-2.64091038,-42.33289906,7.69821321,-8.70372401
110.23,11.48253956,-2.48123422,1.72966766,-81.54446991,-11.02365891,-8.84195033,28.9199349,4.28517455,-2.78140819,-43.75707309,9.15719607,-8.74169485
110.235,12.31321601,-2.55801748,1.92567841,-83.34492395,-10.87345421,-8.89288488,28.66039555,4.56529339,-2.57700364,-45.07291226,9.66388946,-8.95849041
110.24,13.72231408,-2.5976676,2.36753837,-85.19007545,-10.01704344,-8.41300026,28.79503154,4.71566258,-2.69373624,-46.25039049,11.16118585,-8.81412166
110.245,14.67327287,-2.61095971,2.59811881,-86.76527879,-9.665264,-8.41375145,28.47690714,4.91068752,-2.55787268,-47.2809891,12.00483188,-9.05686074
110.25,15.96879834,-2.6413269,2.93338559,-88.2924482,-9.00491207,-7.93519958,28.40722358,5.09145072,-2.56127417,-48.20548771,13.11514092,-8.72200517
110.255,16.99444283,-2.64196065,3.18716052,-89.60791987,-8.5630646,-7.84024449,28.01231514,5.26281055,-2.48408422,-48.9468087,14.01447692,-8.8228767
110.26,18.18733438,-2.65711282,3.44060047,-90.81759507,-7.99994487,-7.45099988,27.70676141,5.43564717,-2.42404474,-49.57781012,14.94285218,-8.52199573
110.265,19.1978597,-2.64570077,3.6419366,-91.83162843,-7.59203185,-7.4057968,27.15313368,5.59292547,-2.32833275,-50.0164994,15.73632993,-8.62590488
110.27,20.26516136,-2.6570705,3.86306102,-92.7112336,-7.10667581,-7.22143791,26.58013279,5.75915855,-2.26500113,-50.30899056,16.54562699,-8.52269621
110.275,21.29759715,-2.65252712,4.00094966,-93.43681154,-6.7842668,-7.16174777,25.93308319,5.90755229,-2.13444544,-50.49644602,17.08475515,-8.50669898
110.28,22.38732337,-2.68128301,4.24005301,-93.99988753,-6.18652203,-6.90268078,25.23391326,6.08622266,-2.11500409,-50.43348559,17.96077971,-8.23716252
110.285,23.38885218,-2.64930427,4.32304015,-94.37474676,-5.96522831,-6.89803049,24.44534452,6.20143106,-1.95473111,-50.29277349,18.26134,-8.20231059
110.29,24.46045911,-2.72969856,4.54194788,-94.6738558,-5.38400736,-6.65790089,23.62632705,6.40269611,-1.95723055,-49.99386417,19.01407945,-7.81091559
110.295,25.42716028,-2.67755228,4.57762592,-94.71354756,-5.19344826,-6.71561259,22.70953926,6.48421258,-1.7857505,-49.54524048,19.21753611,-7.80027034
110.3,26.38127168,-2.73688078,4.71976162,-94.67280537,-4.76479672,-6.79270642,21.70132909,6.66110634,-1.7618739,-48.94399354,19.69955486,-7.65117925
110.305,27.31864002,-2.69048261,4.72287483,-94.41175245,-4.6101015,-6.86301744,20.69150882,6.72345418,-1.61338188,-48.23493908,19.7748613,-7.57726502
110.31,28.22094167,-2.67380182,4.74074146,-94.00278095,-4.4051909,-7.0005496,19.61047174,6.80302193,-1.50882128,-47.36714138,19.85283024,-7.48723218
110.315,29.03301528,-2.70515059,4.83900654,-93.49721891,-4.16245671,-7.29910832,18.39387653,6.94055251,-1.5113474,-46.36700414,19.84924488,-7.32505696
110.32,29.86827031,-2.69201904,4.79527656,-92.78046051,-4.06255186,-7.45962024,17.23742201,6.99329786,-1.42576369,-45.27190929,19.73372683,-7.20712735
110.325,30.60210052,-2.67288514,4.78158869,-91.93003339,-3.96661189,-7.78712541,15.96197399,7.04367875,-1.40657317,-44.03958091,19.41794021,-7.06481032
110.33,31.03167582,-2.66790583,4.77566158,-90.93756585,-4.14082898,-8.50642068,14.38645101,7.12097119,-1.40300916,-42.68074583,18.8207132,-7.14687614
110.335,31.6825713,-2.58765116,4.67063843,-89.80383544,-4.12251391,-8.86120205,13.08483902,7.07659213,-1.4093197,-41.29089655,18.20629269,-7.00625431
110.34,32.43277903,-2.54740131,4.54568848,-88.57040654,-4.0819711,-9.0249525,11.88740643,7.07834981,-1.31424111,-39.81222654,17.85913498,-6.82687735
110.345,32.60546995,-2.4207309,4.40487786,-87.10320099,-4.45210339,-9.98652956,10.18056135,6.97530591,-1.45018537,-38.20895093,16.56338743,-7.03142883
110.35,33.23394083,-2.37909765,4.21881386,-85.6145354,-4.42254851,-10.16835845,8.95473897,6.91450578,-1.53613361,-36.60820988,15.8677335,-6.72751172
110.355,33.50482481,-2.16613648,4.06514375,-83.904191,-4.73439471,-10.89423497,7.4595509,6.72293615,-1.73648164,-34.95121898,14.47088561,-6.76223606
110.36,33.90613039,-2.01277582,3.83552065,-82.15181356,-4.84281184,-11.26585567,6.10730196,6.54079688,-1.93412885,-33.23632097,13.18367713,-6.47838888
110.365,34.23258486,-1.83932978,3.6080872,-80.25272647,-4.99442803,-11.64570762,4.77422627,6.34330513,-2.191281,-31.51500117,11.82471518,-6.22400027
110.37,34.25034234,-1.64177863,3.30752526,-78.20755758,-5.34487409,-12.26814882,3.19204092,6.09897927,-2.50692506,-29.71612618,10.25181826,-6.28878279
110.375,34.55917909,-1.47464083,3.03518285,-76.11299517,-5.39398403,-12.42382681,1.99636599,5.87518191,-2.85674151,-27.9993388,8.75170853,-5.7781244
110.38,34.39680043,-1.22889374,2.67693826,-73.83191583,-5.7020446,-12.88729232,0.41398264,5.55182772,-3.27327672,-26.20941173,6.99915053,-5.76466202
110.385,34.6361786,-1.05324404,2.3803904,-71.53702415,-5.74283099,-12.91287381,-0.68686044,5.30291699,-3.81350583,-24.52997942,5.33184638,-5.1537268
110.39,34.4268945,-0.78015339,1.99053607,-69.06199787,-5.94803972,-13.10498389,-2.13448846,4.94269183,-4.35647821,-22.79312162,3.45953194,-4.94405381
110.395,34.61866944,-0.72669428,1.69269269,-66.62416567,-5.95988274,-13.00778246,-3.14407089,4.81951505,-4.8482335,-21.1336826,1.99606332,-4.28166912
110.4,34.57475052,-0.42205463,1.30321931,-63.97520711,-6.02791997,-12.82369855,-4.17268264,4.40643504,-5.69881668,-19.62982342,-0.19198413,-3.65177846
110.405,34.14020362,-0.14899335,0.84386416,-61.22328308,-6.09410088,-12.5738189,-5.53923337,4.02583149,-6.34744062,-18.04250416,-2.1345036,-3.35888705
110.41,34.09906912,-0.03474224,0.47325785,-58.49718673,-6.10946221,-12.21274778,-6.42236851,3.81852548,-7.04694748,-16.62367972,-4.00266156,-2.63714681
110.415,33.71590456,0.13967937,0.00939729,-55.63035384,-6.04925069,-11.59554045,-7.51795902,3.52539995,-7.69499235,-15.24765774,-5.88884125,-2.18160036
110.42,33.61114974,0.18143257,-0.37743925,-52.78395547,-6.08967542,-11.08185203,-8.24282194,3.38702892,-8.33877717,-14.03260117,-7.70167593,-1.45029341
110.425,33.38746732,0.24434909,-0.80659782,-49.8595038,-6.09429426,-10.3611407,-8.96749279,3.21865438,-8.94998693,-12.90785374,-9.50172905,-0.83672649
110.43,32.82752223,0.25298834,-1.33670596,-46.87329835,-5.89172868,-9.19751249,-9.90491763,3.05046998,-9.36089483,-11.86650598,-11.2408375,-0.5645013
110.435,32.59905776,0.18743673,-1.75170153,-43.9295597,-6.00582506,-8.43787688,-10.42999617,3.01406784,-9.80309176,-11.00995263,-12.81496269,0.04271696
110.44,32.24614001,0.09983472,-2.22702464,-40.95700193,-6.03024252,-7.37572526,-10.94730401,2.96363288,-10.14111102,-10.30198136,-14.34902669,0.48185211
110.445,31.70786774,-0.11481186,-2.82681486,-38.02726792,-5.79488256,-5.81082921,-11.5711882,2.97817749,-10.18092761,-9.68900919,-15.75198903,0.52330973
110.45,31.33439031,-0.33736292,-3.30133659,-35.14104456,-5.96457885,-4.7630806,-11.94012502,3.06862486,-10.27939014,-9.28089823,-17.00712323,0.87280415
110.455,30.83826815,-0.68473479,-3.9283048,-32.32894991,-5.8575164,-3.17176606,-12.33831575,3.19699755,-10.07589637,-9.00964646,-18.15079536,0.80212214
110.46,30.42459927,-0.99182559,-4.46401471,-29.59008162,-6.10948804,-2.00294707,-12.57943663,3.34493218,-9.92643083,-8.9285902,-19.11470937,0.99875589
110.465,29.99123148,-1.34687821,-4.97945426,-26.95949236,-6.41613414,-0.83624372,-12.77242271,3.55941177,-9.64928198,-9.03373011,-19.84977563,1.11272566
110.47,29.4836259,-1.8418436,-5.77728175,-24.46721474,-6.26409085,0.96142543,-12.94316659,3.78168043,-9.0053197,-9.31876072,-20.50647665,0.71362022
110.475,29.01234963,-2.3331474,-6.51109658,-22.11163323,-6.31748117,2.46942039,-13.01807588,4.04111552,-8.34863363,-9.8006724,-21.01219757,0.34408458
110.48,28.56742092,-2.79638009,-7.20178649,-19.90086986,-6.68143795,3.73818244,-13.00391754,4.30682242,-7.67941204,-10.49476346,-21.31632459,0.17545979
110.485,28.13925187,-3.29599136,-7.94815895,-17.88032025,-6.8547133,5.14560815,-12.92554603,4.60983096,-6.87363329,-11.37212269,-21.50820542,-0.24992094
110.49,27.69617332,-3.4584911,-8.09919317,-15.9586476,-7.01644142,5.50019439,-12.84580347,4.86255944,-6.62471186,-12.40165512,-21.4919469,-0.32073208
110.495,27.34822276,-4.22487432,-9.41293925,-14.38033266,-7.30951371,7.59352029,-12.50299635,5.18115436,-5.12194185,-13.78154331,-21.34787148,-0.99382607
110.5,26.9036204,-4.32226221,-9.50894643,-12.82395819,-7.42427907,7.87653197,-12.32709097,5.41012031,-4.83082954,-15.16184637,-21.28080142,-1.09963729
110.505,26.59163486,-4.93889674,-10.53812388,-11.63904088,-7.9740605,9.04659972,-11.84067788,5.72708509,-3.50722411,-17.01442976,-20.48298994,-1.56894429
110.51,26.37817741,-5.36921957,-11.41639201,-10.63834577,-7.84982203,10.35348471,-11.22647057,5.94430405,-2.45596638,-18.96533171,-20.09764198,-2.01996436
110.515,26.05782799,-5.61937204,-11.85937668,-9.78633483,-8.03542766,10.75378906,-10.69921321,6.15158653,-1.69857012,-21.07798245,-19.44807841,-2.32116293
